idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,nei_delta
515,1,test,3.9042261311797057,1.8054168206383912,2.501070025035987,6.019015285568712,2.783350931817519,3.8558162885971456,49.61167212661862,41.45521980002202,45.54365330004433,76.4846611952037,63.91013052503395,70.21313217090167,3.9042261311797057,1.8054168206383912,2.501070025035987,6.019015285568712,2.783350931817519,3.8558162885971456,49.61167212661862,41.45521980002202,45.54365330004433,76.4846611952037,63.91013052503395,70.21313217090167,3.9042261311797057,1.8054168206383912,2.501070025035987,6.019015285568712,2.783350931817519,3.8558162885971456,49.61167212661862,41.45521980002202,45.54365330004433,76.4846611952037,63.91013052503395,70.21313217090167,0.8027210884353742,0.14772108843537413,0.14772108843537413,0.6666666666666667,0.13666666666666671,0.13666666666666671,0.5714285714285714,0.14142857142857135,0.14142857142857135,0.44897959183673475,0.09304738844690419,0.18035656700603497,0.4383561643835616,0.44897959183673475,0.09304738844690419,0.18035656700603497,0.4383561643835616,0.44897959183673475,0.09304738844690419,0.18035656700603497,0.4383561643835616,22.0,2.0,2.0,32.0,4.0,4.0,38.0,6.0,6.0,-6.277469673167448e-05,9.861577531305732e-05,-4.305000380821306e-05,-0.00018100337882831496,-1.837141236826767e-05,4.1392098335535366e-05,-0.6384832859039307
157,1,test,3.55685692514692,1.6487095930640563,2.2649445222775193,5.583669251208295,2.588197741067039,3.5555833003351007,35.05285008977576,28.31226093977888,31.413109535285635,55.02709986160329,44.44550460378696,49.31331720343723,3.7489510828526176,1.6995016765864053,2.353292563231516,5.355644404075169,2.4278595379805794,3.361846518902166,42.47650429127636,34.71287896542643,38.438871733645854,60.6807204161091,49.589827093466326,54.912673905208365,3.55685692514692,1.6487095930640563,2.2649445222775193,5.583669251208295,2.588197741067039,3.5555833003351007,35.05285008977576,28.31226093977888,31.413109535285635,55.02709986160329,44.44550460378696,49.31331720343723,0.7135678391959799,-0.0014321608040201994,-0.0014321608040201994,0.5979899497487438,-0.0020100502512562235,-0.0020100502512562235,0.5376884422110553,-0.0023115577889447625,-0.0023115577889447625,0.4392857142857143,0.12967717336044737,0.2023188896411645,0.3476702508960573,0.44221105527638194,0.12971105527638194,0.18929924163245515,0.36363636363636365,0.4392857142857143,0.12967717336044737,0.2023188896411645,0.3476702508960573,26.0,-11.0,-11.0,38.0,-10.0,-10.0,46.0,-11.0,-11.0,0.0006725750933914744,0.0007988493378598144,0.0002135326423732795,-0.0002526140072118821,0.00017724280649034085,2.6280809047207754e-05,-0.8170459270477295
755,1,test,4.02508385947465,1.9217542557381853,2.604600727390487,6.081376700728004,2.903520016821824,3.9352119685573665,55.9850034577731,47.79159811892498,51.845883758986886,84.5860378329398,72.20687107098449,78.33236785325194,4.084436302808062,1.9634814570258516,2.664471543509983,5.834909004011518,2.804973510036931,3.806387919299976,59.408439940048225,51.069343701784376,55.271465292256146,84.86919991435461,72.95620528826339,78.9592361317945,4.02508385947465,1.9217542557381853,2.604600727390487,6.081376700728004,2.903520016821824,3.9352119685573665,55.9850034577731,47.79159811892498,51.845883758986886,84.5860378329398,72.20687107098449,78.33236785325194,0.7638190954773869,-0.001180904522613102,-0.001180904522613102,0.6532663316582914,-0.0017336683417086274,-0.0017336683417086274,0.5477386934673367,-0.002261306532663321,-0.002261306532663321,0.4223826714801444,0.0944547435522165,0.1750837519123173,0.4094202898550725,0.42211055276381915,0.08877721943048578,0.1716931904933684,0.4040404040404041,0.4223826714801444,0.0944547435522165,0.1750837519123173,0.4094202898550725,26.0,0.0,0.0,35.0,0.0,0.0,45.0,0.0,0.0,0.00046795976184176155,0.0002802553569203855,1.2483707037082302e-05,-0.00023182424163081805,0.0001888633816387042,3.6794479953528025e-05,-0.8753156661987305
701,1,test,2.25932105910033,0.9909653933154363,0.9909653933154363,5.883409661515072,2.5805342475676083,2.5805342475676083,9.57658502379806,6.021582881804369,6.021582881804369,24.938010747250786,15.680568621145387,15.680568621145387,1.9778903896485143,0.8308121351806528,1.1704276277329284,4.078124514739205,1.7130147117126864,2.41325284068645,7.2274797250128735,4.078500784355535,4.985267986665521,14.902020051572935,8.409279967743373,10.278903065289732,2.5096383437663814,1.1457139686048776,1.5755441669594656,5.37779645092796,2.4551013612961663,3.3761660720559976,12.300480710465873,8.388967243075804,9.755573533055822,26.3581729509983,17.97635837801958,20.90480042797676,0.40703517587939697,-0.00296482412060306,-0.00296482412060306,0.3065326633165829,-0.0034673366834171437,-0.0034673366834171437,0.27135678391959794,-0.0036432160804020786,-0.0036432160804020786,0.34765625,0.09056925097751711,0.09056925097751711,0.33268101761252444,0.3065326633165829,0.09099381619878844,0.13124050972726742,0.2525252525252525,0.3712374581939799,0.09410891061468107,0.16100386531300104,0.3557046979865772,19.0,-2.0,-2.0,28.0,-6.0,-6.0,36.0,-7.0,-7.0,0.00033033235456500867,-0.0003540182725192074,-1.7479952017839677e-05,-0.09983988998909421,-0.09723994586427853,-0.09828954125474532,-1.3223192691802979
750,1,test,4.014236878011828,1.8850122889129666,2.585509107197584,6.2540647012503126,2.9367945080890427,4.028148246720875,55.38101680103224,46.97267243993297,51.2076304918606,86.28201892914443,73.18206213467818,79.78000402717412,3.9400680772024184,1.7690229295169395,2.478601787282535,6.254076313019712,2.807972903995142,3.934288551242119,51.42210185420832,42.654659328022284,47.10982390962831,81.62238389556876,67.70580845717822,74.77749826925128,4.014236878011828,1.8850122889129666,2.585509107197584,6.2540647012503126,2.9367945080890427,4.028148246720875,55.38101680103224,46.97267243993297,51.2076304918606,86.28201892914443,73.18206213467818,79.78000402717412,0.8844221105527639,-0.0005778894472361351,-0.0005778894472361351,0.7085427135678393,-0.0014572864321606982,-0.0014572864321606982,0.5678391959798995,-0.0021608040201005485,-0.0021608040201005485,0.4672897196261683,0.09666034899679765,0.1738114587566031,0.45539906103286387,0.46733668341708545,0.09891563078550647,0.17017474685615053,0.4444444444444444,0.4672897196261683,0.09666034899679765,0.1738114587566031,0.45539906103286387,19.0,-4.0,-4.0,35.0,-7.0,-7.0,40.0,-4.0,-4.0,0.0005922749962418515,0.00023299279616870617,6.776425361630447e-05,0.00020476083557952052,8.555324308456846e-05,3.801350628762634e-05,-0.36179494857788086
926,1,test,3.7294387594735112,1.6585717501717236,2.3065234528516982,6.824079432228127,3.034833415207835,4.220447169047789,41.65572272246235,33.72402572982857,37.50652370977982,76.22110966237793,61.70779176096293,68.62895827746947,3.783989997365367,1.640844290048502,2.315248241911674,6.413542368415876,2.7810920170313596,3.9241495625621603,43.991216868418874,35.46500039927991,39.64745068738689,74.56138452274386,60.11017016827104,67.19906896167271,3.7294387594735112,1.6585717501717236,2.3065234528516982,6.824079432228127,3.034833415207835,4.220447169047789,41.65572272246235,33.72402572982857,37.50652370977982,76.22110966237793,61.70779176096293,68.62895827746947,0.7889447236180904,-0.001055276381909609,-0.001055276381909609,0.6683417085427136,-0.0016582914572863539,-0.0016582914572863539,0.48743718592964824,-0.002562814070351749,-0.002562814070351749,0.41634241245136183,0.04935212118922594,0.13303064013570853,0.37890625,0.4120603015075377,0.048651780204279516,0.12491505943742087,0.3787878787878788,0.41634241245136183,0.04935212118922594,0.13303064013570853,0.37890625,22.0,0.0,0.0,36.0,0.0,0.0,45.0,0.0,0.0,0.00013545819059532924,5.882972208773935e-07,0.00011609305994071618,-9.322580442105988e-05,-0.00015080139628764755,0.00010688561932692409,-0.712432861328125
251,1,test,3.6871773333532407,1.7601763639714476,2.3972293745991116,6.452560333368171,3.080308636950033,4.195151405548446,39.931973081011776,33.063093739775354,36.29937557507807,69.88095289177062,57.86041404460688,63.52390725638664,3.5896222435649316,1.6570662910984115,2.292333842266918,5.9827037392748865,2.761777151830686,3.8205564037781974,36.22039085610092,29.313248830422395,32.561030371004776,60.36731809350154,48.855414717370664,54.268383951674636,3.6871773333532407,1.7601763639714476,2.3972293745991116,6.452560333368171,3.080308636950033,4.195151405548446,39.931973081011776,33.063093739775354,36.29937557507807,69.88095289177062,57.86041404460688,63.52390725638664,0.7386934673366834,-0.0013065326633165952,-0.0013065326633165952,0.5829145728643217,-0.002085427135678275,-0.002085427135678275,0.457286432160804,-0.0027135678391959628,-0.0027135678391959628,0.4086021505376344,0.08302075518879715,0.1535365963064067,0.3776978417266187,0.40703517587939697,0.0837269052027052,0.15661781360894622,0.3484848484848485,0.4086021505376344,0.08302075518879715,0.1535365963064067,0.3776978417266187,25.0,0.0,0.0,34.0,1.0,1.0,44.0,1.0,1.0,-0.0005564640293514094,0.0003019546250326527,0.00020580729189737993,-0.0002456840853515274,0.00018111633153772289,2.978536601450088e-05,-1.0576164722442627
294,1,test,3.715795465157582,1.7732063153346955,2.4057043656868045,6.256920105845993,2.9858506342087456,4.0508957383500395,41.09126075349771,34.114469189195574,37.384749395444274,69.1923810107284,57.444364247613194,62.95109414329648,3.9751657888517906,1.8731363347113543,2.5555425659593984,6.115639675156601,2.881748207248237,3.931603947629844,53.25894591333043,45.076186305102915,49.12338395173436,81.9368398666622,69.34797893092757,75.5744368488221,3.715795465157582,1.7732063153346955,2.4057043656868045,6.256920105845993,2.9858506342087456,4.0508957383500395,41.09126075349771,34.114469189195574,37.384749395444274,69.1923810107284,57.444364247613194,62.95109414329648,0.7236180904522613,-0.0013819095477386467,-0.0013819095477386467,0.6231155778894473,-0.0018844221105527303,-0.0018844221105527303,0.5477386934673367,-0.002261306532663321,-0.002261306532663321,0.4346153846153846,0.13327181455780301,0.20699390123942552,0.36679536679536684,0.4321608040201005,0.10885253334340872,0.19342958532227073,0.38383838383838387,0.4346153846153846,0.13327181455780301,0.20699390123942552,0.36679536679536684,24.0,0.0,0.0,38.0,-1.0,-1.0,43.0,1.0,1.0,0.0004286313792535388,0.0006708086356666287,0.000709518979083846,-0.012074002301490694,-0.013636495009737182,-0.014207053449237783,-0.9483494758605957
564,1,test,3.912245395127684,1.8463519714077385,2.5141611477057753,7.73420820421396,3.6500958203983753,4.970303192002956,50.01112072149802,42.11877476367927,45.96368207768346,98.86813865711531,83.26557780204286,90.86666379972806,3.8968235985118542,1.8039715046909715,2.4778675645393067,6.958613568771168,3.221377686948163,4.4247635081059045,49.24577605266218,41.137769037365146,45.11297237193469,87.93888580832531,73.46030185243775,80.55887923559764,3.912245395127684,1.8463519714077385,2.5141611477057753,7.73420820421396,3.6500958203983753,4.970303192002956,50.01112072149802,42.11877476367927,45.96368207768346,98.86813865711531,83.26557780204286,90.86666379972806,0.7839195979899498,-0.0010804020100502187,-0.0010804020100502187,0.6432160804020101,-0.001783919597989958,-0.001783919597989958,0.5527638190954773,-0.0022361809045226,-0.0022361809045226,0.4453125,0.11977643762183232,0.18427353896103893,0.43137254901960786,0.44221105527638194,0.11138398760720902,0.1801075494333102,0.4191919191919192,0.4453125,0.11977643762183232,0.18427353896103893,0.43137254901960786,25.0,0.0,0.0,38.0,-2.0,-2.0,46.0,0.0,0.0,-0.00011219085098143099,-8.202228162256402e-05,-5.7845515736026184e-05,-8.629588256159337e-05,-0.00014530477676810705,0.00011039017629776993,-0.3685619831085205
672,1,test,3.1796397689644618,1.4393579282313425,1.9793966438573791,5.65030580565982,2.557777940032723,3.517441333341153,24.038092725174078,18.339143332751792,20.717168500521456,42.7163404508161,32.58915335482244,36.81496834889962,3.4265553316279274,1.5294663560920303,2.1265232783794152,5.959226663700743,2.6599414888557047,3.698301353703331,30.7704659319133,24.104005991041294,27.101051649531147,53.51385379463183,41.92001041920226,47.13226373831504,3.1796397689644618,1.4393579282313425,1.9793966438573791,5.65030580565982,2.557777940032723,3.517441333341153,24.038092725174078,18.339143332751792,20.717168500521456,42.7163404508161,32.58915335482244,36.81496834889962,0.7236180904522613,-0.0013819095477386467,-0.0013819095477386467,0.5678391959798995,-0.0021608040201005485,-0.0021608040201005485,0.4623115577889447,-0.002688442211055242,-0.002688442211055242,0.40839694656488545,0.10363504180298067,0.16347308869686517,0.3716475095785441,0.4170854271356784,0.10380221911562826,0.16332916670162168,0.398989898989899,0.40839694656488545,0.10363504180298067,0.16347308869686517,0.3716475095785441,20.0,0.0,0.0,35.0,1.0,1.0,41.0,0.0,0.0,0.00042728167315935487,0.00037451929716683413,5.7886492472063774e-05,-0.00012787541372372146,-0.00017828449388890277,8.936283448512938e-05,-0.61503005027771
