domain,auc_edgington,auc_fisher,auc_pearson,auc_george,auc_log,tpr01_edgington,tpr01_fisher,tpr01_pearson,tpr01_george,tpr01_log
arxiv,"(0.813, 0, 0)","(0.211, 25, 72)","(0.797, 100, 9)","(0.815, 100, 9)","(0.808, 0, '-')","(0.266, 0, 0)","(0.002, 0, 0)","(0.182, 100, 9)","(0.311, 25, 9)","(0.319, 25, 'γ=1')"
