idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000
168,1,test,2.6101143452021507,1.2360475298464506,1.5933013176887791,4.277368001829075,2.025593308823258,2.611048855419497,13.600605926955632,9.649218299328657,10.8362351899699,22.288217642411873,15.812815891410839,17.758059430259042,2.715299612436244,1.2138883811508385,1.7083984949463382,3.906905917174452,1.7466019872673937,2.4581273308580407,15.109136278937655,10.621118043864843,12.372030389389728,21.739764430126122,15.282184235776754,17.80148257466148,2.751167769476682,1.2792666040536045,1.7584924166097113,4.106220551457734,1.909353140378514,2.6246155471786734,15.660909542205989,11.303397920689891,12.96246542812786,23.374491854038787,16.87074316520879,19.34696332556397,0.5477386934673367,-0.002261306532663321,-0.002261306532663321,0.4371859296482412,-0.002814070351758735,-0.002814070351758735,0.36180904522613067,-0.0031909547738693256,-0.0031909547738693256,0.38274932614555257,0.11895390218862123,0.17258314823743914,0.3783783783783784,0.38190954773869346,0.11373912167353051,0.18157565792233288,0.38888888888888884,0.39799331103678925,0.1308814579483084,0.1999955357308938,0.40268456375838924,18.0,-6.0,-6.0,28.0,-9.0,-9.0,39.0,-13.0,-13.0,-0.0004944793751682185,0.0003936984541029405,-0.00011560393660724534,-0.015800382183949857,-0.01711792531830625,-0.017440577890772246
289,1,test,1.9795528979343748,0.9223351992081463,1.053556896593115,3.304216115349107,1.5395369490541992,1.7585686544636958,7.239505463616771,4.361154066394809,4.715124167803232,12.08398656333025,7.279520321350734,7.870357633476072,2.100985920649689,0.895905361622868,1.290889973009829,3.282790501015139,1.3998521275357312,2.0170155828278578,8.17422507833796,4.837197183378811,5.92610139984815,12.772226684903062,7.558120599029393,9.259533437262734,2.08191964635281,0.9360554260374598,1.3107965820449436,3.0767285414080936,1.3833331419272805,1.9371378059777493,8.019849421698181,4.874691129352309,5.857656248982376,11.851994219258396,7.203977038451687,8.65663485071287,0.5025125628140703,-0.0024874371859296973,-0.0024874371859296973,0.4120603015075377,-0.0029396984924623393,-0.0029396984924623393,0.29648241206030146,-0.0035175879396985854,-0.0035175879396985854,0.38826185101580135,0.1334704192232422,0.15952284808325,0.36651583710407243,0.40201005025125625,0.14637095250689536,0.20835395676210766,0.36868686868686873,0.4180602006688964,0.14927889849861253,0.2200624253630009,0.3959731543624161,18.0,-9.0,-9.0,30.0,-18.0,-18.0,39.0,-25.0,-25.0,0.0004146907041226179,0.0003687826844484662,0.00014402182926246174,-0.04520057349668605,-0.038240610308931444,-0.03762147897744583
199,1,test,2.401729807127635,1.1092440018549445,1.524495375651113,3.9868714798318736,1.8413450430792078,2.5306623235808474,11.042260851181831,7.400432662240305,8.638019441873741,18.330153012961837,12.284718219318904,14.339112273510406,2.6672766438502857,1.2093654831029594,1.6791390539342903,4.167619756016071,1.889633567348374,2.6236547717723284,14.400697513556652,10.103723055044393,11.71447055895393,22.50108986493227,15.787067273506864,18.303860248365513,2.417500001968494,1.1125246329250311,1.531014939993207,4.0291666699474895,1.854207721541718,2.551691566655345,11.217779802719333,7.5301815392054845,8.791194456088292,18.69629967119889,12.550302565342477,14.651990760147154,0.6180904522613065,-0.0019095477386934512,-0.0019095477386934512,0.4522613065326633,-0.0027386934673366836,-0.0027386934673366836,0.35678391959798994,-0.0032160804020100464,-0.0032160804020100464,0.37462235649546827,0.1016208481998423,0.16758718061607125,0.3424242424242424,0.3869346733668342,0.10122038765254848,0.16489794548703451,0.36363636363636365,0.3712374581939799,0.09744780877828707,0.1621162123652814,0.3422818791946308,18.0,-6.0,-6.0,29.0,-13.0,-13.0,35.0,-12.0,-12.0,0.0011743191970592416,-6.665415457461022e-06,0.00036970783791482145,0.0003806694236105912,-2.030697104693502e-05,0.00019008678427478998
452,1,test,1.5222149551575694,0.6731129361915789,0.9106856089671996,2.701185361603138,1.19444550441839,1.6160205414025797,4.5823636929337175,2.244816856478888,2.739115484013809,8.131449298245126,3.9834495198301836,4.860587280455877,1.8449113433595776,0.7658867879955102,1.096593497694222,3.1006913333774415,1.2872046857067398,1.8430142818390287,6.327538787203093,3.385730207545724,4.214096897846193,10.634518970089232,5.690302869824746,7.082515794699484,1.661764255318183,0.7323503545584698,1.0284309148544726,2.8816721190488725,1.269971713107173,1.7834062107302995,5.268597801446951,2.7355736625000686,3.384718064049215,9.136296765514944,4.743769356936534,5.869453290258754,0.49246231155778897,-0.002537688442211028,-0.002537688442211028,0.371859296482412,-0.003140703517587995,-0.003140703517587995,0.2562814070351759,-0.00371859296482413,-0.00371859296482413,0.35180055401662047,0.09868852082159973,0.14945451296090195,0.3222222222222222,0.3919597989949749,0.12880190425813276,0.18661756193320533,0.3737373737373737,0.37792642140468224,0.1208312628070195,0.17547925788966556,0.3557046979865772,12.0,-2.0,-2.0,17.0,-4.0,-4.0,24.0,-8.0,-8.0,0.001006834875830416,0.00036979125109384283,0.0003681183164717582,-0.055513535845125084,-0.06550260961406007,-0.06178278659240899
454,1,test,1.3849511438564817,0.6090390912728808,0.8001825849570559,3.1921434901082324,1.403760832324079,1.844323275083946,3.994630737796489,1.8220580133883924,2.200055138775204,9.207136700530933,4.19962151866349,5.070858795469678,1.40098301924434,0.5995973868796389,0.8493210683503604,2.570611044485027,1.100178691522273,1.5583872813768078,4.05918826641818,1.8305614189053325,2.323052272129211,7.448051864987486,3.3588282915694174,4.262481233264607,1.237588749601816,0.5244153452823788,0.7496152839474899,2.791553570530412,1.1828917562760424,1.6908615427386988,3.4472911530407724,1.4068349652565284,1.8182795283992284,7.775844706107005,3.173311951706455,4.101382394885477,0.3869346733668342,-0.0030653266331658324,-0.0030653266331658324,0.26633165829145733,-0.0036683417085426884,-0.0036683417085426884,0.16080402010050254,-0.004195979899497493,-0.004195979899497493,0.31564986737400536,0.1050538408839391,0.1445843737278666,0.32978723404255317,0.3316582914572864,0.1186257100036523,0.16137448511337993,0.35858585858585856,0.3110367892976589,0.1107028994812983,0.15530820197841533,0.3087248322147651,15.0,-5.0,-5.0,20.0,-8.0,-8.0,29.0,-12.0,-12.0,-0.0009176304189678808,-0.00028635626540548126,-0.00018048672257213656,-0.14546432119451325,-0.15873439100057762,-0.15597369987541665
217,1,test,2.769812315630901,1.2965911952101759,1.7778513905825049,5.012970176881278,2.346647444852219,3.2176606153500256,15.955639104695445,11.592371966261204,13.259122145670723,28.877459506385417,20.980560530486827,23.99714360167166,2.83405585919057,1.3164139210149095,1.8067877543723265,4.723426431984284,2.194023201691516,3.011312923953878,17.01432879254872,12.45287248524986,14.220904733090052,28.35721465424787,20.754787475416432,23.70150788848342,2.769812315630901,1.2965911952101759,1.7778513905825049,5.012970176881278,2.346647444852219,3.2176606153500256,15.955639104695445,11.592371966261204,13.259122145670723,28.877459506385417,20.980560530486827,23.99714360167166,0.6331658291457287,-0.0018341708542712887,-0.0018341708542712887,0.48743718592964824,-0.002562814070351749,-0.002562814070351749,0.36180904522613067,-0.0031909547738693256,-0.0031909547738693256,0.390625,0.11382188109161795,0.17763798701298705,0.3529411764705882,0.3869346733668342,0.10623291898086928,0.1715757418142465,0.3535353535353535,0.390625,0.11382188109161795,0.17763798701298705,0.3529411764705882,18.0,0.0,0.0,29.0,0.0,0.0,35.0,0.0,0.0,-1.0435430747965706e-05,0.0002114197759719321,0.00034314718821334175,-8.629588256159337e-05,-0.00014530477676810705,0.00011039017629776993
363,1,test,2.5620486814107775,1.212074900004349,1.6460267475912176,4.674615138012646,2.211505080709689,3.0032768727980104,12.96234584898874,9.105021453238173,10.463017753817827,23.650595934996996,16.612670721697718,19.09041835784305,2.4655901292021896,1.142703108596037,1.5623736090346787,3.8828191011058104,1.7995324544819482,2.460430880369573,11.770426175051561,8.016181847614284,9.302898963701358,18.536104212679625,12.623908421439818,14.650234588506077,2.568578660569746,1.2208833479410033,1.6602848779549113,4.698619501042218,2.2333231974530547,3.0371064840638615,13.047266661044242,9.198721053599403,10.567179307859753,23.866951209227274,16.826928756584277,19.330206050962968,0.5979899497487438,-0.0020100502512562235,-0.0020100502512562235,0.4321608040201005,-0.002839195979899567,-0.002839195979899567,0.31155778894472363,-0.003442211055276312,-0.003442211055276312,0.40192926045016075,0.11300470186268086,0.1783998486854549,0.4032258064516129,0.3919597989949749,0.10624551328068921,0.17493141836058423,0.36868686868686873,0.39799331103678925,0.10750917080306643,0.18108563584212856,0.40268456375838924,23.0,-10.0,-10.0,31.0,-8.0,-8.0,38.0,-11.0,-11.0,-9.969890387510964e-05,0.00016139089524698242,1.9819113370589373e-05,0.00045964795473452114,5.716352994689089e-05,-8.236045698506445e-05
379,1,test,2.439214881043203,1.127652333944827,1.555213198410267,4.081701283353702,1.8869760160986306,2.6024421862845175,11.464036576149047,7.752067266190723,9.043469885044704,19.183538592249413,12.97205225950508,15.13304257145672,2.548198901412107,1.1046752130335253,1.5772344394325972,3.6144665268256837,1.5669151957922347,2.237211970826379,12.784057686500748,8.548463219019137,10.143567802726263,18.133415158157092,12.125479743289556,14.388039436491155,2.5013146025319117,1.1388853590501422,1.583233900783144,4.123046048129525,1.8772835588738608,2.6097262100821057,12.19851962949366,8.292850020047199,9.694040697426264,20.10744993872581,13.669533000077799,15.979187962790544,0.6030150753768844,-0.0019849246231156137,-0.0019849246231156137,0.4723618090452262,-0.0026381909547738003,-0.0026381909547738003,0.3316582914572864,-0.0033417085427135396,-0.0033417085427135396,0.39156626506024095,0.11637829513542897,0.18415143540092227,0.36253776435045315,0.40201005025125625,0.12130829586529135,0.18164277145325958,0.36363636363636365,0.4013377926421404,0.12253979598103859,0.18887950565660094,0.37583892617449666,19.0,-7.0,-7.0,31.0,-14.0,-14.0,38.0,-11.0,-11.0,0.000277887823139605,0.0001409663368614839,0.0002572223942728418,-0.004298808544508148,-0.005268673664529544,-0.004000583399303537
230,1,test,2.8690519503928402,1.3209396603041954,1.816554413077586,4.534953082879006,2.0879368824163094,2.8713279432516683,17.620305355216175,12.917720672324656,14.75550822685253,27.851450400180404,20.41833267560994,23.323222681154,2.989866197369731,1.3720535750658813,1.8845861352489215,4.364768171342672,2.002997919804206,2.7512206353998847,19.883021912942837,14.84097253368183,16.86295175531116,29.026309361960344,21.665653333842087,24.617447817972494,2.6499490786324005,1.217536836774804,1.6746112878102388,4.184130124156422,1.9224265843812693,2.644123086016166,14.153317920721221,9.964526528176327,11.501255018517108,22.3473440853493,15.733462939225781,18.159876345027016,0.6432160804020101,-0.001783919597989958,-0.001783919597989958,0.5125628140703518,-0.0024371859296482556,-0.0024371859296482556,0.3919597989949749,-0.0030402010050251116,-0.0030402010050251116,0.4035087719298246,0.11445767703931364,0.1816123887431188,0.39002932551319647,0.39698492462311563,0.10124557625218833,0.16993984949790697,0.398989898989899,0.4013377926421404,0.1175314487356296,0.18887950565660094,0.3691275167785235,19.0,-4.0,-4.0,32.0,-7.0,-7.0,41.0,-9.0,-9.0,0.0013872490014976808,-0.00039422230537136096,0.00015340249098098427,-0.013410048323693857,-0.010351695117701176,-0.012168045231252478
89,1,test,2.3091069138159446,1.0880657005721615,1.3172494776173864,4.174542630217472,1.967070742519104,2.3814029857362358,10.065431342041427,6.674714986987771,7.369193428016091,18.196893343253933,12.066951985209332,13.322471961566208,2.835473658018454,1.324916689498443,1.8111551445933356,4.50075183812453,2.103042364283243,2.8748494358624375,17.038468796759105,12.509216053636003,14.253272057282594,27.045188566284292,19.855898497834925,22.62424136076602,2.484454493780999,1.1723947983019558,1.6044686586201935,4.333350861245928,2.0448746482010853,2.7984918464305695,11.994575354401453,8.280760186116876,9.583709797749036,20.920770966979276,14.443186371134082,16.71577290305064,0.6683417085427136,-0.0016582914572863539,-0.0016582914572863539,0.5226130653266332,-0.002386934673366814,-0.002386934673366814,0.371859296482412,-0.003140703517587995,-0.003140703517587995,0.38014527845036317,0.11170513334758203,0.14358613866541692,0.34708737864077666,0.3919597989949749,0.086195387967406,0.16157582570616025,0.4040404040404041,0.3812709030100334,0.10581180451253758,0.17548669833817576,0.3557046979865772,24.0,-13.0,-13.0,32.0,-15.0,-15.0,40.0,-15.0,-15.0,0.00011461542565692048,0.0009812790008629144,8.387108318271051e-05,-0.020012763296382907,-0.029665627559983143,-0.023982791177636464
