idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,elbow_frac,elbow_delta_slope,flat_frac,nei_delta
427,1,test,1.9156123107755525,0.8451760570850668,1.1942830923006778,3.6848931255890838,1.6257900542539132,2.297336226161721,6.79109578531222,3.8744441628052937,4.7339299683763,13.063427309246425,7.452923840951851,9.106240286390523,1.9955529188158967,0.8401661390046058,1.214807391407188,3.5319520687007024,1.4870197150523996,2.1501015777118373,7.356269323345248,4.181018020193806,5.173170104087826,13.019945705035838,7.400031894148329,9.156053281571374,1.9153966681891461,0.8449604145048477,1.193966007774055,3.684478313113844,1.6253752417905756,2.296726278843148,6.789631493740027,3.8729798712511463,4.732256983327334,13.060610581708247,7.450107113448386,9.103022113761607,0.5778894472361809,-0.002110552763819218,-0.002110552763819218,0.371859296482412,-0.003140703517587995,-0.003140703517587995,0.29648241206030146,-0.0035175879396985854,-0.0035175879396985854,0.3586956521739131,0.07298136645962738,0.15026191723415405,0.3345454545454546,0.371859296482412,0.0811324794398055,0.14648367043900634,0.36363636363636365,0.3586956521739131,0.07298136645962738,0.15026191723415405,0.3345454545454546,19.0,-10.0,-10.0,29.0,-15.0,-15.0,36.0,-17.0,-17.0,0.0002784832543872617,0.0003125986589719685,3.4075703347742524e-05,-0.014243583591346365,-0.01353330463182889,-0.013916147273004498,0.09420289855072464,0.05556062453302506,0.35144927536231885,-0.5918079614639282
323,1,test,1.5584499642505023,0.6764273415230595,0.8576128102721098,3.5647303779982753,1.5472303558975726,1.9616660832660902,4.751450615927537,2.3356696341454053,2.7360113815236335,10.868260604248043,5.342508703390064,6.258232930151759,1.7284765749221012,0.6334642420806522,0.9434352064087714,3.0060462172558284,1.1016769427489606,1.640756880710907,5.632067336968281,2.6428477882314945,3.4395696977432952,9.794899716466576,4.596257023011295,5.981860343901383,1.715520346936072,0.7136276016128347,1.031515164834505,3.454067812622964,1.4368340972070497,2.0768761708077284,5.559567663834845,2.836135947982553,3.577768338719072,11.19376039698291,5.7103408348642,7.203560413528333,0.42713567839195976,-0.002864321608040288,-0.002864321608040288,0.31658291457286436,-0.003417085427135591,-0.003417085427135591,0.22613065326633164,-0.003869346733668344,-0.003869346733668344,0.3224181360201511,0.10480807312706941,0.13473485156267306,0.3207070707070707,0.3467336683417085,0.11615722723895161,0.1647637184251809,0.3737373737373737,0.34782608695652173,0.10742541917688897,0.16428882333027028,0.3657718120805369,16.0,-7.0,-7.0,22.0,-10.0,-10.0,29.0,-15.0,-15.0,0.0001166070280133548,0.0004073754357969843,7.280141003351954e-05,-0.11230034269833045,-0.1137641629428483,-0.11568862211682251,0.08312342569269521,0.13961315940044852,0.3879093198992443,-0.5297913551330566
26,1,test,1.3548860223756354,0.5800092001121169,0.6408401933648255,2.9303348856031186,1.2544385025680669,1.3860032089053202,3.8763191178094605,1.7059943427848143,1.8340820089185148,8.38366692921581,3.6897086948601796,3.9667355076609736,1.6605802866164008,0.6292964845242102,0.9422141228841256,2.700130547343741,1.0232463162995287,1.532055484364432,5.262363637803322,2.457699479651918,3.211284294067833,8.556688841956621,3.9962593165071842,5.221600478159078,1.3913070208753442,0.5595511315546792,0.8255897958765755,2.8394020834190696,1.1419410848054674,1.6848771344419908,4.020100976610719,1.7227518850717578,2.259390821306636,8.204287707368813,3.5158201736158317,4.61100167613599,0.457286432160804,-0.0027135678391959628,-0.0027135678391959628,0.3065326633165829,-0.0034673366834171437,-0.0034673366834171437,0.19095477386934678,-0.004045226130653168,-0.004045226130653168,0.3168103448275862,0.08537869789540109,0.09882403006707785,0.3045356371490281,0.3517587939698492,0.10865102454629028,0.15142490415348864,0.38888888888888884,0.3311036789297659,0.10071970564095123,0.15312815056491602,0.3221476510067114,14.0,0.0,0.0,17.0,0.0,0.0,25.0,0.0,0.0,-0.00015303538564305768,0.00029039429163623103,0.00036955020151490086,-0.0894442478111026,-0.09388647240774795,-0.10073116743298094,0.06896551724137931,0.11162768921895533,0.2650862068965517,-0.7696971893310547
314,1,test,2.4474497146852254,1.1110412952692492,1.5356409216644513,4.362121260187273,1.9802232609560768,2.736992663102628,11.558830781791256,7.75347907660843,9.070010556676266,20.601453502240197,13.81912597327489,16.16559704659307,2.5077768993749707,1.1063652398723045,1.549583143114364,4.286798118589694,1.8912226322603498,2.6488600736997676,12.277605346849587,8.216676775968663,9.670621976043357,20.987359567264253,14.04560132644216,16.53097773682625,2.447403452370572,1.1108701106370935,1.5357118488519406,4.362038806265918,1.9799181563735955,2.737119077545636,11.558296055893528,7.752468947663173,9.069767477292352,20.600500453361256,13.81732560739967,16.165163803065283,0.6582914572864322,-0.0017085427135676845,-0.0017085427135676845,0.4974874371859297,-0.002512562814070307,-0.002512562814070307,0.3266331658291457,-0.0033668341708542604,-0.0033668341708542604,0.367816091954023,0.0714489791433155,0.13979061424701666,0.4192307692307692,0.37688442211055273,0.07112001108298383,0.13815320341272297,0.4494949494949495,0.367816091954023,0.07336102503241682,0.14106449959733514,0.4192307692307692,20.0,-11.0,-11.0,30.0,-17.0,-17.0,37.0,-20.0,-20.0,0.00016073523754716332,8.313288423976064e-05,-0.0001691861573178994,-0.00012094549186336678,-0.00017278787436758591,9.286739145242251e-05,0.10344827586206896,0.06593345195626167,0.0038314176245210726,-0.5411760807037354
251,1,test,2.8597154014555617,1.3872955888169518,1.8716136939233254,5.314116809004036,2.577966605990556,3.4779593052433446,17.4565581185229,13.096785899562041,14.770427550417327,32.43895839347562,24.33733442753261,27.447408676366056,2.894643917081915,1.3722103216527948,1.8744358621811472,5.169006994789133,2.45037557437999,3.3472068967520476,18.077063361608474,13.493697669897937,15.303291560857165,32.28047028858656,24.095888696246313,27.327306358673507,2.8596831037544033,1.3872632911157934,1.8715867338609782,5.314056791228655,2.5779065882151753,3.4779092062298496,17.455994320930266,13.096222101969408,14.769878090381201,32.43791070661057,24.33628674066756,27.446387632519397,0.6834170854271358,-0.0015829145728643024,-0.0015829145728643024,0.4824120603015075,-0.0025879396984924696,-0.0025879396984924696,0.37688442211055273,-0.003115577889447274,-0.003115577889447274,0.3872340425531915,0.09424041197994304,0.15385356164795816,0.33760683760683763,0.3869346733668342,0.09119532499590688,0.14987290375080742,0.33333333333333337,0.3872340425531915,0.09424041197994304,0.15385356164795816,0.33760683760683763,18.0,0.0,0.0,30.0,0.0,0.0,36.0,1.0,1.0,2.9144373342252933e-05,0.00012357986304504907,0.00012146118305514035,5.923247650940766e-05,-2.987576684176929e-05,-5.7128588733412755e-05,0.10638297872340426,0.13318626722373178,0.08085106382978724,-0.18889570236206055
390,1,test,1.61608319327158,0.7369403338602809,0.8619515052681096,4.602091212627678,2.098571811655104,2.4545638891740866,5.0333370485327205,2.6245029367302117,2.9075721539461252,14.333343913040197,7.473750084728418,8.279841233091615,1.7257630920996818,0.7028380285219131,1.031569364464465,3.5219654940809835,1.4343633235141087,2.1052436009478876,5.6168055346782575,2.835487124417035,3.614711344884753,11.462868438118893,5.786708417177622,7.376961928336231,1.6981082305794277,0.735608978099916,1.0452698098125408,3.9799411654205334,1.724083542421678,2.4498511167481425,5.463601734326275,2.845369808545313,3.5426160707333008,12.805316564827207,6.668835488778078,8.303006415781173,0.40201005025125625,0.0020100502512562235,0.0020100502512562235,0.2814070351758794,-0.003592964824120637,-0.003592964824120637,0.2211055276381909,-0.003894472361809065,-0.003894472361809065,0.32167832167832167,0.11562477103804225,0.13888262275359053,0.3130841121495327,0.321608040201005,0.1110817244115313,0.15299368293890148,0.31313131313131315,0.32441471571906355,0.11740302957549098,0.16423674019069867,0.31543624161073824,16.0,-7.0,-7.0,24.0,-12.0,-12.0,31.0,-15.0,-15.0,-0.0002849133349341116,9.522957947881417e-05,2.486126223931915e-05,-0.12779837116443016,-0.13234089347678424,-0.1372918698260941,0.07226107226107226,0.048492424660012225,0.002331002331002331,-0.5206723213195801
299,1,test,2.5102006881263703,1.1115029057906187,1.5627125728763316,4.239080632266387,1.8770413309709126,2.639017921082547,12.307399761680934,8.25747711101221,9.728176956500393,20.784019465090317,13.944746114623271,16.42837830402384,2.545217992350925,1.1070707921748542,1.5715361595670743,4.388306883363664,1.908742745129059,2.7095451027018522,12.746006315119718,8.533123362517824,10.09833148356344,21.975872957102965,14.71228165951349,17.410916350971448,2.51053664024546,1.111550298214454,1.5629969900138834,4.239647968626439,1.8771213645343434,2.639498228169141,12.31153515331925,8.260443689576586,9.732179424513983,20.79100307348615,13.949755899616086,16.43513743874878,0.6582914572864322,-0.0017085427135676845,-0.0017085427135676845,0.507537688442211,-0.0024623115577889765,-0.0024623115577889765,0.33668341708542715,-0.0033165829145728187,-0.0033165829145728187,0.40157480314960625,0.08526831984901684,0.16204600733808794,0.3913043478260869,0.40703517587939697,0.09375196785934681,0.1666345080997642,0.4040404040404041,0.405511811023622,0.08920532772303258,0.16598301521210368,0.3913043478260869,20.0,-7.0,-7.0,32.0,-12.0,-12.0,40.0,-12.0,-12.0,-6.905507737828242e-05,0.00012294754914079855,2.8795460812017974e-05,-0.015368165113372356,-0.016188036581498366,-0.016987419778399016,0.1141732283464567,0.13218901290185783,0.38188976377952755,-0.26253342628479004
166,1,test,1.9617242840818605,0.9298438523738275,1.256911858205984,3.565842578877965,1.690184919158676,2.284699158926502,7.111578881577471,4.3052408784437315,5.08811178232307,12.926776196200716,7.825672221754491,9.248703187660166,1.9283539833376102,0.8795393210581917,1.2257003619633728,3.324748247133811,1.5164471052727442,2.113276486143746,6.878179320928348,4.023913477784292,4.85907577982757,11.858929863669566,6.937781858248779,8.377716861771672,2.0624429753169866,0.9818269545311185,1.3364225210730591,3.86708057871935,1.840925539745847,2.5057922270119857,7.865160752857846,4.9186666591405315,5.798321613882083,14.74717641160846,9.222499985888497,10.871853026028905,0.49246231155778897,-0.002537688442211028,-0.002537688442211028,0.35678391959798994,-0.0032160804020100464,-0.0032160804020100464,0.25125628140703515,-0.003743718592964851,-0.003743718592964851,0.38505747126436785,0.13828559178086708,0.19541915259379106,0.3890489913544669,0.38190954773869346,0.13378924698681371,0.19326180149495387,0.38383838383838387,0.3846153846153846,0.13085912418132783,0.19885342688457253,0.40604026845637586,14.0,-4.0,-4.0,20.0,-6.0,-6.0,27.0,-13.0,-13.0,-0.0003882600019923412,0.00010847579519745707,-0.00011796578655784514,-0.04009873057532243,-0.04193804900509779,-0.04162156909735604,0.07758620689655173,0.06249885790399228,0.0028735632183908046,-0.7384903430938721
63,1,test,2.2682972288842276,1.0060362497889377,1.4046330802570919,4.2331916437138775,1.8775071413258524,2.6213853026454013,9.662933034357405,6.129531624887938,7.291097485366229,18.033371841189297,11.43918959294373,13.606952631925509,2.390755342954686,1.0089544589297699,1.4278049239037056,3.8874070617149368,1.6405763559833657,2.3216340226076517,10.921740487895551,6.939674074020961,8.302327036881023,17.758927622594392,11.284022884586928,13.499718759156135,2.2682312343374407,1.0058405705399558,1.404590230936732,4.23306848191637,1.8771419564853953,2.621305335442436,9.662295354513097,6.128435687220235,7.2905147015574565,18.032181776256927,11.437144307997,13.605865016282388,0.5979899497487438,-0.0020100502512562235,-0.0020100502512562235,0.4371859296482412,-0.002814070351758735,-0.002814070351758735,0.2864321608040201,-0.003567839195979916,-0.003567839195979916,0.38013698630136983,0.10492331108769459,0.15804131431959312,0.36426116838487976,0.37688442211055273,0.09367640206042738,0.15150879606714707,0.3787878787878788,0.38013698630136983,0.10492331108769459,0.15804131431959312,0.3608247422680413,19.0,-10.0,-10.0,28.0,-14.0,-14.0,33.0,-15.0,-15.0,0.000534295428981566,-3.2223412179725375e-05,2.1794793930226528e-06,-0.06386605998422912,-0.06283896805884304,-0.06452044269454227,0.08904109589041095,0.13159001906916698,0.2089041095890411,-0.4938936233520508
431,1,test,1.9482604883634531,0.8289237496026907,1.1548064517922643,3.387861834444822,1.44142898329926,2.0081117117372873,7.016471724645319,3.9536496463599033,4.805451527740484,12.201056742856144,6.875065641207121,8.35627777976547,2.076307697889381,0.8442856557882095,1.2101332450173952,2.9243770392808184,1.1891347264622671,1.704413021151261,7.974968492579558,4.546814087300865,5.597171435272448,11.232349989548673,6.4039635032406546,7.883340049679504,2.097116127612115,0.8905825143053103,1.2365940458843743,3.4951935460201917,1.4843041905088508,2.0609900764739573,8.142653645896258,4.800773343720145,5.778258867053946,13.571089409827097,8.00128890620024,9.63043144508991,0.4371859296482412,-0.002814070351758735,-0.002814070351758735,0.36180904522613067,-0.0031909547738693256,-0.0031909547738693256,0.2814070351758794,-0.003592964824120637,-0.003592964824120637,0.3579545454545454,0.12249355254674399,0.1722262952101662,0.3532763532763533,0.3517587939698492,0.11616982153877153,0.17646664038053372,0.35858585858585856,0.37792642140468224,0.13752575362504948,0.19661385188299152,0.3791946308724832,18.0,-9.0,-9.0,31.0,-17.0,-17.0,37.0,-20.0,-20.0,-0.000377402544324881,0.0002815219297872174,-0.00011538170463114492,-0.05260651424006557,-0.06042328087611093,-0.05772808744489044,0.08238636363636363,0.1440970348037267,0.10227272727272728,-0.7181887626647949
