idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000
6,1,test,1.183530661185603,-0.0027588729867513706,0.0017630466998657113,4.55819241132293,-0.01062538920573175,0.0067901122900231314,3.2658846032762074,-0.009022601192306023,0.005752834324019407,12.578069080185395,-0.03474920729469133,0.022156186247913823,1.2152258813135361,-0.05945488428104584,-0.062098591782066004,4.26395046074925,-0.20861362905630187,-0.21788979572654732,3.371055436758525,-0.2065037110606429,-0.2159742441588257,11.82826469038079,-0.7245744247741861,-0.7578043654695641,1.1833337226407805,-0.0030580452727688723,0.0014244861669487907,4.557433931792196,-0.011777606793772044,0.005486196724059589,3.265241488044048,-0.01000053955486413,0.004647980053862355,12.575592217466943,-0.03851559152886885,0.01790100426149621,0.25125628140703515,-0.003743718592964851,-0.003743718592964851,0.2361809045226131,-0.0038190954773869024,-0.0038190954773869024,0.1959798994974874,-0.004020100502512558,-0.004020100502512558,0.23943661971830987,0.003935740983687763,0.006415542434937471,0.22261484098939932,0.24623115577889443,0.0006171206911751437,0.002491589835655672,0.2222222222222222,0.23943661971830987,0.003935740983687763,0.006415542434937471,0.22261484098939932,15.0,-5.0,-5.0,22.0,-7.0,-7.0,24.0,-4.0,-4.0,-2.534762832129541e-05,0.00020036008676938545,7.493256172076446e-05,-0.14783173459954302,-0.1512655540302239,-0.15015253559105446
55,1,test,1.2235692538948677,-0.010849876918911816,-0.05563951565258085,5.386517520019935,-0.047764400689002784,-0.24494177580389032,3.3992990679881245,-0.03708278454141034,-0.19449601223684843,14.964730379763813,-0.16324949976276137,-0.8562295711116423,1.3839794658532212,-0.11416817084463271,-0.14012685087214383,3.954227045294918,-0.32619477384180806,-0.40036243106326763,3.990751128148349,-0.48264390997621653,-0.6002876726605759,11.402146080423856,-1.378982599932046,-1.715107636173073,1.327302792389097,-0.0002486836778448076,0.0031500802180783882,4.797479972490712,-0.0008988566669092535,0.011385832113536054,3.77085886962064,-0.0009378676636875305,0.011859818433553215,13.629610372122794,-0.0033898831217626935,0.04286681361525169,0.39698492462311563,-0.0030150753768843908,-0.0030150753768843908,0.25125628140703515,-0.003743718592964851,-0.003743718592964851,0.1507537688442211,-0.0042462311557789345,-0.0042462311557789345,0.3403141361256544,0.013516750504739439,0.009913354111969142,0.2834645669291339,0.3266331658291457,0.013349957809095536,0.017785085695589786,0.2777777777777778,0.33444816053511706,0.002227793256319055,-0.00036830220125672053,0.2919463087248322,18.0,-9.0,-9.0,22.0,-10.0,-10.0,29.0,-14.0,-14.0,0.0007496820763805481,0.0003530495892693952,0.00028374317545732514,-0.1679217769456942,-0.1732040288700647,-0.1742935458549857
46,1,test,1.3732240048816453,-0.014654363618171296,-0.02522917346148934,5.052427942489072,-0.05391699821780005,-0.09282431745265018,3.948058759746768,-0.058282290582345464,-0.10087338481762353,14.52587656887962,-0.2144348427086289,-0.37113792527238765,1.371706516902231,-0.07233965162865674,-0.09359937854435585,3.8639620194429045,-0.2037736665595964,-0.26366022125170696,3.9420721714735136,-0.2957358882792325,-0.3867950470885124,11.104428652038067,-0.83305884022319,-1.0895635129253876,1.34325433947292,-0.013853543101399524,-0.010575086242864629,4.286981934488042,-0.044213435429997894,-0.03375027524318508,3.831492214570787,-0.053449117534236645,-0.040733360398960805,12.22816664224719,-0.1705822900028835,-0.13000008637966332,0.38190954773869346,-0.0030904522613065533,-0.0030904522613065533,0.29648241206030146,-0.0035175879396985854,-0.0035175879396985854,0.17085427135678388,-0.004145728643216162,-0.004145728643216162,0.34704370179948585,0.005580287165339537,0.002957680294109477,0.3170103092783505,0.35678391959798994,0.015931789272175423,0.019555205073782944,0.297979797979798,0.35785953177257523,0.005605775512141142,0.004133169147436222,0.31543624161073824,15.0,-6.0,-6.0,25.0,-15.0,-15.0,30.0,-16.0,-16.0,0.0004372262748035874,-0.0001008872582147364,0.00014681040367945947,-0.1317963643678075,-0.11661964143938519,-0.12724952016672209
87,1,test,1.292058150923423,-0.02242779150088592,-0.022777592849948736,5.532659261646452,-0.0960369533499481,-0.09753482066516561,3.6402710782535515,-0.08256566259420639,-0.08386814370003837,15.587827437649823,-0.35355040136493443,-0.35912769225400965,1.312995567194355,-0.06025360207270625,-0.06293576816013124,4.527570921359845,-0.20777104163002136,-0.21701989020734924,3.717292449747354,-0.23086566172174594,-0.24146949177579557,12.818249826715014,-0.7960884886956769,-0.8326534199165376,1.2912290067446623,-0.031085122088063022,-0.03127870771609875,5.380120861436093,-0.12952134203359655,-0.13032794881707854,3.637254019641047,-0.11484014806882303,-0.11556656988487157,15.155225081837697,-0.47850061695342916,-0.48152737452029726,0.29648241206030146,-0.0035175879396985854,-0.0035175879396985854,0.2613065326633166,-0.003693467336683409,-0.003693467336683409,0.2160804020100503,-0.003919597989949675,-0.003919597989949675,0.2852852852852853,0.006842171512830175,0.008116790768834647,0.2620481927710844,0.2814070351758794,0.013907035175879434,0.011856286423799545,0.24747474747474751,0.29096989966555187,0.007636566332218542,0.007951031741023518,0.2651006711409396,20.0,0.0,0.0,26.0,-1.0,-1.0,31.0,-2.0,0.0,0.0003988324134319725,4.150139058625597e-05,0.00013015893830297566,-0.1277135111073786,-0.12397970108408884,-0.12406660802378333
26,1,test,1.2907164566948466,-0.004155600251684932,0.009646123417835106,4.372631261456011,-0.014078155954687865,0.032678703823686206,3.6353902225975236,-0.015138661851693325,0.034898832930125856,12.31581177451406,-0.051286078926144896,0.11822869931430446,1.417527671870927,0.01041290880362089,0.03641336567615938,3.6818900568076027,0.02704651637304112,0.09458017058742696,4.126904754480775,0.042750120021550764,0.1475714007875042,10.719233128521495,0.1110392727832501,0.3833023397078037,1.359586323941191,0.010782447029251685,0.029260835046117872,4.339105289174014,0.03441206498697369,0.093385643764206,3.894581873233458,0.04176753994460958,0.11230759772092291,12.429516616702525,0.13330065939769042,0.3584285033646477,0.4120603015075377,-0.0029396984924623393,-0.0029396984924623393,0.26633165829145733,-0.008668341708542693,-0.0036683417085426884,0.1758793969849246,-0.004120603015075441,-0.004120603015075441,0.3383685800604229,0.006543542353032228,0.008720338854392717,0.28181818181818186,0.371859296482412,0.015969572171635082,0.02294443838558391,0.28787878787878785,0.3511705685618729,0.008933506792256907,0.014129411720938512,0.2919463087248322,14.0,-4.0,-4.0,21.0,-9.0,-9.0,29.0,-15.0,-15.0,0.00039544899789406546,0.00015996167196045228,0.0002382981561003338,-0.14631352764993544,-0.14370412042207548,-0.14809849694366317
17,1,test,1.7587740232358364,-0.0323572830343517,-0.05945758118818811,7.863749238506384,-0.1446743904901302,-0.2658439928125711,5.805315847531375,-0.19091635823970154,-0.35563795987638347,25.95646027982778,-0.8536164094371301,-1.5901120321396007,1.8366477109990782,-0.09720860115125718,-0.12179420570576305,5.924670035480897,-0.3135761327459914,-0.39288453453472005,6.275465785318694,-0.6406638516776599,-0.8128085497039326,20.24343801715708,-2.066657586056966,-2.621963063561072,1.7205651561065007,-0.08274026679574531,-0.10399880540150286,6.975264146377706,-0.3354335140368052,-0.4216167786547409,5.587685486660776,-0.48199170615628706,-0.6124054646394637,22.652778999976118,-1.9540204303633288,-2.482724856646474,0.4371859296482412,-0.002814070351758735,-0.002814070351758735,0.31658291457286436,-0.003417085427135591,-0.003417085427135591,0.26633165829145733,-0.0036683417085426884,-0.0036683417085426884,0.3232758620689655,-0.0018048699008945679,0.0006952169076751558,0.3110151187904968,0.321608040201005,0.003312300852634009,0.002743265576631071,0.303030303030303,0.31438127090301005,0.0005248435240451377,0.001811749212242475,0.2953020134228188,19.0,-10.0,-10.0,27.0,-12.0,-12.0,37.0,-21.0,-21.0,1.957114094609432e-05,1.9317919763008297e-06,2.8867282762566325e-05,-0.10270836885417989,-0.10611739773094087,-0.10630699578424263
52,1,test,1.445372535945442,-0.011163256893868434,-0.030084410251771665,5.51225408316448,-0.04257359736975275,-0.11473368223469738,4.2434326796039885,-0.0476359204315564,-0.12960087790536612,16.183287376136782,-0.1816703239987767,-0.49426217161948216,1.5003964394423956,-0.079343163873274,-0.09578244262828384,4.546655877098169,-0.24043382991901208,-0.2902498261463142,4.483466140881253,-0.3702256205446961,-0.45067627597007487,13.586261032973495,-1.121895819832412,-1.3656856847578016,1.5031587591197924,-0.0640833041907618,-0.08218499300253712,5.433103948625756,-0.23162640068950058,-0.2970541915754348,4.495868028728614,-0.2975419970453368,-0.38510090486598614,16.250125405043182,-1.0754530013686896,-1.3919309814433234,0.44221105527638194,-0.0027889447236180143,-0.0027889447236180143,0.27135678391959794,-0.0036432160804020786,-0.0036432160804020786,0.1959798994974874,-0.004020100502512558,-0.004020100502512558,0.3530927835051546,0.008176438588809676,0.009006761999778234,0.3126614987080103,0.3668341708542714,0.02096950920013607,0.026266558166458398,0.303030303030303,0.3612040133779264,0.012289155281098307,0.016376427171029828,0.31879194630872487,15.0,-6.0,-6.0,25.0,-14.0,-14.0,30.0,-17.0,-17.0,0.00025334851230481226,5.5593664939137234e-05,0.00014756112603604512,-0.10843582741526969,-0.11338677350551851,-0.11280308244514536
4,1,test,1.1130619349106876,-0.02426193817950617,-0.04871115389635339,5.221772040321745,-0.11382143837299186,-0.2285214627236325,3.043663641094867,-0.0747482815660021,-0.1519306872995001,14.278915847111723,-0.35067095055655173,-0.7127612490593833,1.20474375852431,-0.07567038368942569,-0.09461502312435388,3.6507386621948785,-0.22930419299825955,-0.2867121912859205,3.3359041715331625,-0.2622253828532841,-0.3310404299008982,10.108800519797462,-0.794622372282678,-1.0031528178815083,1.1471622073044019,-0.07106619290522942,-0.08821766427275013,4.528271870938428,-0.2805244456785374,-0.3482276221292766,3.149243317469048,-0.2319489873917182,-0.2904415936221607,12.431223621588346,-0.9155881081252044,-1.1464799748243184,0.3919597989949749,-0.0030402010050251116,-0.0030402010050251116,0.23115577889447236,-0.003844221105527623,-0.003844221105527623,0.1507537688442211,-0.0042462311557789345,-0.0042462311557789345,0.3588390501319261,0.011012963175404344,0.013775511520000339,0.31481481481481477,0.3467336683417085,0.01340033500837512,0.02286054647192548,0.303030303030303,0.36454849498327757,0.02064198413185858,0.027507338142343185,0.31879194630872487,15.0,-3.0,-3.0,24.0,-7.0,-7.0,30.0,-9.0,-9.0,0.0001010659229066852,0.00014677076213903413,4.2569321515776986e-05,-0.17019616629266743,-0.18134104757387348,-0.17688740721008323
21,1,test,2.569536546270953,-0.01809773778478707,-0.01809773778478707,8.2407621779814,-0.058041265558310684,-0.058041265558310684,13.059770438857617,-0.2385039825055575,-0.2385039825055575,41.88399750213508,-0.7649062634201869,-0.7649062634201869,2.7330359988671846,-0.03118198501153202,-0.016439847965039167,6.430672938511023,-0.07336937649772235,-0.038681995211856446,15.379508382922745,-0.48711879656969614,-0.2549265146368924,36.18707854805352,-1.1461618742816384,-0.5998270932632721,2.712724900119571,-0.019743689749286197,-0.008778365519978681,7.2019245135917815,-0.052416875440583155,-0.023305395185784228,15.070284637029216,-0.3004997497182327,-0.13287482565452535,40.00960523105102,-0.7977869461546021,-0.35276502386157205,0.5376884422110553,-0.0023115577889447625,-0.0023115577889447625,0.46733668341708545,-0.002663316582914521,-0.002663316582914521,0.44221105527638194,-0.0027889447236180143,-0.0027889447236180143,0.4214417744916821,-0.0067107181769395785,-0.0067107181769395785,0.4092592592592592,0.4522613065326633,-0.0013727786803693354,-0.0018288437177540473,0.4191919191919192,0.4548494983277592,0.0040982462409479,0.005461289206513453,0.43288590604026844,25.0,-7.0,-7.0,36.0,-6.0,-6.0,40.0,-2.0,-2.0,0.0007965601488664699,0.00031906416119591966,0.0002731003838808116,-0.038314890396253354,-0.03585208475183688,-0.039791179623192896
39,1,test,1.5852305479276794,-0.04892036415698975,-0.07197750378543843,5.037808944685422,-0.15546725897348423,-0.22874206711474,4.880416418711452,-0.24468806603712423,-0.3642311808687735,15.509797940820292,-0.7776103793552664,-1.157514345981273,1.7337048686573873,-0.09450825016769704,-0.10883244110547907,4.031871787575319,-0.21978662829697004,-0.25309870024530046,5.661590550106484,-0.5611668400029295,-0.6509442644457817,13.166489651410428,-1.3050391627975113,-1.5138238708041438,1.5491974885849642,-0.06257804658579302,-0.08070515818045365,4.556463201720483,-0.18405307819350814,-0.23736811229545118,4.7076906907331315,-0.3040110948014343,-0.3956871732764329,13.846149090391561,-0.8941502788277482,-1.163785803754216,0.4321608040201005,-0.002839195979899567,0.0021608040201004375,0.31155778894472363,-0.003442211055276312,-0.003442211055276312,0.2211055276381909,-0.003894472361809065,-0.003894472361809065,0.34224598930481287,0.007579322638146202,0.006957621758380772,0.32171581769436997,0.3467336683417085,0.011733668341708525,0.0172827532002775,0.33333333333333337,0.3377926421404682,0.004459308807134854,0.009268779765329471,0.3120805369127517,14.0,0.0,0.0,23.0,0.0,0.0,29.0,0.0,0.0,0.0001495454655119548,0.00011394573690606279,8.405273133445875e-05,-0.0807667933128906,-0.08604506653264288,-0.0826070201815643
