idx,membership,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000
385,1,3.3138539639603732,1.5341906857755048,2.104384492547655,5.713541317173058,2.645156354785353,3.6282491250821645,27.490870396199764,21.563010353494835,24.139164391272505,47.398052407240975,37.17760405774972,41.61924895046984,3.262663589650063,1.4586091262324552,2.027939545646314,5.0979118588282235,2.2790767597382118,3.1686555400723653,26.119014909093014,20.044789578986464,22.681585098650896,40.81096079545783,31.319983717166345,35.43997671664202,3.3138539639603732,1.5341906857755048,2.104384492547655,5.713541317173058,2.645156354785353,3.6282491250821645,27.490870396199764,21.563010353494835,24.139164391272505,47.398052407240975,37.17760405774972,41.61924895046984,0.6683417085427136,-0.0016582914572863539,-0.0016582914572863539,0.5376884422110553,-0.0023115577889447625,-0.0023115577889447625,0.457286432160804,-0.0027135678391959628,-0.0027135678391959628,0.42140468227424754,0.12591219479511562,0.19448588360906405,0.44630872483221473,0.42211055276381915,0.11634614173625024,0.18504878314779238,0.4545454545454546,0.42140468227424754,0.12591219479511562,0.19448588360906405,0.44630872483221473,28.0,7.0,7.0,39.0,6.0,6.0,44.0,1.0,1.0,-0.0007876782915341915,-0.0003556401872143372,7.979295937059607e-05,-0.0041605961150406046,-0.0051342255030784045,-0.004849508012949144
385,0,4.094255287106297,1.9247478385779995,2.631365630931515,6.523513424122701,3.0667648894676125,4.192642571950881,59.99464373214607,51.2406725348632,55.67622346630861,95.59146567988608,81.64347157221538,88.71078272298507,4.230340181283616,1.951120218683137,2.6923400553667634,6.409606335278205,2.95624275558051,4.079303114192066,68.74061246663742,58.97155525989294,64.08534146705003,104.15244313126881,89.35084130286809,97.09900222280308,4.094255287106297,1.9247478385779995,2.631365630931515,6.523513424122701,3.0667648894676125,4.192642571950881,59.99464373214607,51.2406725348632,55.67622346630861,95.59146567988608,81.64347157221538,88.71078272298507,0.8241206030150754,-0.0008793969849245631,-0.0008793969849245631,0.6834170854271358,-0.0015829145728643024,-0.0015829145728643024,0.5778894472361809,-0.002110552763819218,-0.002110552763819218,0.4411764705882353,0.11413244543100254,0.18139993427538614,0.4683544303797469,0.4371859296482412,0.11387765897154944,0.17174352564156337,0.48484848484848486,0.4411764705882353,0.11413244543100254,0.18139993427538614,0.4683544303797469,26.0,9.0,9.0,39.0,11.0,11.0,46.0,10.0,10.0,0.0001360042720657338,0.00018048381044118392,0.0001234888406595559,3.8442710928343615e-05,-4.636562540305533e-05,-7.072031659394185e-05
237,1,3.428991508219955,1.5670892225439788,2.1447214476456047,5.86594773733225,2.6808067203268062,3.668957445028959,30.845519605623906,24.409551421616243,27.233489174324877,52.76717819326856,41.757220042010175,46.5881072667696,3.75283614355116,1.6911992591414777,2.328878809612256,6.004537829681857,2.7059188146263646,3.72620609537961,42.641849067984786,34.78302579505866,38.48832422316079,68.22695850877565,55.65284127209386,61.581318757057254,3.428991508219955,1.5670892225439788,2.1447214476456047,5.86594773733225,2.6808067203268062,3.668957445028959,30.845519605623906,24.409551421616243,27.233489174324877,52.76717819326856,41.757220042010175,46.5881072667696,0.7638190954773869,-0.001180904522613102,-0.001180904522613102,0.6381909547738693,-0.0018090452261306789,-0.0018090452261306789,0.5326633165829145,-0.0023366834170853723,-0.0023366834170853723,0.4391143911439115,0.1223556434459373,0.18880764267765382,0.38148148148148153,0.4371859296482412,0.1063588619790683,0.18509911829598746,0.41414141414141414,0.4391143911439115,0.1223556434459373,0.18880764267765382,0.38148148148148153,27.0,9.0,9.0,38.0,7.0,7.0,46.0,8.0,8.0,0.0010883360787049719,0.0006279747563035348,0.00011339613780948507,-0.00954130279359422,-0.007527677379412623,-0.00831857914976819
237,0,3.5644279151943556,1.658723899859205,2.2728960438226817,5.830827167630073,2.713403836185867,3.71809006012612,35.319242021810965,28.595102162576683,31.680886239753903,57.77656353856938,46.77695902895492,51.8248023459558,3.516582093646179,1.562023193819307,2.1797000791407255,5.626531349833886,2.499237110110891,3.487520126625161,33.66915356277206,26.608349747865088,29.86199923488499,53.8706457004353,42.57335959658414,47.779198775815985,3.5644279151943556,1.658723899859205,2.2728960438226817,5.830827167630073,2.713403836185867,3.71809006012612,35.319242021810965,28.595102162576683,31.680886239753903,57.77656353856938,46.77695902895492,51.8248023459558,0.7336683417085428,-0.001331658291457205,-0.001331658291457205,0.6080402010050252,-0.001959798994974782,-0.001959798994974782,0.507537688442211,-0.0024623115577889765,-0.0024623115577889765,0.46808510638297873,0.13534174355112027,0.22280208751505426,0.4733096085409253,0.4522613065326633,0.13145930152013197,0.2151995369166365,0.45959595959595956,0.46808510638297873,0.13534174355112027,0.22280208751505426,0.4733096085409253,26.0,13.0,13.0,37.0,11.0,11.0,46.0,13.0,13.0,0.00018288506089021245,-2.892068617125322e-07,1.8021113261706175e-05,-0.00026647385093347964,0.00016949575638847136,1.9271695109068787e-05
460,1,2.703174904160116,1.1649679066335175,1.596967440761409,5.787779396023806,2.4943177878226845,3.4192738455566363,14.927048520426899,10.270814377813991,11.90417624672952,31.960367690975385,21.99088477212934,25.488082884101853,2.5557537090838256,1.0268954367297187,1.4763318113214188,4.914910979007357,1.9747989167879205,2.8390996371565747,12.881004529860453,8.268097398863754,9.938026812668014,24.77116255742395,15.90018730550722,19.11159002436157,2.5706269709162886,1.083324392564954,1.505710999340646,5.6291101552911424,2.3722431953977092,3.297177370818932,13.074018901432128,8.64887597210421,10.173423660060838,28.62923847028933,18.939144464461773,22.27757005852738,0.5979899497487438,-0.0020100502512562235,-0.0020100502512562235,0.4371859296482412,-0.002814070351758735,-0.002814070351758735,0.35678391959798994,-0.0032160804020100464,-0.0032160804020100464,0.3908045977011494,0.09668695064232591,0.15131290659655505,0.3890489913544669,0.37688442211055273,0.09117013639626703,0.13815320341272297,0.3484848484848485,0.3846153846153846,0.09079234621805565,0.14657311542739793,0.3691275167785235,18.0,6.0,6.0,27.0,11.0,11.0,37.0,13.0,13.0,0.0005523093021797574,-0.00016753100280685548,9.610680538348152e-05,-0.00436199136940818,-0.0035824856755146683,-0.00404009856430676
460,0,3.8888680609457333,1.8080901587953235,2.4721547730667237,6.143284328160651,2.8562583667926122,3.9052879748445344,48.85555370369496,40.84485567331001,44.73200846622829,77.17761382177899,64.52303287522885,70.66360757708526,3.634860850458768,1.6678101188285144,2.291124987605834,5.2679142760272,2.417116114244224,3.3204709965301946,37.896579238621754,30.74701984433642,34.063241626703984,54.9225786066982,44.56089832512526,49.367016850295634,3.672250981713617,1.6878291991324597,2.3223057722656057,5.922985454376802,2.722305159891064,3.745654471396138,39.34036070038496,32.06552097033534,35.48314651437217,63.452194678040264,51.7185822102183,57.230881474793826,0.6733668341708543,-0.001633165829145744,-0.001633165829145744,0.5728643216080402,-0.0021356783919597166,-0.0021356783919597166,0.46733668341708545,-0.002663316582914521,-0.002663316582914521,0.42024539877300615,0.11549807871175044,0.18351070489545518,0.4276923076923077,0.4120603015075377,0.10629589047996879,0.17332908280970794,0.38888888888888884,0.40802675585284276,0.09750922663748385,0.17109683371713647,0.40268456375838924,25.0,0.0,0.0,33.0,-1.0,-1.0,42.0,0.0,0.0,0.0012880570864366094,-0.0005644277439579532,-0.0002472115202906773,0.0004004140563926839,-9.393457993667198e-07,-0.00013492881151577762
26,1,3.2048089655813894,1.481067481647664,2.006662326438672,5.504730693822151,2.543951203771282,3.4467376430593655,24.650790417207148,19.04532839253484,21.336821170525972,42.3413576577911,32.71315229776573,36.64912812819755,3.7012143350725797,1.6585658541242294,2.307386188825862,5.325488251902993,2.3864256893873805,3.3199801278069963,40.49645077441112,32.785446147057705,36.46620183246145,58.26827449555557,47.17330380871613,52.469355154620786,3.2048089655813894,1.481067481647664,2.006662326438672,5.504730693822151,2.543951203771282,3.4467376430593655,24.650790417207148,19.04532839253484,21.336821170525972,42.3413576577911,32.71315229776573,36.64912812819755,0.8291457286432161,-0.0008542713567838423,-0.0008542713567838423,0.6733668341708543,-0.001633165829145744,-0.001633165829145744,0.5577889447236181,-0.00221105527638199,-0.00221105527638199,0.4467353951890034,0.13112647580649917,0.19987825233186052,0.36896551724137927,0.4522613065326633,0.10639664487852796,0.18681890252598543,0.4444444444444444,0.4467353951890034,0.13112647580649917,0.19987825233186052,0.36896551724137927,25.0,11.0,11.0,39.0,14.0,14.0,48.0,14.0,14.0,0.0015311522089096136,6.3614220811940185e-06,0.00021350475428744424,-0.00032884314767755995,0.00013463403094249315,-1.2269317609892028e-05
26,0,3.54057433200955,1.5909792819307444,2.1903307450698604,6.039803272251586,2.714023480940682,3.7364465651191736,34.486720331489416,27.460878441162073,30.62835506786365,58.83028762430548,46.84502792904118,52.248370409885055,3.4988417817120574,1.5430752726607464,2.1391724480057412,5.509987057814263,2.4300397994657423,3.3687755086704585,33.07711923973351,26.00778358247879,29.18221406475508,52.089951558635455,40.9571394999666,45.956242621661545,3.54057433200955,1.5909792819307444,2.1903307450698604,6.039803272251586,2.714023480940682,3.7364465651191736,34.486720331489416,27.460878441162073,30.62835506786365,58.83028762430548,46.84502792904118,52.248370409885055,0.7386934673366834,-0.0013065326633165952,-0.0013065326633165952,0.6080402010050252,-0.001959798994974782,-0.001959798994974782,0.5125628140703518,-0.0024371859296482556,-0.0024371859296482556,0.47058823529411764,0.1286193233770192,0.2082176944425641,0.46875,0.457286432160804,0.11894056749914983,0.19184402815412616,0.4545454545454546,0.47058823529411764,0.1286193233770192,0.2082176944425641,0.46875,26.0,2.0,2.0,42.0,8.0,8.0,49.0,3.0,3.0,-0.00019019023002229965,-0.00030797692008459115,2.271813825435106e-05,-0.0003149833039568506,0.00014238108104080993,-5.260203672641239e-06
320,1,3.149685385766406,1.4231411145697683,1.8763390065273342,5.795421109810188,2.618579650808374,3.452463772010295,23.3287238776749,17.707528897673036,19.75593539230729,42.92485193492182,32.58185317171839,36.35092112184542,3.282248028558702,1.4582423118333026,2.0399407964597964,4.7916029613995645,2.1288208931873025,2.9780157612551768,26.63558299831408,20.438952249529216,23.171987426498234,38.884062771261426,29.83788649566308,33.82771887080033,3.1113838802611946,1.4124408418445693,1.9489144453373926,5.364454965967577,2.435242830766499,3.360197319547229,22.452093920981685,16.983929224775096,19.254273577937617,38.71050676031325,29.282636594439822,33.19702341023727,0.6783919597989949,-0.0016080402010050232,-0.0016080402010050232,0.5778894472361809,-0.002110552763819218,-0.002110552763819218,0.44723618090452266,-0.0027638190954772934,-0.0027638190954772934,0.4168937329700273,0.11485291664349673,0.16958190501303805,0.3989071038251366,0.42211055276381915,0.10882734474376898,0.1783709868205804,0.38888888888888884,0.42140468227424754,0.11756494938610063,0.18669945424310186,0.3959731543624161,23.0,12.0,12.0,32.0,12.0,12.0,41.0,13.0,13.0,0.000466962029937711,3.820977143697346e-05,0.00026638372833999083,-0.00765716010431472,-0.007152411430082495,-0.008275223308516821
320,0,3.3284779192765086,1.5092042109455694,2.059495611740813,5.928851293711281,2.6882700007467952,3.668476558413323,27.895849638263744,21.728472130322587,24.338619085368958,49.6894821681573,38.70384098213711,43.35316524581346,3.8386848679739027,1.6906493563380054,2.3607321677474484,6.506245538938819,2.865507383623738,4.001240962283812,46.4643275152766,37.89631741796448,42.08036631095898,78.75309748351967,64.23104647112623,71.32265476433726,3.271905648269781,1.4676135320488959,2.0186073473474,5.877674817251103,2.636431494698615,3.6262407437378434,26.361527306675708,20.285858248345484,22.859653141575244,47.356037077860556,36.44166152397393,41.06524516450643,0.7135678391959799,-0.0014321608040201994,-0.0014321608040201994,0.6130653266331658,-0.001934673366834172,-0.001934673366834172,0.5025125628140703,-0.0024874371859296973,-0.0024874371859296973,0.4134897360703812,0.11627158087272382,0.18475073313782986,0.388235294117647,0.42713567839195976,0.10132114205110765,0.180057214285115,0.4444444444444444,0.4147157190635451,0.11755378250261017,0.1800104910323994,0.3791946308724832,24.0,5.0,5.0,33.0,5.0,5.0,45.0,9.0,9.0,0.0007582110683306833,7.83442865087664e-05,0.0005346416023794203,-0.013103003313709394,-0.015355195672546174,-0.018159778286332084
