idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,elbow_frac,elbow_delta_slope,flat_frac
208,1,test,3.082730294952476,1.2892245219731986,1.7988748306097275,5.228022137638702,2.1864041600715067,3.050723396940474,21.817890425411797,15.807403448846275,18.207357217924894,37.001100721458606,26.807877193949825,30.877974229229356,3.1754360528671843,1.1612136449679316,1.7085564776265942,5.336867315743167,1.9516195713746751,2.8715234918094024,23.937255501859937,16.442358359950674,19.601570669461537,40.230681515730986,27.63421573100954,32.943816251195855,3.082730294952476,1.2892245219731986,1.7988748306097275,5.228022137638702,2.1864041600715067,3.050723396940474,21.817890425411797,15.807403448846275,18.207357217924894,37.001100721458606,26.807877193949825,30.877974229229356,0.6683417085427136,-0.006658291457286469,-0.006658291457286469,0.5527638190954773,0.012763819095477302,0.007763819095477409,0.4623115577889447,-0.007688442211055246,0.012311557788944771,0.4221453287197232,0.11644584685443826,0.16207628384055173,0.4305555555555556,0.44221105527638194,0.11890278459969017,0.1734297531060981,0.43939393939393945,0.4221453287197232,0.11644584685443826,0.16207628384055173,0.4305555555555556,18.0,-5.0,-6.0,31.0,-10.0,-12.0,36.0,-7.0,-10.0,0.0006560952617193673,0.0002070087966806142,-3.1656716507777294e-05,-0.0003149833039568506,0.00014238108104080993,-5.260203672641239e-06,0.08996539792387544,0.13230739608059094,0.2041522491349481
84,1,test,3.341862132730647,1.5357512841332535,2.1210858090802014,5.83009643807901,2.679218272862905,3.700372525623613,28.271723420711144,22.184994291750012,24.88190511218706,49.32186531547977,38.703169389411705,43.40810620115243,3.5995740742535385,1.62949744476822,2.277219635895391,5.453900112505361,2.4689355223760914,3.4503327816596836,36.58264963257515,29.411423637925925,32.830404216681686,55.42825701905325,44.56276308776655,49.743036691941946,3.2807383694171435,1.5136145263087553,2.0697244986025227,5.755681349854638,2.65546408124343,3.631095611583373,26.595402683870585,20.741410558439576,23.238516306941925,46.65860119977296,36.388439576209784,40.76932685428408,0.7437185929648241,-0.0012814070351758744,-0.0012814070351758744,0.6231155778894473,-0.0018844221105527303,-0.01188442211055274,0.5175879396984925,-0.007412060301507539,0.0025879396984924696,0.44062500000000004,0.11613202028081127,0.19218425155925156,0.39498432601880873,0.4723618090452262,0.14654727270437407,0.22361389585657843,0.4242424242424242,0.4280936454849499,0.10088162545156087,0.1811525998787208,0.3825503355704698,25.0,0.0,-2.0,40.0,-4.0,-4.0,46.0,0.0,-2.0,0.0013109864469843793,0.00044310253780600146,0.0001734205938551954,-0.0348786692100882,-0.03770244104675857,-0.037152381735698015,0.090625,0.08165456198448659,0.2875
210,1,test,2.8278816067182957,1.1224032121690164,1.5866590059873584,5.811903915648031,2.3067796078320275,3.260924950955614,16.909601669481606,11.405583539725772,13.449760785474725,34.7528623268487,23.440923225816768,27.642146399595294,2.8596516160862087,1.0681123225627607,1.5419589756382563,4.973307158410798,1.8575866479352365,2.6816677837187073,17.455444681026567,11.456765589832859,13.720650765681885,30.35729509743751,19.924809721448455,23.86200133162067,2.924149979549735,1.1789196775279105,1.6553003601665217,5.623365345287952,2.2671532260152123,3.183269923397157,18.618393306712782,12.891172992745156,15.061634724854837,35.8046025129092,24.790717293740688,28.96468216318238,0.6381909547738693,-0.0018090452261306789,-0.006809045226130683,0.5175879396984925,0.0025879396984924696,-0.002412060301507535,0.3869346733668342,-0.0030653266331658324,-0.008065326633165837,0.40718562874251496,0.08581044189647613,0.13726531001741538,0.39039039039039036,0.40201005025125625,0.07870177957456448,0.11486480818113942,0.38383838383838387,0.38795986622073575,0.06909509159636185,0.11321014430749887,0.3926174496644296,22.0,-1.0,0.0,33.0,0.0,0.0,42.0,-1.0,1.0,-0.0005531481248384865,0.00022604520954752893,0.00015538084976206455,-0.02581480610921627,-0.028090082118771065,-0.02808281357049669,0.10778443113772455,0.08396044704403063,0.005988023952095809
221,1,test,3.0388828005633877,1.3190091378676632,1.8311707074800445,5.394466509875836,2.3414363394100532,3.2505988890178306,20.881900950549696,15.298077975979696,17.536079988483934,37.06846322582786,27.156351436650347,31.129136074231834,2.8938761412716425,1.1793908566678266,1.675017118900767,4.744059247986299,1.9334276338816827,2.745929703116011,18.063189556306245,12.509373414438501,14.67986432418169,29.61178615787909,20.507169531866396,24.065351351117528,3.0388828005633877,1.3190091378676632,1.8311707074800445,5.394466509875836,2.3414363394100532,3.2505988890178306,20.881900950549696,15.298077975979696,17.536079988483934,37.06846322582786,27.156351436650347,31.129136074231834,0.6582914572864322,0.008291457286432213,-0.0017085427135676845,0.5376884422110553,-0.007311557788944656,0.007688442211055246,0.42211055276381915,-0.007889447236180902,0.002110552763819107,0.4448160535117057,0.10869565217391308,0.17948717948717952,0.4429530201342282,0.4321608040201005,0.09547738693467334,0.15745393634840865,0.4191919191919192,0.4448160535117057,0.10869565217391308,0.17948717948717952,0.4429530201342282,17.0,0.0,0.0,28.0,1.0,1.0,35.0,0.0,2.0,-0.0005826609712263884,1.994821609041749e-05,-0.00025823482980254025,0.0005070350734097673,0.00010364583054389698,-4.030577335889518e-05,0.09698996655518395,0.0835938367204511,0.25418060200668896
128,1,test,3.023450861532836,1.3064652135848496,1.8278908351229264,5.159781410400349,2.229596322584923,3.1194544192217606,20.562126444604687,14.994406369236458,17.256718076361434,35.09105411204991,25.589256378637064,29.450087735107832,3.080559999604204,1.2531214287241936,1.7978003234421414,4.70314503756367,1.9131624866018222,2.7447333182322766,21.770590505276672,15.552651073005922,18.164011510519053,33.23754275614759,23.744505454970874,27.731315283235194,3.023450861532836,1.3064652135848496,1.8278908351229264,5.159781410400349,2.229596322584923,3.1194544192217606,20.562126444604687,14.994406369236458,17.256718076361434,35.09105411204991,25.589256378637064,29.450087735107832,0.6783919597989949,-0.006608040201005139,-0.006608040201005139,0.5577889447236181,0.007788944723618019,0.007788944723618019,0.4321608040201005,-0.03283919597989948,-0.022839195979899474,0.4154929577464789,0.09036114755315727,0.1531978757792658,0.3992932862190812,0.4321608040201005,0.11887759600005032,0.16838784909522575,0.40909090909090906,0.4154929577464789,0.09036114755315727,0.1531978757792658,0.3992932862190812,21.0,-9.0,-9.0,32.0,-15.0,-14.0,41.0,-15.0,-15.0,0.00014139819763342893,0.00018788821293265,-1.3020710307454474e-05,-0.0002803336946550772,0.00016174870629104277,1.2262581172706177e-05,0.1443661971830986,0.06839032520349121,0.01056338028169014
173,1,test,3.182973147194682,1.3741556450174421,1.8908045863076843,5.176703580052889,2.2348904995888073,3.075154711797113,24.118354477230273,18.01512836534511,20.477681454590645,39.225455633297585,29.299329649132705,33.304361047026546,3.3411774432997983,1.4405601833058879,2.0053521941009738,4.576955401780546,1.9733701141176545,2.74705780013832,28.252372695867464,21.562350044467372,24.449239511514378,38.7018804052979,29.537465814338873,33.49210891988271,3.182973147194682,1.3741556450174421,1.8908045863076843,5.176703580052889,2.2348904995888073,3.075154711797113,24.118354477230273,18.01512836534511,20.477681454590645,39.225455633297585,29.299329649132705,33.304361047026546,0.7085427135678393,-0.01645728643216071,-0.01645728643216071,0.5477386934673367,-0.017261306532663223,-0.007261306532663214,0.457286432160804,0.007286432160804046,0.0022864321608040417,0.43050847457627117,0.12203389830508471,0.16158192090395473,0.41156462585034015,0.42211055276381915,0.11055276381909551,0.1591289782244557,0.40909090909090906,0.43050847457627117,0.12203389830508471,0.16158192090395473,0.41156462585034015,26.0,-5.0,-7.0,31.0,-1.0,-1.0,43.0,-5.0,-5.0,0.0009584202099657076,0.0002907496083093015,6.64839719606585e-05,-0.00035656283511986686,0.00011913993074319507,-2.6287545484393604e-05,0.08813559322033898,0.1848628721680921,0.4440677966101695
288,1,test,2.802087234516725,1.182008656292067,1.6551903600711255,4.803578116314386,2.026300553643544,2.8374691886933583,16.47900645133419,11.425519056303555,13.330598620751667,28.249725345144324,19.58660409652038,22.85245477843143,3.038584165274569,1.1520397549153347,1.6783656395096125,4.823149468689792,1.8286345316116424,2.6640724436660514,20.875665809091217,14.279131474103657,16.97862099563908,33.13597747474796,22.665288054132787,26.950192056569964,2.802087234516725,1.182008656292067,1.6551903600711255,4.803578116314386,2.026300553643544,2.8374691886933583,16.47900645133419,11.425519056303555,13.330598620751667,28.249725345144324,19.58660409652038,22.85245477843143,0.6582914572864322,-0.0067085427135678,0.003291457286432209,0.5326633165829145,-0.007336683417085488,-0.0023366834170853723,0.40703517587939697,-0.00296482412060306,-0.012964824120603069,0.41137123745819393,0.09083701375201692,0.1577561095382829,0.3926174496644296,0.40703517587939697,0.088739436531026,0.12823717921829514,0.398989898989899,0.41137123745819393,0.09083701375201692,0.1577561095382829,0.3926174496644296,22.0,1.0,0.0,31.0,0.0,0.0,37.0,1.0,1.0,0.0005948774524583759,1.9070909314579252e-06,0.0001913889145115436,0.0005070350734097673,0.00010364583054389698,-4.030577335889518e-05,0.11036789297658862,0.04993044270441474,0.7892976588628763
404,1,test,3.725454388287485,1.6489065364912356,2.2710067349664818,5.880176656107814,2.602598425164545,3.584507927622771,41.49008106916217,33.513197126749795,37.207963470324025,65.48704687673165,52.89650573519428,58.728245045051985,3.8420681457086068,1.598894401816355,2.249110806773094,5.299404338908423,2.2053715887122136,3.102221802445647,46.621795468721835,37.198604795519636,41.70352302787,64.30592478444392,51.3084204076133,57.52210072809656,3.725454388287485,1.6489065364912356,2.2710067349664818,5.880176656107814,2.602598425164545,3.584507927622771,41.49008106916217,33.513197126749795,37.207963470324025,65.48704687673165,52.89650573519428,58.728245045051985,0.7939698492462312,-0.011030150753768786,-0.0060301507537688925,0.6884422110552764,0.003442211055276312,0.008442211055276427,0.542713567839196,0.017713567839195976,-0.0022864321608039306,0.4329896907216495,0.07964492228254139,0.15298969072164947,0.4620689655172414,0.42713567839195976,0.06623342275286204,0.13665153815823694,0.48989898989898994,0.4329896907216495,0.07964492228254139,0.15298969072164947,0.4620689655172414,23.0,-14.0,-14.0,36.0,-23.0,-23.0,45.0,-25.0,-24.0,0.00042855618500567936,-4.850525720443161e-05,-4.068673615567696e-05,-0.00032884314767755995,0.00013463403094249315,-1.2269317609892028e-05,0.09278350515463918,0.15287452507295296,0.003436426116838488
358,1,test,3.152628847722166,1.2628212029922286,1.5944868526324576,5.811297415156067,2.327781019340514,2.939146272133563,23.397492247775258,16.77939671473018,18.647504706803915,43.12901796824932,30.929763529456547,34.37328056553717,3.052561269936497,1.0246418490299063,1.524032185964033,5.0455558180768545,1.6936228909585225,2.51906146440336,21.169495838001826,13.571234719574525,16.55810697252685,34.990902211573264,22.431792924916568,27.36877185541628,3.0444543717700645,1.2349839705822605,1.7540929983700666,5.469079709766583,2.2185340788902885,3.151065266533054,20.998570663624594,14.891358460333763,17.36447107820996,37.72198322806813,26.750943341916937,31.193660619538846,0.592964824120603,-0.012035175879396953,-0.017035175879396958,0.5326633165829145,0.002663316582914521,0.002663316582914521,0.4371859296482412,0.0021859296482411583,-0.002814070351758735,0.4285714285714286,0.104416234578938,0.1421589163524648,0.4522613065326633,0.4321608040201005,0.10885253334340872,0.17506564542243774,0.4494949494949495,0.4381270903010034,0.12760956108564447,0.1911860446947743,0.4530201342281879,24.0,-15.0,-15.0,37.0,-28.0,-28.0,43.0,-32.0,-32.0,-0.0001471134393069378,-0.0003510759003031147,-4.004000942973301e-05,-0.03343256635516578,-0.03847026885467031,-0.0365667559758176,0.07518796992481203,0.16664264304958573,0.017543859649122806
243,1,test,2.942457490321541,1.2092410729788443,1.696053557707422,5.6628427172225875,2.3272186687517378,3.2641030733237177,18.96238898715411,13.303563173120612,15.484574997159758,36.49365427716451,25.60308384260948,29.80050282472255,3.124055515622836,1.2410605725587738,1.7601897889096776,5.163728124996423,2.051339789353345,2.909404609768062,22.738408876480392,16.16524721955934,18.8271248065589,37.58414690327338,26.719416891833625,31.119214556295706,2.9632296862619416,1.2087047362181444,1.709676077154431,5.626385480244194,2.295008992819262,3.2462203996603125,19.360398905555158,13.579697937715784,15.857630569177285,36.76025108649714,25.784236590599594,30.10942513134928,0.6633165829145728,-0.006683417085427079,-0.006683417085427079,0.5276381909547738,0.007638190954773805,0.017638190954773814,0.40703517587939697,-0.00296482412060306,0.017035175879396958,0.40327868852459015,0.087403074776636,0.13719362854640038,0.3717105263157895,0.37688442211055273,0.06610747975466302,0.10810311994026889,0.36868686868686873,0.4013377926421404,0.08581191618137252,0.13659919419942634,0.37583892617449666,20.0,-11.0,-11.0,30.0,-17.0,-17.0,38.0,-17.0,-15.0,0.0007387171613790727,0.00019635316636544523,0.00017553819863284952,0.0004833415140721442,8.040468024717029e-05,-6.13331151724239e-05,0.10491803278688525,0.0887517355644139,0.8721311475409836
