idx,membership,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,nei_delta
27,1,3.7702580698438592,1.69864420123019,2.343188125901478,5.771993024451681,2.600501689512198,3.58725192470484,43.3912613670918,35.45363830000357,39.22478807801163,66.42888982487766,54.27696172732506,60.05031989262606,3.7324885710998994,1.5562032976507356,2.2294000920498855,5.257026156478732,2.191835630493994,3.1400001296477265,41.78295875426923,32.96945314384636,37.287406684356455,58.849237682069344,46.435849498375156,52.517474203318955,3.7702580698438592,1.69864420123019,2.343188125901478,5.771993024451681,2.600501689512198,3.58725192470484,43.3912613670918,35.45363830000357,39.22478807801163,66.42888982487766,54.27696172732506,60.05031989262606,0.7537688442211055,-0.0012311557788945438,-0.0012311557788945438,0.6331658291457287,-0.0018341708542712887,-0.0018341708542712887,0.5477386934673367,-0.002261306532663321,-0.002261306532663321,0.43243243243243246,0.09516430427054379,0.16838748861220776,0.4338983050847458,0.4321608040201005,0.08378987670180471,0.16171005276801365,0.4292929292929293,0.43243243243243246,0.09516430427054379,0.16838748861220776,0.4338983050847458,26.0,0.0,0.0,37.0,0.0,0.0,45.0,0.0,0.0,-0.00022809577658641875,4.4475660669409334e-05,-6.334422781108576e-05,-0.00036349275698022154,0.0001152664056931485,-2.979210245257491e-05,-0.49303555488586426
27,0,3.518676024857567,1.6370542147714142,2.2423031668709834,6.800802400985213,3.164054364684246,4.33386326370022,33.739728317832814,27.17558629195839,30.156110484915796,65.21123960589536,52.52424241302882,58.28491942462718,3.485834322982098,1.6017098906907947,2.1971070452757164,6.5770458924190525,3.022094133378858,4.145484991086256,32.6496561078389,26.069065941216344,29.021490139537516,61.60312473177151,49.18691687021951,54.75752856516512,3.518676024857567,1.6370542147714142,2.2423031668709834,6.800802400985213,3.164054364684246,4.33386326370022,33.739728317832814,27.17558629195839,30.156110484915796,65.21123960589536,52.52424241302882,58.28491942462718,0.7688442211055276,-0.0011557788944723812,-0.0011557788944723812,0.6030150753768844,-0.0019849246231156137,-0.0019849246231156137,0.44723618090452266,-0.0027638190954772934,-0.0027638190954772934,0.4279475982532751,0.11422210805719668,0.17685906414587305,0.4035087719298246,0.42713567839195976,0.10633367337942845,0.16837107071249402,0.398989898989899,0.4279475982532751,0.11422210805719668,0.17685906414587305,0.4035087719298246,24.0,3.0,3.0,39.0,8.0,8.0,46.0,5.0,5.0,7.6183208581828385e-06,3.1048655445687375e-05,8.328391787864438e-05,0.00010081200767153575,3.1039502799146135e-06,-2.9945133013242753e-05,-0.5463030338287354
241,1,3.4492248258826588,1.583838809938489,2.1772485898519367,5.728537137723246,2.6304691346346836,3.6160152018593568,31.475983481711836,25.01755502047814,27.908086876169072,52.275902390679306,41.549623542782406,46.350272940538105,3.4115807806427156,1.4965699838902258,2.089527715159635,5.054193749100319,2.2171407168744084,3.0955966150513117,30.31312480602244,23.526112731729196,26.562010044735054,44.90833304595917,34.85350034330251,39.351125992200075,3.4492248258826588,1.583838809938489,2.1772485898519367,5.728537137723246,2.6304691346346836,3.6160152018593568,31.475983481711836,25.01755502047814,27.908086876169072,52.275902390679306,41.549623542782406,46.350272940538105,0.7185929648241206,-0.0014070351758793676,-0.0014070351758793676,0.6030150753768844,-0.0019849246231156137,-0.0019849246231156137,0.5025125628140703,-0.0024874371859296973,-0.0024874371859296973,0.441696113074205,0.13129046933522792,0.19257742917291243,0.42553191489361697,0.4522613065326633,0.1389780985126131,0.21019118967122752,0.4191919191919192,0.441696113074205,0.13129046933522792,0.19257742917291243,0.42553191489361697,22.0,12.0,12.0,29.0,10.0,10.0,41.0,16.0,16.0,-5.27351641570925e-05,0.00010753694591397129,-1.943034299868719e-05,-0.004933137108131369,-0.0050656272674718394,-0.00478858222330647,-1.0287730693817139
241,0,3.1430748915887095,1.4359554924850844,1.9709763669062996,5.222820964132482,2.386115096965264,3.275154758938826,23.175018079677173,17.661960416173727,19.9462569105899,38.509731535383956,29.348730243791167,33.144526408641916,3.385679240202784,1.5188220512179202,2.1115140811269786,4.9425974309529686,2.21725846893127,3.0825023082145666,29.53804933436938,23.070112414719397,25.96233432390266,43.12123990418887,33.67899622586772,37.90121799109877,3.198031549469683,1.473802794407153,1.9995022081400935,5.214181874135353,2.4029393387073155,3.260057948054501,24.484286623155036,18.876092553105135,21.169048870481404,39.92003253775278,30.776237858323597,34.51475359317621,0.7236180904522613,-0.0013819095477386467,-0.0013819095477386467,0.5678391959798995,-0.0021608040201005485,-0.0021608040201005485,0.4824120603015075,-0.0025879396984924696,-0.0025879396984924696,0.41741741741741745,0.12356434395414906,0.1836511836511837,0.3975903614457831,0.4623115577889447,0.15404088109721537,0.21523309368209997,0.43939393939393945,0.42140468227424754,0.13258999112232772,0.1933735365567837,0.40268456375838924,22.0,12.0,12.0,34.0,15.0,15.0,44.0,18.0,18.0,0.0007007834856635843,0.0002361876969050623,0.000485098508685974,-0.002847367559841274,-0.0035243827997710753,-0.004003053097116016,-1.4139738082885742
331,1,3.5603912859546893,1.6163562960693862,2.2252689217694543,6.1680018052454475,2.800166541077951,3.855043343347083,35.17695870244793,28.190072517550092,31.376497744170965,60.94036507607177,48.836322812093826,54.3564679230004,3.694913399279417,1.678949102154502,2.3176562438228103,5.9595377407732535,2.7079824228298417,3.738155231972275,40.24208744329545,32.73412364377608,36.27807341471877,64.90659265047654,52.796973618993675,58.513021636643174,3.5603912859546893,1.6163562960693862,2.2252689217694543,6.1680018052454475,2.800166541077951,3.855043343347083,35.17695870244793,28.190072517550092,31.376497744170965,60.94036507607177,48.836322812093826,54.3564679230004,0.7989949748743719,-0.0010050251256281673,-0.0010050251256281673,0.6532663316582914,-0.0017336683417086274,-0.0017336683417086274,0.5025125628140703,-0.0024874371859296973,-0.0024874371859296973,0.4448979591836735,0.11292239910220703,0.18980976379697068,0.4221311475409836,0.457286432160804,0.11894056749914983,0.19685237539953526,0.43939393939393945,0.4448979591836735,0.11292239910220703,0.18980976379697068,0.4221311475409836,12.0,0.0,0.0,23.0,0.0,0.0,32.0,0.0,0.0,0.00027899595564858965,0.0001733880426630977,0.0003022682723305282,-1.0066742095027337e-05,-8.484196204427974e-05,-0.00010243434826673337,-0.8039281368255615
331,0,3.289975473337006,1.5195211855992417,2.080730784475021,5.955272059331543,2.7505256903885007,3.7663861035433928,26.84220529810158,20.968684274129366,23.491252613529607,48.58778933706995,37.95597280000632,42.52214080676879,3.5484882551221992,1.6069512653962785,2.194982276521989,5.9141470918703325,2.678252108993798,3.6583037942033148,34.760728393872895,27.79127367081692,30.88975507656574,57.93454732312149,46.31878945136154,51.48292512760957,3.289975473337006,1.5195211855992417,2.080730784475021,5.955272059331543,2.7505256903885007,3.7663861035433928,26.84220529810158,20.968684274129366,23.491252613529607,48.58778933706995,37.95597280000632,42.52214080676879,0.7386934673366834,-0.0013065326633165952,-0.0013065326633165952,0.6080402010050252,-0.001959798994974782,-0.001959798994974782,0.4974874371859297,-0.002512562814070307,-0.002512562814070307,0.43157894736842106,0.1198451470181584,0.1935392740895413,0.397887323943662,0.42713567839195976,0.1088399390435888,0.183396112448721,0.4040404040404041,0.43157894736842106,0.1198451470181584,0.1935392740895413,0.397887323943662,24.0,10.0,10.0,35.0,8.0,8.0,43.0,8.0,8.0,0.000725559927184651,0.0006478172864765434,0.0001853598370469823,-0.004962792658078641,-0.005086617987192454,-0.004179442461563987,-1.2422659397125244
240,1,3.2121206521987915,1.446887127986562,1.8659238909696205,6.18089883074616,2.784161594762021,3.5904899114112396,24.831689805509768,18.98875313954741,20.988907122373675,47.78219098939001,36.53896437458365,40.387745523355406,3.1785453408207727,1.36395480635004,1.93155443603661,4.852740978352324,2.0823737501527324,2.9489380702849006,24.011799150813406,17.873237017633375,20.531943181560468,36.65923534475329,27.287384759745613,31.346478139786974,3.2844579865701222,1.5082416455896561,2.0717398486603633,5.695591884225646,2.6154479403288837,3.59261245432433,26.694511609244444,20.78704935272302,23.33189932346837,46.29106059406551,36.04690639200524,40.459941023355555,0.6633165829145728,-0.0016834170854271857,-0.0016834170854271857,0.5025125628140703,-0.0024874371859296973,-0.0024874371859296973,0.40703517587939697,-0.00296482412060306,-0.00296482412060306,0.4052631578947369,0.10302925513521,0.14035602201985908,0.3825857519788918,0.3919597989949749,0.10875177894484955,0.14655078396993315,0.35858585858585856,0.41137123745819393,0.112539851815456,0.1677672330088057,0.3926174496644296,23.0,3.0,3.0,33.0,5.0,5.0,41.0,8.0,8.0,0.0007406589508777198,-2.9635194465150724e-06,0.0002256335951089597,-0.004464663459868845,-0.003693194807487643,-0.004106462965426161,-0.8923540115356445
240,0,3.708664056260576,1.65548070680533,2.2903121950397454,6.387143652448769,2.85110566172029,3.944426558124005,40.79926458052681,33.00659612982415,36.66895707303555,70.26540011090728,56.844693334697155,63.15209273689455,3.734430111832355,1.6392358641013636,2.2771300970260437,6.32954256242772,2.7783658713582433,3.8595425373322776,41.86416087371624,33.73714140172661,37.569811691407786,70.95620487070549,57.1815955961468,63.67764693458947,3.708664056260576,1.65548070680533,2.2903121950397454,6.387143652448769,2.85110566172029,3.944426558124005,40.79926458052681,33.00659612982415,36.66895707303555,70.26540011090728,56.844693334697155,63.15209273689455,0.7487437185929648,-0.0012562814070351536,-0.0012562814070351536,0.6281407035175879,-0.0018592964824121205,-0.0018592964824121205,0.5276381909547738,-0.002361809045226204,-0.002361809045226204,0.42914979757085026,0.08773565615670886,0.1586248985129768,0.41056910569105687,0.4321608040201005,0.09632120502260677,0.16171005276801365,0.40909090909090906,0.42914979757085026,0.08773565615670886,0.1586248985129768,0.41056910569105687,30.0,14.0,14.0,44.0,16.0,16.0,52.0,17.0,17.0,0.0003426748113647647,0.00015647355301590604,0.0001309901407252481,-2.39265858157367e-05,-9.583520108336074e-05,-0.00011149550017286458,-0.8825006484985352
447,1,3.54378993165457,1.63171609073221,2.240734797044255,5.602563130044367,2.579665438681398,3.5424950124699643,34.59779430615252,27.830686143777847,30.91727030150841,54.69746528401256,43.99898952254402,48.87873209571806,3.5170746622373112,1.542861632729605,2.1596771656365314,4.988758386152215,2.188456216637738,3.0633718661511082,33.68574201544708,26.484791527617595,29.799675386897356,47.78119434815189,37.567080181017865,42.269043101982064,3.550846235807923,1.618901481839466,2.2321313519208577,5.407380054529832,2.4653322058469027,3.399184799879479,34.84279023213969,27.939868551427537,31.104176496157955,53.060086647928465,42.54802317476275,47.36676623780399,0.6984924623115578,-0.0015075376884421399,-0.0015075376884421399,0.5879396984924623,-0.002060301507537776,-0.002060301507537776,0.49246231155778897,-0.002537688442211028,-0.002537688442211028,0.44712990936555896,0.12284634978788178,0.19386357770726748,0.4636363636363636,0.46733668341708545,0.15154720973287494,0.2102415248194227,0.4797979797979798,0.45150501672240806,0.13264024209803416,0.1990022358547774,0.4697986577181208,27.0,6.0,6.0,40.0,6.0,6.0,47.0,6.0,6.0,-0.0005639303037425734,-0.00024221724786479838,-0.0002021878427267737,0.0003806694236105912,-2.030697104693502e-05,0.00019008678427478998,-0.9071331024169922
447,0,3.7386081432583325,1.7654153140582458,2.4038944463517526,6.641527407435391,3.136208381444649,4.270447781166055,42.03943655214832,34.84582873008986,38.240528400596546,74.68182258087525,61.90258986168906,67.93317398223621,3.9158184204868336,1.7895847471521145,2.470065669833775,6.367184423555827,2.909893897808316,4.016366942819147,50.19013133836721,41.80689805568832,45.94508493648662,81.60996965588164,67.97869602550946,74.70745518127906,3.748121199400529,1.7679406220364176,2.4106770989834563,6.614331528353874,3.119895215358384,4.254136057029629,42.44126836614032,35.19721738744865,38.63197348891223,74.89635594024763,62.11273656608587,68.1740708627863,0.7537688442211055,-0.0012311557788945438,-0.0012311557788945438,0.6532663316582914,-0.0017336683417086274,-0.0017336683417086274,0.5628140703517588,-0.0021859296482411583,-0.0021859296482411583,0.4418604651162791,0.12013575533186782,0.19103173583451116,0.43333333333333335,0.44221105527638194,0.10386519061472776,0.1767686512697041,0.43939393939393945,0.4448160535117057,0.12261238072372571,0.1934256196963553,0.43624161073825507,26.0,1.0,1.0,37.0,1.0,1.0,50.0,2.0,2.0,0.0005782891239592668,3.1033386142349255e-05,0.00020479621068324226,-0.004176391821266279,-0.0034004299981758024,-0.004235515373064658,-1.2080800533294678
