idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,elbow_frac,elbow_delta_slope,elbow_idx
577,1,test,2.30093831160678,1.0303979336597815,1.3933667535683374,3.9621035316936255,1.7742949784483066,2.399309580534747,9.983545738131946,6.420768449586259,7.505248918324094,17.19117875883208,11.056250061970482,12.923672527650755,2.6463004090964612,1.1498596394512275,1.6089843177127952,3.6500695297882224,1.5860132957947966,2.219288714086614,14.101771236385664,9.63600517618731,11.280137401124518,19.45071894673885,13.291041622327324,15.558810208447612,2.3325609961771305,1.0157154488792266,1.418366385372077,3.7221718024103145,1.6208225248072763,2.263350614955442,10.304297035784405,6.572665499178468,7.809531850138135,16.443027184762347,10.488296009327343,12.462018909794894,0.592964824120603,-0.0020351758793969443,-0.0020351758793969443,0.4371859296482412,-0.002814070351758735,-0.002814070351758735,0.371859296482412,-0.003140703517587995,-0.003140703517587995,0.3607954545454546,0.0959229332989957,0.14476417399804498,0.3475783475783476,0.38190954773869346,0.10440954773869349,0.1606117108002575,0.3787878787878788,0.3612040133779264,0.08620401337792638,0.14366794234573999,0.34563758389261745,23.0,0.0,0.0,31.0,0.0,0.0,39.0,0.0,0.0,-0.00014528195665413536,0.00030576244312315113,0.00023911670757495115,-0.033567097227364506,-0.04409090975090013,-0.04434838875492719,0.036931818181818184,0.4993688559385254,13
145,1,test,2.8579559874126383,1.3437759248323178,1.8325992083007407,4.300943569292549,2.02225102413491,2.7578821419035657,17.425871807906862,12.880179392816949,14.637781792490168,26.22422865209513,19.38340722350394,22.028426521051383,2.851456407027577,1.278805871601131,1.7785961786812383,3.9061046671610646,1.7517888652070286,2.4364331214811483,17.312978231177922,12.493572946991215,14.389248143513898,23.716408535860168,17.114483489029062,19.711298826731365,2.859710211669737,1.3285116256034162,1.8193970978782203,4.226172726605523,1.9633176733055415,2.6887641840564838,17.456467522960118,12.832752099687413,14.626364503039127,25.797735255606085,18.96465827540012,21.615316999565213,0.6532663316582914,-0.0017336683417086274,-0.0017336683417086274,0.5175879396984925,-0.002412060301507535,-0.002412060301507535,0.37688442211055273,-0.003115577889447274,-0.003115577889447274,0.36601307189542487,0.06308147580421963,0.12957055562644437,0.37049180327868847,0.38190954773869346,0.0769095477386934,0.14397277569210443,0.38888888888888884,0.36789297658862874,0.0662263099219621,0.13148898102814044,0.37248322147651003,19.0,0.0,0.0,29.0,0.0,0.0,38.0,0.0,0.0,-0.00024003746035948298,-0.000126523067738759,7.2077610451992e-05,-0.004196136454046595,-0.005167962013235439,-0.0056491049868308,0.032679738562091505,0.3637250102066408,10
497,1,test,2.4720455142613496,1.139693489616545,1.5645449400336995,4.078176780589345,1.8801723105538484,2.581057189208137,11.846654585477156,8.056707624069752,9.368533678378297,19.54363355344254,13.291291673606597,15.45543409088397,2.5201130376655745,1.130084746141559,1.5724726906498137,3.789643665662518,1.6993755581076075,2.364620587443329,12.430001642537036,8.415038001709362,9.850386167827043,18.691731793288774,12.654192483773475,14.81261077868728,2.4720455142613496,1.139693489616545,1.5645449400336995,4.078176780589345,1.8801723105538484,2.581057189208137,11.846654585477156,8.056707624069752,9.368533678378297,19.54363355344254,13.291291673606597,15.45543409088397,0.5979899497487438,-0.0020100502512562235,-0.0020100502512562235,0.46733668341708545,-0.002663316582914521,-0.002663316582914521,0.3316582914572864,-0.0033417085427135396,-0.0033417085427135396,0.4054982817869416,0.11561835039757629,0.1803554246440845,0.38620689655172413,0.4170854271356784,0.12635861009307192,0.20172649558309075,0.398989898989899,0.4054982817869416,0.11561835039757629,0.1803554246440845,0.38620689655172413,21.0,-5.0,-5.0,28.0,-2.0,-2.0,40.0,-7.0,-7.0,-0.00033464159381927435,7.689544025089081e-05,0.00021070596469584447,-0.013125470664031802,-0.013230078028285241,-0.014546086253858448,0.9621993127147767,-0.2323484932886644,280
27,1,test,2.762351821032183,1.2771516626613615,1.75359217695392,4.692214052164256,2.1694083036987513,2.9787045197573434,15.837045080442483,11.421195886934544,13.094847476746235,26.901282054450242,19.400387533971006,22.243302563240178,3.1586314542808798,1.4454261461073505,1.9901226071258513,4.679454006342044,2.141372068307186,2.9483297883345942,23.538360553735927,17.99164861804976,20.321168818367063,34.87164526479396,26.654294248962604,30.105435286469717,2.762351821032183,1.2771516626613615,1.75359217695392,4.692214052164256,2.1694083036987513,2.9787045197573434,15.837045080442483,11.421195886934544,13.094847476746235,26.901282054450242,19.400387533971006,22.243302563240178,0.6884422110552764,-0.0015577889447235815,-0.0015577889447235815,0.5628140703517588,-0.0021859296482411583,-0.0021859296482411583,0.44221105527638194,-0.0027889447236180143,-0.0027889447236180143,0.4008097165991903,0.12000163579110945,0.18815830340941908,0.3292682926829268,0.42713567839195976,0.1138524703719096,0.1917433578577361,0.36363636363636365,0.4008097165991903,0.12000163579110945,0.18815830340941908,0.3292682926829268,26.0,-13.0,-13.0,35.0,-10.0,-10.0,45.0,-12.0,-12.0,0.0008600736726630974,0.0008299727319850138,0.0007128788445803072,-0.03041390558610857,-0.034389125202164195,-0.036756906370793985,0.06477732793522267,0.2359392962605938,16
624,1,test,2.79465993445173,1.3130756980431892,1.792039873544924,4.513375794139543,2.12061725233975,2.8941443957750517,16.357065332856536,11.95715467181851,13.631652102170559,26.416660512563304,19.310804794986893,22.015118145005452,2.6573364190814055,1.1892474766336072,1.6582309218514695,3.8793232395348984,1.736127703114755,2.4207750683963054,14.258260444509826,9.917329005156592,11.542409039503841,20.814978751109233,14.477852562272396,16.85023217445816,2.7511609774698558,1.2818597753211671,1.755331713025885,4.4136272365826565,2.056459532600803,2.8160401813249494,15.6608031735627,11.314606207012837,12.953834970307394,25.12428316614337,18.151774663656962,20.781553428300633,0.6130653266331658,-0.001934673366834172,-0.001934673366834172,0.4723618090452262,-0.0026381909547738003,-0.0026381909547738003,0.3467336683417085,-0.003266331658291488,-0.003266331658291488,0.40372670807453415,0.11270503624790873,0.17176794518793626,0.4299065420560748,0.3919597989949749,0.11195979899497488,0.1623424945024624,0.40909090909090906,0.40802675585284276,0.11969342251950943,0.17828202777293156,0.4295302013422819,19.0,-1.0,-1.0,30.0,-1.0,-1.0,37.0,-1.0,-1.0,-0.0006163426742733217,-0.00023045206964086843,-0.00028718381012822133,-0.035837286950206604,-0.04070097896260538,-0.0359529957831235,0.031055900621118012,0.6940403934258854,10
619,1,test,3.158098668198384,1.4897620999267507,1.904470173799365,5.181469243494318,2.4442417137326338,3.1246501985712523,23.525822983046293,18.22248426900101,20.022792331018795,38.59864463452184,29.897495835287373,32.85124802361958,3.1951098537067915,1.4248024894527682,1.9754838007371875,4.468685110079429,1.9927307544793962,2.7629144066254376,24.41285538765303,18.54019725846018,21.026934046029556,34.143853689025214,25.930345816028222,29.4082993650763,3.115463376044402,1.4595277476261874,1.9882669128141985,4.867911525069378,2.2805121056659177,3.1066670512721846,22.543874224851677,17.30589579314862,19.456884357263718,35.22480347633075,27.04046217679472,30.401381808224563,0.6633165829145728,-0.0016834170854271857,-0.0016834170854271857,0.5226130653266332,-0.002386934673366814,-0.002386934673366814,0.40201005025125625,-0.002989949748743781,-0.002989949748743781,0.39682539682539686,0.09603384009716465,0.15635618861425316,0.38196286472148544,0.38190954773869346,0.0719095477386934,0.14563666920291973,0.35858585858585856,0.3913043478260869,0.10463768115942029,0.17931766636104807,0.3691275167785235,19.0,0.0,0.0,28.0,1.0,1.0,37.0,0.0,0.0,-0.00038013509974022924,8.141025174177888e-05,7.849009851242175e-05,-0.01948068690881488,-0.02578623695965021,-0.0243051373843981,0.031746031746031744,0.665614285579743,12
467,1,test,2.466228067075301,1.0731225899849017,1.5028581961013703,3.8159880227043512,1.6604396831523145,2.325368425048742,11.777937371274827,7.750599913781064,9.157424971789357,18.223970662310375,11.992482299026106,14.16925890905245,2.42695658858138,1.0451112598012635,1.4659668711912435,3.649558779821624,1.571595879400396,2.20446146043796,11.324364880238909,7.342121480464343,8.710082285844937,17.02912012066001,11.040784181149386,13.097868099014942,2.466228067075301,1.0731225899849017,1.5028581961013703,3.8159880227043512,1.6604396831523145,2.325368425048742,11.777937371274827,7.750599913781064,9.157424971789357,18.223970662310375,11.992482299026106,14.16925890905245,0.6180904522613065,-0.0019095477386934512,-0.0019095477386934512,0.44723618090452266,-0.0027638190954772934,-0.0027638190954772934,0.321608040201005,-0.0033919597989949812,-0.0033919597989949812,0.38596491228070173,0.09056009827632538,0.1512710347296813,0.39207048458149785,0.3869346733668342,0.09119532499590688,0.15321180191441353,0.3939393939393939,0.38596491228070173,0.09056009827632538,0.1512710347296813,0.39207048458149785,17.0,0.0,0.0,25.0,-1.0,-1.0,33.0,0.0,0.0,0.0002792721616972507,-7.19969221818522e-05,-9.454831815131922e-05,0.00010774192953277861,8.600569800343294e-06,-2.5414557059733056e-05,0.9342105263157895,-0.23378066601416697,213
298,1,test,2.56210547251235,1.1521411323204163,1.5957528442020341,4.38514205872306,1.9719338610868657,2.7311923679611736,12.963082015792132,8.867272670100292,10.334741594981711,22.186813450105767,15.1766782238255,17.688307729872545,2.3716700250972838,1.0464118956743365,1.4602908943029578,3.856374024548429,1.701482757194043,2.374456738703996,10.715272123435662,6.9521155123515515,8.227521020662634,17.423206704773435,11.304252865612279,13.378082960427047,2.56210547251235,1.1521411323204163,1.5957528442020341,4.38514205872306,1.9719338610868657,2.7311923679611736,12.963082015792132,8.867272670100292,10.334741594981711,22.186813450105767,15.1766782238255,17.688307729872545,0.6231155778894473,-0.0018844221105527303,-0.0018844221105527303,0.42713567839195976,-0.002864321608040288,-0.002864321608040288,0.29145728643216084,-0.0035427135678391952,-0.0035427135678391952,0.40977443609022557,0.1058344736136777,0.17477443609022558,0.3886792452830189,0.39698492462311563,0.09623304492386753,0.16159260408889198,0.33838383838383834,0.40977443609022557,0.1058344736136777,0.17477443609022558,0.3886792452830189,22.0,-8.0,-8.0,33.0,-9.0,-9.0,41.0,-11.0,-11.0,-0.00043029002156798297,-0.0002625091776526095,8.609128387319058e-05,-0.00015559510116602837,0.0002314721571865519,7.534460660885145e-05,0.05263157894736842,0.18957734843890764,14
482,1,test,2.896454082892476,1.3682423249708895,1.8592302660621292,4.896767676050263,2.3131610576855928,3.143229068591224,18.109815478098504,13.499889694292031,15.288441995826975,30.616594123194155,22.823017936206416,25.846758291287593,2.7124115012663776,1.2545530712156254,1.7179376519503062,4.018387409283522,1.8585971425416674,2.545092817704157,15.065562367122311,10.768814485092589,12.362260744089951,22.319351654996016,15.953799237174206,18.314460361614742,2.8958531230876554,1.3645407209358582,1.861676166547759,4.853385122493277,2.2869397557584215,3.1201276534319984,18.098935476472725,13.474693770061013,15.286145242409681,30.33341141308278,22.583285648146948,25.619237836440806,0.6381909547738693,-0.0018090452261306789,-0.0018090452261306789,0.49246231155778897,-0.002537688442211028,-0.002537688442211028,0.33668341708542715,-0.0033165829145728187,-0.0033165829145728187,0.37049180327868847,0.061162834375251496,0.13385058190464272,0.38815789473684215,0.371859296482412,0.07361368244732425,0.14147532319359735,0.36868686868686873,0.3712374581939799,0.062389378060423994,0.13653223016283422,0.38926174496644295,19.0,0.0,0.0,30.0,0.0,0.0,37.0,0.0,0.0,-0.0007727278647785737,-3.140210070030446e-05,-1.0237650289329248e-05,-0.010975263241035371,-0.01281516037170416,-0.01381940857099817,0.04590163934426229,0.39669586395541406,14
48,1,test,2.3325480207247846,1.065171861666086,1.4640927506052699,3.989549346922719,1.8218513262376224,2.5041586390133848,10.304163333736684,6.752641635415447,7.920936766383814,17.62406078393214,11.549600174235163,13.547831737038983,2.4407319856151144,1.0773504436754746,1.5002832416496146,3.7263083749849075,1.6448098376724802,2.2905087658772745,11.481441917974758,7.572051173848078,8.920311465640463,17.52891895874009,11.560383471523785,13.6187961307488,2.3271343522965955,1.0626359721116565,1.4602108495754638,3.989373175365592,1.8216616664771252,2.5032185992722233,10.248530734114391,6.707214837842148,7.868951921051574,17.568909829910385,11.498082579157968,13.489631864659842,0.49246231155778897,-0.002537688442211028,-0.002537688442211028,0.42211055276381915,-0.0028894472361808976,-0.0028894472361808976,0.3266331658291457,-0.0033668341708542604,-0.0033668341708542604,0.3685897435897436,0.10660891291881713,0.16858974358974366,0.3762057877813505,0.38190954773869346,0.1244095477386935,0.190561793994933,0.3939393939393939,0.3712374581939799,0.1112374581939799,0.17256931169009537,0.37583892617449666,20.0,-5.0,-5.0,32.0,-10.0,-10.0,37.0,-5.0,-5.0,-0.00011796281176933168,-0.0002719844107813896,5.147072024143323e-05,-0.03264196753736037,-0.036665963064783647,-0.03503669722620728,0.0673076923076923,0.3082013709850696,21
