idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,nei_delta
149,1,test,3.0692630155899185,1.3533506678737515,1.5635049771091916,8.90688090798643,3.9273705655944156,4.537230129650203,21.526032477329903,15.96428503142362,17.018463230845853,62.46770209107502,46.32772911079796,49.38691290519974,3.7102845654343115,1.6784205859457755,2.317720997368681,7.168413869140077,3.2427737534292165,4.477926975498713,40.86543376246409,33.23714166739994,36.84027816424633,78.95360503621703,64.21544846419988,71.17684810373804,3.5574238467774664,1.6061649776540872,2.2293585394700375,8.403363417584567,3.794090498395482,5.2662012743386715,35.07272794276396,28.03518659270233,31.29899264047827,82.84896364432431,66.22485021898189,73.93462828459434,0.6919191919191919,-0.0030808080808081284,-0.0030808080808081284,0.5858585858585859,0.0008585858585858919,0.0008585858585858919,0.48484848484848486,-0.00015151515151512474,-0.00015151515151512474,0.38600451467268626,0.10753777284630517,0.1308725498633021,0.3506787330316742,0.43939393939393945,0.13208915349973294,0.18436038234695962,0.41624365482233505,0.4280936454849499,0.13093170892401496,0.19116372334924359,0.40268456375838924,19.0,0.0,0.0,33.0,1.0,1.0,42.0,0.0,0.0,0.001346482892442797,0.00025330722084594497,0.0003491166778567978,-0.09120205025180628,-0.0862870589827116,-0.09164523685150971,-1.136549949645996
165,1,test,2.554325795416929,1.1851431843218623,1.2392985116337465,6.671138114626129,3.095240976074651,3.2366785596391994,12.862624692981992,8.93048939521279,9.13777208104611,33.59334427794765,23.323778154518514,23.865138786136384,3.029794963160951,1.3518256834175746,1.8808642147245438,5.223784419243019,2.330733936926853,3.2428693357319727,20.692989329269498,15.33831824552487,17.53817151755059,35.677567809085346,26.445376285387713,30.238226754397573,2.649247615632405,1.219640837237607,1.6778614208728706,5.801272151019865,2.670746358914468,3.6741490968019064,14.143393373131074,9.966337012992089,11.50178967336743,30.97093439371768,21.824095648887784,25.18640074460021,0.6231155778894473,-0.0018844221105527303,-0.0018844221105527303,0.4773869346733668,-0.0026130653266331905,-0.0026130653266331905,0.40703517587939697,-0.00296482412060306,-0.00296482412060306,0.3693877551020408,0.11046828517339657,0.11621082450575537,0.35582822085889576,0.40703517587939697,0.13886474981423402,0.1900067952450063,0.43939393939393945,0.4046822742474916,0.13256207391360175,0.19556102841879308,0.38926174496644295,23.0,-11.0,-11.0,34.0,-13.0,-13.0,40.0,-12.0,-12.0,0.001162989452972223,3.5564676091657316e-05,0.00028668571619917067,-0.060063398337202756,-0.04750981790673503,-0.049809945161247704,-1.7333128452301025
168,1,test,1.543034594886157,0.5997024192121072,0.8604696642872837,5.529207298342063,2.148933668843384,3.0833496303627665,4.678766912072641,2.110240957894053,2.699819821951996,16.765581434926965,7.561696765787024,9.674354361994654,2.049011104670002,0.7966796258173261,1.1707069312370773,4.7103703555632235,1.831447415672014,2.6912803016944307,7.760223262096691,4.261733150072175,5.353408558744834,17.839593705969403,9.797087701315343,12.306686341942147,1.681635784622807,0.6548278110901862,0.9511859155914543,5.2375947875231175,2.0395157866246425,2.96254779960255,5.3743400475422165,2.582201034219678,3.298325715354017,16.73882993974086,8.042480304496705,10.272910300946364,0.44221105527638194,-0.0027889447236180143,-0.0027889447236180143,0.31155778894472363,-0.003442211055276312,-0.003442211055276312,0.24120603015075381,-0.0037939698492461815,-0.0037939698492461815,0.29154518950437314,0.07174897407496994,0.10581693925999391,0.216374269005848,0.3065326633165829,0.05841236256470317,0.10452932441841933,0.26262626262626265,0.2986577181208053,0.06582689735028602,0.11450593240651963,0.23232323232323238,19.0,-3.0,-3.0,26.0,-7.0,-7.0,32.0,-8.0,-8.0,0.0015853030426554496,0.00023990857810322528,0.00087391572876316,-0.1432067456467605,-0.13809006333128337,-0.15471978902682793,-2.0618183612823486
25,1,test,2.8131554754673207,1.299290640935715,1.3717324679972485,6.782211468082105,3.1324482283945208,3.3070975837359406,16.6624131879762,12.118153476810258,12.435707013925889,40.17126347794262,29.21554823369602,29.981135226643104,2.9177555079436184,1.2888363032699468,1.802268525075825,4.987616252895075,2.2031389799486276,3.0808008975655135,18.499718355541678,13.401356901055223,15.448664727236785,31.623450180413126,22.9083023949662,26.407973892712455,2.7387036719051094,1.2481274086429546,1.7278915082869388,5.30071678433247,2.4157304683412026,3.3443061450714944,15.466921889513369,11.027268698496002,12.719090091484262,29.935977850671033,21.34310070676645,24.61759372545341,0.5879396984924623,-0.002060301507537776,-0.002060301507537776,0.46733668341708545,-0.002663316582914521,-0.002663316582914521,0.39698492462311563,-0.0030150753768843908,-0.0030150753768843908,0.3765432098765432,0.1144671564335833,0.12141124506715906,0.36907216494845363,0.39698492462311563,0.11377690457299028,0.17160929857970997,0.398989898989899,0.3812709030100334,0.11248960083974957,0.17548669833817576,0.3557046979865772,17.0,0.0,0.0,26.0,0.0,0.0,33.0,0.0,0.0,0.000910611184901751,0.00024025635892458528,-0.00011406022247582604,-0.06139045288112133,-0.049293528663155506,-0.04727971544723797,-1.9122369289398193
134,1,test,4.488451608414513,2.0882400458035186,2.862181781603752,7.39987967873744,3.442774129567963,4.718732126427806,88.98355776172279,77.95804904239552,83.89868591578531,146.70262225581325,128.52543220503046,138.31945515845686,4.551941454710073,2.0934751982385684,2.8892176678672303,7.401530820666786,3.404024712583038,4.697914907101188,94.81631131167765,83.12943819066501,89.54265569837256,154.17286392142708,135.16981819620327,145.59781414369522,4.488451608414513,2.0882400458035186,2.862181781603752,7.39987967873744,3.442774129567963,4.718732126427806,88.98355776172279,77.95804904239552,83.89868591578531,146.70262225581325,128.52543220503046,138.31945515845686,0.8291457286432161,-0.0008542713567838423,-0.0008542713567838423,0.6834170854271358,-0.0015829145728643024,-0.0015829145728643024,0.5778894472361809,-0.002110552763819218,-0.002110552763819218,0.4814814814814815,0.1467792227545821,0.227035517049197,0.4173553719008265,0.49246231155778897,0.16163524388861605,0.24037550020553522,0.41414141414141414,0.4814814814814815,0.1467792227545821,0.227035517049197,0.4173553719008265,26.0,1.0,1.0,38.0,1.0,1.0,49.0,0.0,0.0,0.0001484814838147704,-5.878992787853988e-05,3.455367035689307e-05,-0.0036935781463434125,-0.004223389391946775,-0.004513171038648345,-1.3553576469421387
29,1,test,1.875451624146141,0.8043197258146224,0.8565089572533593,5.626354872438423,2.412959177443867,2.5695268717600777,6.523764744804974,3.6050834633482545,3.753500621872459,19.571294234414925,10.815250390044765,11.26050186561738,1.925365433621047,0.7827656176094413,1.1332726913936932,3.929317211471525,1.5974808522641664,2.3128014110075377,6.857654225478946,3.722746261687664,4.649641830146143,13.995212705059073,7.597441350382987,9.489064959481924,2.015376779945399,0.9013526705905999,1.2554146975058111,4.8759115643840305,2.1806919449772577,3.0372936229979306,7.503554037336337,4.456960451536618,5.3653588935201615,18.153759767749204,10.782968834362787,12.980707000452007,0.40201005025125625,-0.002989949748743781,-0.002989949748743781,0.321608040201005,-0.0033919597989949812,-0.0033919597989949812,0.2814070351758794,-0.003592964824120637,-0.003592964824120637,0.3132780082987552,0.08944381140756352,0.0992017619644443,0.2931392931392931,0.321608040201005,0.09855039609072924,0.13963809028447738,0.2828282828282829,0.3210702341137124,0.10070295531571571,0.14531939985342313,0.2953020134228188,19.0,-5.0,-5.0,31.0,-6.0,-6.0,37.0,-4.0,-4.0,0.0005385056561472862,-1.7321119304761243e-05,-5.725203635512408e-06,-0.09723491019428465,-0.1062821756843011,-0.10842954043202546,-1.6678647994995117
249,1,test,2.10800818536564,0.9511605441041995,1.26323705292443,7.039586967643055,3.1763526426965933,4.218516396921949,8.231828667799585,5.051935372596757,5.904383590863182,27.489776468615126,16.870683262616694,19.71739107407521,2.3207918441475335,0.9882257567402564,1.3903155068245279,5.950748318327009,2.5339121967698883,3.564911555960328,10.18373504522318,6.392976710460281,7.64801829870629,26.1121411415979,16.392247975539185,19.61030333001613,2.2609896297040195,1.014624894301293,1.4010179034052896,6.522085470300056,2.9268025797152686,4.041397798284489,9.592577570688874,6.114899898633012,7.229483691338038,27.670896838525596,17.639134322979842,20.85427987885972,0.5276381909547738,-0.002361809045226204,-0.002361809045226204,0.371859296482412,-0.003140703517587995,-0.003140703517587995,0.31155778894472363,-0.003442211055276312,-0.003442211055276312,0.33884297520661155,0.08437254879670786,0.1267217630853994,0.30110497237569056,0.35678391959798994,0.08360096220450619,0.13975553896359927,0.31313131313131315,0.3411371237458194,0.08070306698455065,0.1342405720216815,0.30536912751677847,24.0,-6.0,-6.0,32.0,-5.0,-5.0,40.0,-7.0,-7.0,0.00022676562265817188,0.0004649541489380585,-4.825047897867618e-05,-0.060959025369102804,-0.06455708421022432,-0.061413854153126834,-1.3801846504211426
79,1,test,0.694014321833959,0.22395327760638695,0.3505375926749841,1.2501450035684558,0.4034125265492533,0.6314319550171898,2.001735034699408,0.4016431680912349,0.5918943207774015,3.605774367140655,0.7234896802703039,1.0661937433871072,0.33754796897945694,0.007209966831925763,0.07359845793225922,0.562579948299095,0.012016611386542975,0.12266409655376542,1.4015068356321565,0.010068477488964112,0.09944438076068596,2.3358447260535944,0.016780795814940408,0.1657406346011432,0.694014321833959,0.22395327760638695,0.3505375926749841,1.2501450035684558,0.4034125265492533,0.6314319550171898,2.001735034699408,0.4016431680912349,0.5918943207774015,3.605774367140655,0.7234896802703039,1.0661937433871072,0.07035175879396982,-0.004648241206030135,-0.004648241206030135,0.055276381909547756,-0.004723618090452297,-0.004723618090452297,0.035175879396984966,-0.00482412060301507,-0.00482412060301507,0.15867158671586712,0.03159976351144722,0.054377108188259804,0.1444444444444445,0.09547738693467334,0.010264354353219707,0.013674381926326085,0.06060606060606055,0.15867158671586712,0.03159976351144722,0.054377108188259804,0.1444444444444445,11.0,-2.0,-2.0,13.0,-1.0,-1.0,14.0,-1.0,-1.0,-0.0009429070317803058,-0.0002835212565541604,7.465356398337887e-05,-0.1445266347004135,-0.142730925215643,-0.1477968822004878,-2.1029083728790283
131,1,test,0.9814876113394306,0.3359357381433362,0.5334692797803153,2.2603957109635373,0.7736701848149563,1.2285959170698173,2.6684228669149745,0.7613836841885522,1.10321547883268,6.145458723804183,1.7534896969190896,2.5407386785237476,1.3952850157292045,0.4741003032451363,0.7435566101508969,2.8475204402636827,0.9675516392757884,1.517462469695708,4.036124767756408,1.5238598285240665,2.117270244409223,8.236989321951853,3.109918017396055,4.320959682467803,0.9945479005475507,0.36341481743649307,0.5536243016449088,2.295110539725117,0.8386495786995991,1.2775945422574817,2.703501813258681,0.8237625393916275,1.1493598536035212,6.2388503382892635,1.9009904755191398,2.652368892931203,0.29145728643216084,-0.0035427135678391952,-0.0035427135678391952,0.22613065326633164,-0.003869346733668344,-0.003869346733668344,0.18592964824120606,-0.004070351758793889,-0.004070351758793889,0.21452145214521456,0.05966148509414371,0.09267732481261304,0.10927152317880795,0.2562814070351759,0.07081774788730621,0.10936988783651147,0.14646464646464652,0.21404682274247488,0.05878805813479537,0.08501456467795876,0.11073825503355705,14.0,-4.0,-4.0,20.0,-8.0,-8.0,24.0,-10.0,-10.0,0.0027924761852152038,0.0009046197760204212,0.0003115105092153014,-0.1582630827252034,-0.1504003129077507,-0.15512165510465792,-1.8047577142715454
155,1,test,0.8678784173562986,0.33379804865306306,0.48380799094891486,1.5452469382197511,0.5943233549188685,0.8614142277870923,2.381852192966064,0.6759734517612788,0.9136033514341029,4.240858782598114,1.203562487282277,1.6266596257241344,0.8781058560663731,0.30613468010295464,0.4529885450902269,1.4514146381262367,0.5060077357073631,0.7487413968433504,2.406337437524725,0.6345813829924969,0.8765675695906916,3.9774172521069837,1.0488948479214826,1.4488720158523827,0.8678784173562986,0.33379804865306306,0.48380799094891486,1.5452469382197511,0.5943233549188685,0.8614142277870923,2.381852192966064,0.6759734517612788,0.9136033514341029,4.240858782598114,1.203562487282277,1.6266596257241344,0.1959798994974874,-0.009020100502512562,-0.009020100502512562,0.15577889447236182,-0.009221105527638218,-0.009221105527638218,0.12060301507537685,-0.009396984924623153,-0.009396984924623153,0.20642201834862384,0.04852728150651853,0.07380006712911169,0.18894009216589858,0.20603015075376885,0.050641679575823995,0.07748257145493742,0.18686868686868685,0.20642201834862384,0.04852728150651853,0.07380006712911169,0.18894009216589858,17.0,0.0,0.0,22.0,-2.0,-2.0,25.0,-2.0,-2.0,-0.00021484074067233545,0.00035166092687019415,0.00014433925890963828,-0.0739860428429111,-0.07643758300290804,-0.07762821427092348,-3.3778257369995117
