idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,nei_delta
156,1,test,2.67856971731774,1.2400171403041087,1.5936547210736318,5.53472416727533,2.562245361733352,3.292966108737781,14.564247400835601,10.34965629686626,11.60505913490442,30.094080264710026,21.385477652088298,23.97951445554836,3.8956119642784848,1.7950324162768965,2.4661598582452617,6.13482199098974,2.826822702798262,3.883716312197262,49.186144317768864,41.01524034607301,45.00973398283912,77.45849498861239,64.59092967885513,70.88147083911673,3.195806333452563,1.4757637081192514,2.0188022650588344,5.673028994294491,2.6196988901525176,3.583672659867754,24.429864369485085,18.845097857748463,21.185225458712132,43.36662314109778,33.45283643387301,37.606909098305564,0.8090452261306533,-0.0009547738693467256,-0.0009547738693467256,0.6633165829145728,-0.0016834170854271857,-0.0016834170854271857,0.542713567839196,-0.0022864321608039306,-0.0022864321608039306,0.4021447721179625,0.1317297788114029,0.178293354718158,0.29569892473118276,0.457286432160804,0.11392803617082903,0.20019127356314126,0.4292929292929293,0.4381270903010034,0.12927901016744747,0.19897247406073637,0.3489932885906041,28.0,-8.0,-8.0,38.0,-6.0,-6.0,47.0,-6.0,-6.0,0.0007827122156970879,0.0019083214436081293,0.0005348235639342341,-0.03891532012829213,-0.058835678694241444,-0.04741118389663068,-1.8253931999206543
198,1,test,2.8341903686523438,1.2089898316789085,1.6893566429116238,5.546667040491396,2.3660598546354095,3.306164227538699,17.016617534682332,11.937179984597364,13.87469864151477,33.302460083212665,23.361720337954353,27.153551329099464,2.639900056561034,1.1194480850982393,1.5639366415918843,5.176274620707909,2.194996245290665,3.0665424344938903,14.011803149958574,9.437510972433401,11.078986090204804,27.474123823448185,18.50492347535961,21.723502137656478,2.778564708288697,1.1960291769230842,1.6721177958117361,5.520327235010656,2.3762169077942072,3.322088336049807,16.095902046019596,11.228620722786285,13.07230586167619,31.978613336462775,22.308517992290632,25.971468599356673,0.5577889447236181,-0.00221105527638199,-0.00221105527638199,0.44221105527638194,-0.0027889447236180143,-0.0027889447236180143,0.3467336683417085,-0.003266331658291488,-0.003266331658291488,0.37106918238993714,0.07593574439935624,0.13048340833135974,0.3722397476340694,0.371859296482412,0.07862621377564505,0.14314477227540034,0.3484848484848485,0.36454849498327757,0.07907270199496375,0.13318030810897274,0.3657718120805369,19.0,0.0,0.0,31.0,0.0,0.0,38.0,0.0,0.0,-0.00025132924054148387,3.0490016939826313e-05,-0.00030714232004791774,-0.004235625719608116,-0.004208046382757402,-0.004290870865236052,-1.2509498596191406
370,1,test,3.067304518914992,1.3455628657862335,1.770259611767408,5.807637490128386,2.5476900961333255,3.3518113461382906,21.483915071161167,15.889651820562895,17.825445510465617,40.677666606817844,30.085482888679998,33.750716626414594,3.0696954691230354,1.3318962238097398,1.8495561821710882,5.159152048946278,2.2384810484197306,3.1084977851614926,21.535343499275772,15.850524744926654,18.147683941740652,36.19385462063155,26.63953738643135,30.50030914578261,2.9257030514969076,1.3176547075996436,1.8071424619038752,5.384729542632345,2.425131363680326,3.3260290709887275,18.647331476772273,13.654274494439814,15.58688568299891,34.32024198178946,25.13056655418371,28.687519661961183,0.6432160804020101,-0.001783919597989958,-0.001783919597989958,0.5527638190954773,-0.0022361809045226,-0.0022361809045226,0.44221105527638194,-0.0027889447236180143,-0.0027889447236180143,0.42741935483870963,0.11869452262394453,0.16544477028347992,0.3854447439353099,0.4321608040201005,0.12389012732837112,0.18842123807686173,0.3434343434343434,0.43143812709030105,0.13427619052936612,0.19895759316371597,0.3657718120805369,20.0,-5.0,-5.0,28.0,-3.0,-3.0,39.0,-5.0,-5.0,0.0010041310426863361,-0.00039792415216560034,0.0005126629777356096,-0.021656104743110305,-0.017634278051954944,-0.020826841397099116,-1.7578582763671875
383,1,test,2.6327681178788103,1.102592730646883,1.5437184667051633,6.3993560821433855,2.6800246664628617,3.75224999571401,13.912227335440255,9.293240472857775,10.940778518049694,33.815851844537264,22.588679397530214,26.593279171609844,2.7759710083055738,1.1587747976618723,1.6305713076854351,5.140687052417729,2.1458792549293926,3.0195764957137685,16.054208199193233,11.015265840260486,12.910510555542405,29.730015183691172,20.398640444926826,23.908352880634084,2.5565812400352197,1.077269429922265,1.51054028961969,6.185277193633596,2.6062970078764476,3.654532958757315,12.89166837151492,8.501744831365478,10.045308469932051,31.189520253665126,20.568737495239056,24.303165653061413,0.6030150753768844,-0.0019849246231156137,-0.0019849246231156137,0.4723618090452262,-0.0026381909547738003,-0.0026381909547738003,0.371859296482412,-0.003140703517587995,-0.003140703517587995,0.37951807228915657,0.09831506477035956,0.143045126397373,0.3474320241691843,0.3919597989949749,0.11627057593733081,0.15322858029714514,0.3535353535353535,0.3612040133779264,0.08908381304403656,0.1320605206081823,0.3221476510067114,23.0,-7.0,-7.0,38.0,-14.0,-14.0,45.0,-13.0,-13.0,0.0008820478587527155,3.007765058840077e-05,0.00019957418966527507,-0.006055659911511135,-0.0048357621677759255,-0.005577171525013469,-0.9725751876831055
8,1,test,3.038679198627054,1.3978017973631924,1.6983998667392486,5.419635626988512,2.4930490931326204,3.029180714703768,20.877649787869,15.717955138498642,17.057539352863902,37.23632776018194,28.033755485114465,30.42297062069233,2.7182724200301434,1.1684435623238392,1.6356258628240388,4.686676586258868,2.014557866075585,2.8200445910759293,15.15411966435112,10.443455744579303,12.201636528638328,26.127792524743313,18.00595818030915,21.037304359721258,2.8725344062250193,1.3278277165305303,1.8133765297552193,5.160241448308418,2.3853192512524495,3.2575626283027894,17.68177425961554,12.9951774613481,14.797832928094964,31.763666334638696,23.344630170086404,26.58293340376341,0.6030150753768844,-0.0019849246231156137,-0.0019849246231156137,0.48743718592964824,-0.002562814070351749,-0.002562814070351749,0.3869346733668342,-0.0030653266331658324,-0.0030653266331658324,0.4233576642335767,0.1402470931521672,0.17311328495693934,0.4317073170731708,0.40703517587939697,0.13134595282175288,0.1833289989177943,0.36868686868686873,0.42140468227424754,0.1476150328585547,0.20115996592274588,0.3993288590604027,23.0,-7.0,-7.0,34.0,-9.0,-9.0,42.0,-9.0,-9.0,0.00031791417624798163,-6.974443240998381e-05,0.0001265670740014993,-0.01906820172530832,-0.014786576893134118,-0.01754843302353226,-1.1689038276672363
475,1,test,3.1579495116845884,1.4201839102351939,1.9679770996308246,6.246238372376135,2.8090402342152,3.8925429397109697,23.522314214990278,17.837686716692318,20.235323690175903,46.525753851708714,35.281895049928195,40.0242799460097,3.1193314221636137,1.3607794738122436,1.9058752991411299,5.7235438938781895,2.4968430712151255,3.49701889750666,22.631243835968,16.82721706014223,19.266149076483504,41.525218047647705,30.875627633288502,35.35073225042845,3.1579495116845884,1.4201839102351939,1.9679770996308246,6.246238372376135,2.8090402342152,3.8925429397109697,23.522314214990278,17.837686716692318,20.235323690175903,46.525753851708714,35.281895049928195,40.0242799460097,0.6683417085427136,-0.0016582914572863539,-0.0016582914572863539,0.5226130653266332,-0.002386934673366814,-0.002386934673366814,0.4321608040201005,-0.002839195979899567,-0.002839195979899567,0.4104477611940298,0.10504738875455122,0.17595644605755334,0.36329588014981273,0.4120603015075377,0.10629589047996879,0.16331238831888995,0.33838383838383834,0.4104477611940298,0.10504738875455122,0.17595644605755334,0.36329588014981273,23.0,-6.0,-6.0,34.0,-8.0,-8.0,43.0,-8.0,-8.0,0.0005477112388527658,0.0003898308250565042,0.0003824139739304686,-0.00952051302801138,-0.010265261229777778,-0.010329986939751734,-0.6828122138977051
133,1,test,2.7717522749851318,1.2267155969097532,1.6930662829274983,5.505535340723892,2.4366268705741674,3.3629398770477708,15.98662243951744,11.29847886356536,13.045809679716152,31.754250051096285,22.44218404406818,25.912909637792357,2.8311535245809125,1.1672341504209107,1.649475896141775,5.0556312938944865,2.084346697180198,2.945492671681741,16.96501910844892,11.685054608716705,13.705180692666971,30.29467697937307,20.866168944136973,24.473536951191015,2.7717522749851318,1.2267155969097532,1.6930662829274983,5.505535340723892,2.4366268705741674,3.3629398770477708,15.98662243951744,11.29847886356536,13.045809679716152,31.754250051096285,22.44218404406818,25.912909637792357,0.6130653266331658,-0.001934673366834172,-0.001934673366834172,0.46733668341708545,-0.002663316582914521,-0.002663316582914521,0.37688442211055273,-0.003115577889447274,-0.003115577889447274,0.40484429065743943,0.1215973131099437,0.17699618939161665,0.3819444444444444,0.39698492462311563,0.10625810758050913,0.15992315500708887,0.36363636363636365,0.40484429065743943,0.1215973131099437,0.17699618939161665,0.3819444444444444,23.0,-10.0,-10.0,34.0,-11.0,-11.0,42.0,-13.0,-13.0,-1.9487155699104022e-05,0.00012821587376440026,0.00010000739269385507,-0.0003149833039568506,0.00014238108104080993,-5.260203672641239e-06,-1.2375664710998535
242,1,test,2.5970120122529803,1.0897216144969937,1.50261863416015,4.885903955255607,2.050154223884175,2.8269604812165534,13.42356859350981,8.909086836609932,10.436198663933046,25.254510404738795,16.76116337057123,19.63420426604353,2.3016372727389314,0.8889121518813867,1.26357582190168,4.384070995693202,1.6931660035835931,2.4068110893365326,9.990526287846228,5.883393687583695,7.166788537142185,19.02957388161186,11.206464166826084,13.651025785032731,2.5970120122529803,1.0897216144969937,1.50261863416015,4.885903955255607,2.050154223884175,2.8269604812165534,13.42356859350981,8.909086836609932,10.436198663933046,25.254510404738795,16.76116337057123,19.63420426604353,0.48743718592964824,-0.002562814070351749,-0.002562814070351749,0.3668341708542714,-0.0031658291457286047,-0.0031658291457286047,0.2814070351758794,-0.003592964824120637,-0.003592964824120637,0.3393665158371041,0.0775155000357497,0.11981764365665293,0.36363636363636365,0.3266331658291457,0.050943942771501605,0.11127423427655803,0.3282828282828283,0.3393665158371041,0.0775155000357497,0.11981764365665293,0.36363636363636365,20.0,0.0,0.0,26.0,0.0,0.0,34.0,0.0,0.0,0.00024983357354863266,-6.534748732847252e-05,-0.00011851482486014461,-0.04162431366389896,-0.040120452796099215,-0.03985501445659789,-2.031033515930176
282,1,test,3.2416086970491613,1.4558149284280373,1.9851650314929734,5.628069087514802,2.527580519908801,3.4466362203221563,25.574830827342897,19.610518474233814,22.061924650336707,44.40292714195117,34.047709989007174,38.303832368376,3.737371270980068,1.6558187980528505,2.3108816363945683,5.377512620115207,2.382473090723526,3.325009548769163,41.987471282308896,33.97056599565846,37.82341513525067,60.413627744329354,48.87851222396902,54.4221800507204,3.2416086970491613,1.4558149284280373,1.9851650314929734,5.628069087514802,2.527580519908801,3.4466362203221563,25.574830827342897,19.610518474233814,22.061924650336707,44.40292714195117,34.047709989007174,38.303832368376,0.7537688442211055,-0.0012311557788945438,-0.0012311557788945438,0.6381909547738693,-0.0018090452261306789,-0.0018090452261306789,0.5477386934673367,-0.002261306532663321,-0.002261306532663321,0.45035460992907805,0.14415991966359132,0.19917536464605923,0.37722419928825623,0.4623115577889447,0.11895316179896975,0.20354695010947899,0.4292929292929293,0.45035460992907805,0.14415991966359132,0.19917536464605923,0.37722419928825623,23.0,-6.0,-6.0,34.0,-8.0,-8.0,43.0,-9.0,-9.0,0.0014218660540901808,0.0006376467898406949,0.00010453817240950457,-0.00026647385093347964,0.00016949575638847136,1.9271695109068787e-05,-1.4232029914855957
254,1,test,3.3442317808168176,1.4551532774715366,2.0205827506673653,5.557326341651476,2.4181223581512294,3.3577331003737094,28.338796894886546,21.725525130363877,24.58169070719995,47.092412487090876,36.102710878398796,40.8489860281411,3.2699367161372197,1.3128375903396325,1.824360037604828,5.404854076259867,2.1699794881646817,3.0154711365369056,26.309674312762663,19.230911660535444,22.06537527940707,43.487064979772995,31.786630843860234,36.4716946767059,3.3273250239349927,1.4594523785934985,2.01629961977397,5.366653264411279,2.353955449344353,3.252096160925759,27.86370717517637,21.38919901202621,24.15373118791903,44.941463185768335,34.49870808391324,38.957630948256494,0.7135678391959799,-0.0014321608040201994,-0.0014321608040201994,0.5879396984924623,-0.002060301507537776,-0.002060301507537776,0.48743718592964824,-0.002562814070351749,-0.002562814070351749,0.45857988165680474,0.13657101902755808,0.20365862181428507,0.4421364985163204,0.44723618090452266,0.1189153788995101,0.17845487873423882,0.41414141414141414,0.45150501672240806,0.12596244577082205,0.19455284764565606,0.43288590604026844,27.0,-18.0,-18.0,38.0,-20.0,-20.0,48.0,-21.0,-21.0,0.000560595230272622,-4.0622679889711945e-05,-5.416009834549833e-05,0.0003530269377165496,-4.742164639548463e-05,0.0001727988995874341,-1.663421392440796
