idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,elbow_frac,elbow_delta_slope,flat_frac,nei_delta
99,1,test,3.2762264582242864,1.5840075690706366,2.1436587679970707,5.114109593325716,2.472597180988311,3.3461990524832324,26.47567688801008,21.0441576047279,23.37206148732036,41.327885873966956,32.84941674884355,36.4832179314269,3.2755533646953996,1.5833344800766092,2.142918971275862,5.113058910744038,2.4715465054854384,3.345044247845247,26.457862277346027,21.026343018695023,23.3540398486967,41.30007770122307,32.821608614548325,36.455086593087536,3.276174675878649,1.5839557867249994,2.1437038651952105,5.11402876234716,2.472516350009755,3.346269448109597,26.474305950853964,21.042786667571782,23.37099121244407,41.325745874503745,32.84727674938034,36.481547258449275,0.7486910994764397,0.018691099476439765,0.018691099476439765,0.5916230366492147,0.016623036649214717,0.016623036649214717,0.5183246073298429,0.013324607329842864,0.013324607329842864,0.47120418848167545,0.15005536341640124,0.22424766674254504,0.42105263157894735,0.47120418848167545,0.15005536341640124,0.22424766674254504,0.42105263157894735,0.47120418848167545,0.15005536341640124,0.22424766674254504,0.42105263157894735,20.0,0.0,0.0,33.0,1.0,1.0,44.0,2.0,2.0,-0.00012618689298902363,2.1965061165844983e-05,7.86526996971845e-05,-0.00019047556900719798,-9.538731630076569e-05,-5.299464025831924e-05,0.15706806282722513,0.12111669172326951,0.020942408376963352,-0.8366250991821289
780,1,test,2.6402650965693693,1.2217853424671106,1.689126340529143,4.900884231540529,2.267889132422611,3.135371769348214,14.016918952376697,9.886083174176807,11.42826312340216,26.018333218790733,18.350638048798782,21.213246582001396,2.5059753631902635,1.1508652720435364,1.5934821135647341,4.358218022939589,2.001504820945281,2.771273240982146,12.25550670828101,8.378318931094377,9.764982410609559,21.313924710053932,14.570989445381528,16.98257810540793,2.6402650965693693,1.2217853424671106,1.689126340529143,4.900884231540529,2.267889132422611,3.135371769348214,14.016918952376697,9.886083174176807,11.42826312340216,26.018333218790733,18.350638048798782,21.213246582001396,0.5879396984924623,-0.002060301507537776,-0.002060301507537776,0.4170854271356784,0.002085427135678386,0.002085427135678386,0.29145728643216084,-0.0035427135678391952,-0.0035427135678391952,0.37809187279151946,0.0941412555075688,0.15600021591725388,0.3794326241134752,0.36180904522613067,0.09113235349680737,0.141441766428134,0.3535353535353535,0.37809187279151946,0.0941412555075688,0.15600021591725388,0.3794326241134752,20.0,0.0,0.0,28.0,0.0,0.0,34.0,1.0,1.0,-0.0006648616019176327,-0.00013975907042037622,-1.8094614116406758e-05,-0.0002734037727947225,0.00016562223134020115,1.5767138139999304e-05,0.0989399293286219,0.13117268650012762,0.0176678445229682,-0.9314653873443604
886,1,test,3.212486494609174,1.518413002036679,2.078436698085678,5.489692111040994,2.5947563958854647,3.5517589144502097,24.840775952709738,19.399174008416455,21.732557253647315,42.44942726095968,33.15048722957243,37.13791429420744,3.247857345487012,1.5390716601672436,2.1049398761461102,5.2384795894951806,2.482373645431038,3.395064316364693,25.73513928803528,20.212887634756385,22.599235352113705,41.50828917425046,32.601431668961915,36.4503796001834,3.212486494609174,1.518413002036679,2.078436698085678,5.489692111040994,2.5947563958854647,3.5517589144502097,24.840775952709738,19.399174008416455,21.732557253647315,42.44942726095968,33.15048722957243,37.13791429420744,0.6733668341708543,-0.001633165829145744,-0.001633165829145744,0.5326633165829145,-0.0023366834170853723,-0.0023366834170853723,0.4120603015075377,-0.0029396984924623393,-0.0029396984924623393,0.3977695167286245,0.09535764288817916,0.1678560433046442,0.3768656716417911,0.3919597989949749,0.086195387967406,0.16491472386976624,0.36363636363636365,0.3977695167286245,0.09535764288817916,0.1678560433046442,0.3768656716417911,19.0,0.0,0.0,29.0,1.0,1.0,40.0,0.0,0.0,-2.4552063262736996e-05,0.00011033813139246287,-1.2952428203089054e-05,-0.00017638486674709242,0.00021985158203818855,6.483093570341936e-05,0.12639405204460966,0.12245228062910861,0.0037174721189591076,-0.9106700420379639
930,1,test,3.7972090310397784,1.8071310914805938,2.4674236114575936,5.800132475983837,2.7603430957780497,3.768921780138522,44.57659881314972,37.26049485914356,40.79636667640844,68.08953005525068,56.91438225737314,62.3153293189096,3.7095834505346477,1.7382212436318165,2.3903010390785164,5.7070514623609965,2.6741865286643334,3.677386213966949,40.83679243957437,33.65634135021436,37.096056335033005,62.8258345224221,51.778986692637474,57.07085590005077,3.794143399722968,1.8052628806065667,2.46542592707954,5.7954498083680495,2.7574894549924474,3.765870372132484,44.44015264950856,37.13280390505889,40.663955445175155,67.88111228880977,56.719337833002044,62.113074800871935,0.7688442211055276,-0.0011557788944723812,-0.0011557788944723812,0.6281407035175879,-0.0018592964824121205,-0.0018592964824121205,0.5175879396984925,-0.002412060301507535,-0.002412060301507535,0.4368231046931408,0.10889517676521288,0.17992034358869902,0.41666666666666663,0.4371859296482412,0.10886512764322864,0.18342966921418447,0.40909090909090906,0.43321299638989175,0.10528506846196384,0.17751071547752684,0.4130434782608695,25.0,1.0,1.0,36.0,0.0,0.0,47.0,0.0,0.0,-0.0001828245871879451,5.4896275199321404e-05,0.00017099184812942016,-0.00023182424163081805,0.0001888633816387042,3.6794479953528025e-05,0.12274368231046931,0.13480893067928176,0.0036101083032490976,-0.6839640140533447
663,1,test,3.1914643019401234,1.5122342376028566,2.062609791669103,6.799206556307219,3.221716419240868,4.394255643121131,24.324019086618783,18.962592658444173,21.231906599016916,51.820736314970446,40.39856696798975,45.233192319644736,3.5203717411250044,1.6349040948647173,2.2535197550454846,6.642210832311329,3.0847247072919193,4.251924066123556,33.79698985994344,27.20755461359747,30.247329285513388,63.76790539611969,51.33500870490088,57.0704326141762,3.1914643019401234,1.5122342376028566,2.062609791669103,6.799206556307219,3.221716419240868,4.394255643121131,24.324019086618783,18.962592658444173,21.231906599016916,51.820736314970446,40.39856696798975,45.233192319644736,0.7035175879396984,-0.001482412060301641,-0.001482412060301641,0.5628140703517588,0.002814070351758735,0.002814070351758735,0.4623115577889447,-0.002688442211055242,-0.002688442211055242,0.40614334470989766,0.11994232256338999,0.1882091789891258,0.3356164383561644,0.40703517587939697,0.10628329618014887,0.1783206516723853,0.35858585858585856,0.40614334470989766,0.11994232256338999,0.1882091789891258,0.3356164383561644,23.0,0.0,0.0,36.0,0.0,0.0,44.0,0.0,0.0,0.0016440001870637432,0.0007388601072643561,0.00015855983681849464,-0.004962947061173395,-0.005071253343919224,-0.0047993634022747145,0.08532423208191127,0.10058914007207388,0.42662116040955633,-0.7849912643432617
514,1,test,2.734988744221276,1.2776868651113156,1.751808293939375,4.290178422307885,2.0042146903706914,2.7479345787284317,15.40956998824316,11.11521279995639,12.73662608557106,24.17187449136182,17.43562792150022,19.979021310699704,2.7357129500043995,1.2787563527832928,1.7523172012786938,4.29131443137945,2.0058923180914396,2.7487328647508926,15.420733729879293,11.127859049397632,12.74721428459008,24.18938624294791,17.4554651755257,19.99563025033738,2.734988744221276,1.2776868651113156,1.751808293939375,4.290178422307885,2.0042146903706914,2.7479345787284317,15.40956998824316,11.11521279995639,12.73662608557106,24.17187449136182,17.43562792150022,19.979021310699704,0.6603773584905661,0.10537735849056618,0.10537735849056618,0.4591194968553459,0.06911949685534591,0.06911949685534591,0.3836477987421384,0.06864779874213844,0.06864779874213844,0.4025157232704403,0.09217089568423342,0.16660758130801856,0.33544303797468356,0.4025157232704403,0.09217089568423342,0.16660758130801856,0.33544303797468356,0.4025157232704403,0.09217089568423342,0.16660758130801856,0.33544303797468356,17.0,2.0,2.0,26.0,2.0,2.0,33.0,3.0,3.0,0.0002581462374606684,-9.951791923146742e-05,6.710268041375546e-05,0.00012420333071716527,0.00013199984796941067,-3.7478486312636505e-05,0.15723270440251572,0.3434901631906715,0.012578616352201259,-1.7624244689941406
262,1,test,2.8615826085669314,1.3711514470434552,1.86437358200098,4.823810683012828,2.3113695821589677,3.1428011810873664,17.48918357774763,13.050174541392298,14.778477824428009,29.481766602488864,21.998865655489876,24.91229118975007,2.9535400760730472,1.3920918253355528,1.9090175966352232,4.8574750011449295,2.2894733325766534,3.1396239812430533,19.173710118504683,14.40799191393115,16.331669051981777,31.533622426301093,23.695788354316523,26.859521829292348,2.881628989875834,1.3807227166000438,1.8774946260178853,4.837020090148721,2.317641702864359,3.151508836530022,17.8433160991557,13.357563552751026,15.11377264075266,29.951280595011355,22.42162453497494,25.369546932691968,0.6515151515151515,-0.003484848484848535,-0.003484848484848535,0.5151515151515151,-0.00484848484848488,-0.00484848484848488,0.3939393939393939,-0.0010606060606060952,-0.0010606060606060952,0.4085106382978724,0.11127072322356235,0.1864455746486503,0.405982905982906,0.398989898989899,0.1118362465969519,0.1791912412717782,0.4010152284263959,0.4017094017094017,0.10533413518488144,0.17869803807303808,0.40343347639484983,19.0,-6.0,-6.0,31.0,-9.0,-9.0,40.0,-11.0,-11.0,0.0001455024991921871,3.819208047566861e-05,0.00011170558859842139,5.923247650940766e-05,-2.987576684176929e-05,-5.7128588733412755e-05,0.11063829787234042,0.17778147266766423,0.5829787234042553,-1.0138821601867676
39,1,test,3.5890292104000485,1.734462247705966,2.3484071265988673,5.472161820795136,2.6445195998973676,3.5805960510488903,36.198917330963845,29.809986324930318,32.74115351626201,55.1921764243708,45.45102853245548,49.92015381800442,3.506728546609681,1.6834089076619612,2.284465144937421,5.0456525850499006,2.422171090161095,3.287000208543052,33.33902212837059,27.14664129218695,29.944159145559475,47.969816012044014,39.05991552832655,43.08512107274745,3.5890292104000485,1.734462247705966,2.3484071265988673,5.472161820795136,2.6445195998973676,3.5805960510488903,36.198917330963845,29.809986324930318,32.74115351626201,55.1921764243708,45.45102853245548,49.92015381800442,0.7889447236180904,-0.001055276381909609,-0.001055276381909609,0.6080402010050252,-0.001959798994974782,-0.001959798994974782,0.4723618090452262,-0.0026381909547738003,-0.0026381909547738003,0.41056910569105687,0.07588350731377491,0.14840694352889472,0.4408163265306122,0.4170854271356784,0.08375209380234505,0.15498192129260668,0.43434343434343436,0.41056910569105687,0.07588350731377491,0.14840694352889472,0.4408163265306122,21.0,0.0,0.0,33.0,0.0,0.0,42.0,0.0,0.0,-0.0004304636709640092,8.970346713817628e-05,-0.0002397379563621419,-1.699666395538202e-05,-9.033858156382024e-05,-0.00010696492421935488,0.10569105691056911,0.10347724397224192,0.17073170731707318,-0.4176216125488281
47,1,test,3.0249913404676887,1.4576667004939052,1.9719862229989062,5.733938809543232,2.7630398651153136,3.7379440346397184,20.59382637751896,15.800020511596234,17.727574765886878,39.03605895440161,29.949292611533163,33.603014854740806,3.12689518226078,1.461578641286002,2.011932955053403,5.485781021510141,2.5641730548877226,3.5297069386901807,22.80307014233579,17.515723495576804,19.75361715168402,40.005386214624195,30.72933946592422,34.65546868716495,3.0249913404676887,1.4576667004939052,1.9719862229989062,5.733938809543232,2.7630398651153136,3.7379440346397184,20.59382637751896,15.800020511596234,17.727574765886878,39.03605895440161,29.949292611533163,33.603014854740806,0.7135678391959799,-0.0014321608040201994,-0.0014321608040201994,0.5628140703517588,-0.0021859296482411583,-0.0021859296482411583,0.42211055276381915,-0.0028894472361808976,-0.0028894472361808976,0.39920948616600793,0.10926865776364103,0.16793484753263077,0.30952380952380953,0.3919597989949749,0.0912079192957268,0.14988968213353915,0.30808080808080807,0.39920948616600793,0.10926865776364103,0.16793484753263077,0.30952380952380953,16.0,0.0,0.0,24.0,0.0,0.0,33.0,0.0,0.0,0.0004560203601950042,-0.00016030422785383132,0.0003230712041205553,-0.02699860636300322,-0.025701913515984387,-0.02711041657009705,0.11857707509881422,0.14351987102660052,0.04743083003952569,-0.43270254135131836
151,1,test,3.2529082408971965,1.5707439288991547,2.126863539096176,4.639807103295226,2.2404409528484064,3.033665823206949,25.865453609907608,20.48827232575692,22.7820171714373,36.893360187775194,29.22358223208739,32.49528030654623,3.251770119675145,1.5697770267207034,2.125818956406699,4.638183736590904,2.239061805555112,3.0321758758049038,25.83603233390131,20.45977164677324,22.752884302061965,36.85139495688249,29.182930100823846,32.45372644635195,3.2529082408971965,1.5707439288991547,2.126863539096176,4.639807103295226,2.2404409528484064,3.033665823206949,25.865453609907608,20.48827232575692,22.7820171714373,36.893360187775194,29.22358223208739,32.49528030654623,0.7431693989071038,0.053169398907103815,0.053169398907103815,0.5464480874316939,0.03644808743169392,0.03644808743169392,0.43715846994535523,0.0271584699453552,0.0271584699453552,0.40437158469945356,0.10191926862315925,0.16299227435462593,0.3791208791208791,0.40437158469945356,0.10191926862315925,0.16299227435462593,0.3791208791208791,0.40437158469945356,0.10191926862315925,0.16299227435462593,0.3791208791208791,18.0,1.0,1.0,31.0,1.0,1.0,35.0,2.0,2.0,0.00043101255457526455,0.0001956091662474634,8.406873326581342e-05,-0.00011180584407632921,-3.854052523255547e-05,-8.5736391888247e-06,0.1366120218579235,0.1206918746605577,0.8415300546448088,-0.8246746063232422
