idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,elbow_frac,elbow_delta_slope,elbow_idx,nei_delta
47,1,test,2.6502668693323495,1.2705664628110465,1.722178145619272,4.681493302032325,2.244358277374257,3.042095702480758,14.157816428283923,10.184105477026911,11.628146771652165,25.008697632443134,17.989441791536585,20.540230063794336,2.77850138999772,1.3179870219039482,1.8018050463575688,4.5925642809879665,2.178490945295782,2.978190159268709,16.094882913275523,11.786707967014564,13.439214595022602,26.603112253347973,19.482161928949694,22.213577843012565,2.6502668693323495,1.2705664628110465,1.722178145619272,4.681493302032325,2.244358277374257,3.042095702480758,14.157816428283923,10.184105477026911,11.628146771652165,25.008697632443134,17.989441791536585,20.540230063794336,0.6683417085427136,-0.0016582914572863539,-0.0016582914572863539,0.48743718592964824,-0.002562814070351749,-0.002562814070351749,0.3467336683417085,-0.003266331658291488,-0.003266331658291488,0.39004149377593356,0.10432720806164786,0.16245528687938182,0.30833333333333335,0.3869346733668342,0.10372665331670883,0.15488125099621652,0.30808080808080807,0.39004149377593356,0.10432720806164786,0.16245528687938182,0.30833333333333335,19.0,-4.0,-4.0,28.0,-4.0,-4.0,38.0,-9.0,-9.0,0.0006562633746143561,0.0002892812211548587,-7.417650326434117e-05,1.765294534639139e-05,-6.285548396256502e-05,-8.431204445269458e-05,0.04149377593360996,0.5080771800711094,10,-0.20892858505249023
828,1,test,2.447234260940625,1.1622981474313618,1.5717960562966438,3.831086968020145,1.8195500760383818,2.4606093024167697,11.55634065667914,7.941903620536211,9.156413934064261,18.091176147063177,12.43286102500609,14.334148003922026,2.434298466262859,1.1417225599472627,1.5580662622859236,3.6605991973877576,1.7168760299958834,2.3429567853923663,11.407812939890858,7.765656603648439,9.005979920359994,17.154605924647907,11.677679103230734,13.542826947909765,2.447234260940625,1.1622981474313618,1.5717960562966438,3.831086968020145,1.8195500760383818,2.4606093024167697,11.55634065667914,7.941903620536211,9.156413934064261,18.091176147063177,12.43286102500609,14.334148003922026,0.5728643216080402,-0.0021356783919597166,-0.0021356783919597166,0.40703517587939697,-0.00296482412060306,-0.00296482412060306,0.321608040201005,-0.0033919597989949812,-0.0033919597989949812,0.36259541984732824,0.1016430388949473,0.15447359243616077,0.33333333333333337,0.3668341708542714,0.10367627611742924,0.15982248471069882,0.3282828282828283,0.36259541984732824,0.1016430388949473,0.15447359243616077,0.33333333333333337,18.0,-7.0,-7.0,28.0,-11.0,-11.0,38.0,-19.0,-19.0,-1.3998520983513719e-05,-9.409815786896358e-05,8.810782284416539e-05,-0.010458868020434053,-0.010654027161132618,-0.011067913191435075,0.9351145038167938,-0.23592539399664586,245,-0.45583033561706543
706,1,test,1.955313700302957,0.9548743908216832,1.2868907517987345,2.860252272343995,1.3967997287226275,1.882476554284099,7.0661353248480046,4.346659067066089,5.1149775081952455,10.336412830562782,6.358335990666923,7.482239826037672,1.955313700302957,0.9548743908216832,1.2868907517987345,2.860252272343995,1.3967997287226275,1.882476554284099,7.0661353248480046,4.346659067066089,5.1149775081952455,10.336412830562782,6.358335990666923,7.482239826037672,1.955313700302957,0.9548743908216832,1.2868907517987345,2.860252272343995,1.3967997287226275,1.882476554284099,7.0661353248480046,4.346659067066089,5.1149775081952455,10.336412830562782,6.358335990666923,7.482239826037672,0.4772727272727273,0.04227272727272724,0.04227272727272724,0.3352272727272727,0.04022727272727267,0.04022727272727267,0.26136363636363635,0.03136363636363637,0.03136363636363637,0.3352272727272727,0.08593548802472317,0.15409519725557463,0.26857142857142857,0.3352272727272727,0.08593548802472317,0.15409519725557463,0.26857142857142857,0.3352272727272727,0.08593548802472317,0.15409519725557463,0.26857142857142857,14.0,0.0,0.0,22.0,0.0,0.0,25.0,1.0,1.0,-0.00010940883928035076,0.00019691220781046603,0.00038192848331515143,-0.03501039124503613,-0.039661966820930594,-0.04239164709586518,0.056818181818181816,0.2840425556386202,10,-0.8282241821289062
853,1,test,2.435313950676961,1.1823677068985703,1.5974823712964172,4.174823915446218,2.026916068968977,2.7385412079367146,11.419403280039191,7.918761757762819,9.108053719272597,19.576119908638614,13.575020156164832,15.613806375895882,2.404723795250628,1.1412306400906749,1.5563145548958992,3.942170156148571,1.8708699017879917,2.551335335894917,11.075370789669533,7.537612924147218,8.739442794851644,18.1563455568353,12.356742498601998,14.326955401396141,2.435313950676961,1.1823677068985703,1.5974823712964172,4.174823915446218,2.026916068968977,2.7385412079367146,11.419403280039191,7.918761757762819,9.108053719272597,19.576119908638614,13.575020156164832,15.613806375895882,0.6281407035175879,-0.0018592964824121205,-0.0018592964824121205,0.44723618090452266,-0.0027638190954772934,-0.0027638190954772934,0.31155778894472363,-0.003442211055276312,-0.003442211055276312,0.38912133891213385,0.09058271678269758,0.14990019843925484,0.3613445378151261,0.3869346733668342,0.09620785632422768,0.15154235283261053,0.3484848484848485,0.38912133891213385,0.09058271678269758,0.14990019843925484,0.3613445378151261,20.0,-6.0,-6.0,31.0,-9.0,-9.0,38.0,-7.0,-7.0,0.0002136109818500934,-5.897301229497892e-05,-0.00011873337748003725,3.151278906887711e-05,-5.1862244922595835e-05,-7.525089254567519e-05,0.04184100418410042,-0.40676460189046465,10,-0.4080185890197754
986,1,test,2.566300335447416,1.2333327097691416,1.6762572094733987,3.8232637650543135,1.8374140370030065,2.497281148807308,13.017574582580512,9.225293807631559,10.582339911688045,19.393529480170965,13.743805060349054,15.76552680720872,2.61374418096776,1.2213085889605733,1.6826854059818548,3.5804714807777533,1.6730254643295523,2.3050485013450066,13.650063600095367,9.625423092465347,11.112869526459146,18.698717260404614,13.185511085568969,15.223108940354997,2.566300335447416,1.2333327097691416,1.6762572094733987,3.8232637650543135,1.8374140370030065,2.497281148807308,13.017574582580512,9.225293807631559,10.582339911688045,19.393529480170965,13.743805060349054,15.76552680720872,0.6633165829145728,-0.0016834170854271857,-0.0016834170854271857,0.48743718592964824,-0.002562814070351749,-0.002562814070351749,0.3316582914572864,-0.0033417085427135396,-0.0033417085427135396,0.37800687285223367,0.06411321933593861,0.15286401570937658,0.36896551724137927,0.3869346733668342,0.06613266835430287,0.15154235283261053,0.3737373737373737,0.37800687285223367,0.06411321933593861,0.15286401570937658,0.36896551724137927,16.0,0.0,0.0,23.0,0.0,0.0,30.0,0.0,0.0,0.00025902120722338376,6.496920278259896e-05,0.0001027953273058569,-0.00032884314767755995,0.00013463403094249315,-1.2269317609892028e-05,0.058419243986254296,-0.31986594270342833,17,-0.559516191482544
21,1,test,3.21515968676762,1.5700686238269772,2.1172751784159667,5.185141922590555,2.532075988715183,3.414565172127484,24.907268954885907,19.725787228457467,21.9094515015317,40.16837016423797,31.812107726818695,35.33373970478234,3.3059171213839793,1.6105009561495125,2.175490046672266,4.9342046587820585,2.4037327703724065,3.2470000696600985,27.273543272011153,21.8246301303759,24.17656441292615,40.706781003001716,32.57407482145656,36.084424496904695,3.21515968676762,1.5700686238269772,2.1172751784159667,5.185141922590555,2.532075988715183,3.414565172127484,24.907268954885907,19.725787228457467,21.9094515015317,40.16837016423797,31.812107726818695,35.33373970478234,0.7035175879396984,-0.001482412060301641,-0.001482412060301641,0.5226130653266332,-0.002386934673366814,-0.002386934673366814,0.4522613065326633,-0.0027386934673366836,-0.0027386934673366836,0.42086330935251803,0.12158015523065424,0.18697309455538202,0.4043321299638989,0.4321608040201005,0.1296608040201005,0.2042073930384033,0.4191919191919192,0.42086330935251803,0.12158015523065424,0.18697309455538202,0.4043321299638989,23.0,0.0,0.0,33.0,0.0,0.0,44.0,0.0,0.0,-8.024547538406518e-05,0.00040850302965026234,0.00010928073581282325,-0.007806286325972245,-0.008308752267094377,-0.009014114556498143,0.039568345323741004,-0.5051153992554716,11,-0.4637467861175537
78,1,test,2.7064292970805908,1.3056640821388823,1.7709765255022978,4.334356693820796,2.091025936057007,2.8362255633984175,14.975706134007254,10.917401879984347,12.42733910927927,23.983649673259738,17.48426015365914,19.902430302830712,2.7189946188219944,1.2947020207988638,1.7685437189142492,4.248429091909366,2.0229719074982246,2.7633495608035146,15.165067904191217,11.010150298205453,12.578192085737763,23.695418600298776,17.20335984094602,19.653425133965257,2.7064292970805908,1.3056640821388823,1.7709765255022978,4.334356693820796,2.091025936057007,2.8362255633984175,14.975706134007254,10.917401879984347,12.42733910927927,23.983649673259738,17.48426015365914,19.902430302830712,0.6582914572864322,-0.0017085427135676845,-0.0017085427135676845,0.5025125628140703,-0.0024874371859296973,-0.0024874371859296973,0.371859296482412,-0.003140703517587995,-0.003140703517587995,0.4056603773584906,0.09742508324084354,0.17995504820488561,0.35545023696682465,0.40703517587939697,0.09625823352350726,0.1783206516723853,0.35858585858585856,0.4056603773584906,0.09742508324084354,0.17995504820488561,0.35545023696682465,16.0,0.0,0.0,26.0,0.0,0.0,33.0,0.0,0.0,0.00032904500473656523,0.00019374938165530432,0.00015725622990887543,0.00021862067930111806,9.6546482126314e-05,4.707465819286938e-05,0.05188679245283019,0.7914323631222996,11,-0.2946126461029053
872,1,test,1.4353179057201593,0.6734050059269592,0.9250040051305557,2.5976133837218103,1.2187166683352035,1.6740561614591036,4.200980312197906,2.0586098688905707,2.5351662993119275,7.602861108488602,3.7256363388073916,4.588099878646043,0.8359358171166377,0.3441922555098525,0.5048756712137448,1.4795324196754651,0.609189832760801,0.8935852587853892,2.306971942263644,0.6718071958479603,0.9145284027000877,4.083136180997601,1.1890392846866558,1.6186343410621027,1.304270192528491,0.5868150602591631,0.823432123499253,2.3714003500518017,1.0669364731984783,1.4971493154531874,3.6849987724795032,1.6357871756418816,2.0675694206898463,6.69999776814455,2.974158501167057,3.7592171285269926,0.19095477386934678,-0.004045226130653168,-0.004045226130653168,0.14572864321608037,-0.004271356783919655,-0.004271356783919655,0.11557788944723613,-0.004422110552763869,-0.004422110552763869,0.3012048192771084,0.10721985687109337,0.1609242581548639,0.30513595166163143,0.19095477386934678,0.07566655331796834,0.09579617620657555,0.12121212121212122,0.27090301003344486,0.09561085644412937,0.14187075196892873,0.2684563758389261,17.0,-8.0,-8.0,21.0,-8.0,-8.0,24.0,-8.0,-8.0,-0.00033116726202943574,-0.00016884900553319667,-0.0006307396879837451,-0.10772828202673868,-0.10624405946028403,-0.09761812435835004,0.06325301204819277,0.24553513430481444,21,-0.987963080406189
99,1,test,2.347601194077577,1.1198684630095725,1.5253436321070755,3.569117262540707,1.7025642486405697,2.319018367512383,10.46044702226255,7.046965546622053,8.184815600387534,15.90328124522843,10.713679326978244,12.443581441239584,2.347601194077577,1.1198684630095725,1.5253436321070755,3.569117262540707,1.7025642486405697,2.319018367512383,10.46044702226255,7.046965546622053,8.184815600387534,15.90328124522843,10.713679326978244,12.443581441239584,2.347601194077577,1.1198684630095725,1.5253436321070755,3.569117262540707,1.7025642486405697,2.319018367512383,10.46044702226255,7.046965546622053,8.184815600387534,15.90328124522843,10.713679326978244,12.443581441239584,0.5913978494623655,0.03139784946236546,0.03139784946236546,0.478494623655914,0.023494623655914038,0.023494623655914038,0.34408602150537637,0.014086021505376412,0.014086021505376412,0.3924731182795699,0.11097177779699618,0.1764016897081413,0.41081081081081083,0.3924731182795699,0.11097177779699618,0.1764016897081413,0.41081081081081083,0.3924731182795699,0.11097177779699618,0.1764016897081413,0.41081081081081083,14.0,1.0,1.0,25.0,1.0,1.0,31.0,2.0,2.0,6.283883670830957e-05,0.00010102496135739618,3.6562352966378876e-05,-0.01219906072882182,-0.011337424028290854,-0.01083643709076565,0.053763440860215055,0.6958780424790482,10,-0.6513097286224365
421,1,test,2.867817621572756,1.398557201191717,1.8885962478627691,4.51415736729045,2.2014326315054804,2.972790390154359,17.598569521839995,13.252549797270836,14.936187088123564,27.701452025118513,20.86049505125965,23.510664860935243,2.9920244013034183,1.445128075221132,1.960924608343497,4.432628742671731,2.140930481809084,2.9050734938422176,19.92597986838887,15.22910988407058,17.12183174657636,29.519970175390913,22.56164427269715,25.365676661594602,2.867817621572756,1.398557201191717,1.8885962478627691,4.51415736729045,2.2014326315054804,2.972790390154359,17.598569521839995,13.252549797270836,14.936187088123564,27.701452025118513,20.86049505125965,23.510664860935243,0.7185929648241206,-0.0014070351758793676,-0.0014070351758793676,0.5477386934673367,-0.002261306532663321,-0.002261306532663321,0.40201005025125625,-0.002989949748743781,-0.002989949748743781,0.39370078740157477,0.0970406695233822,0.16595209630209828,0.34782608695652173,0.40201005025125625,0.09123310789536654,0.1616093824716235,0.35858585858585856,0.39370078740157477,0.0970406695233822,0.16595209630209828,0.34782608695652173,21.0,-1.0,-1.0,31.0,-3.0,-3.0,39.0,-1.0,-1.0,0.00036481152366148287,0.00031861460607536545,0.00020933468762377287,-7.243603883999583e-05,-0.00013431153772813786,0.00011739929023413254,0.9488188976377953,-0.5049511938057365,241,-0.42054319381713867
