idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,nei_delta
47,1,test,3.794770913500014,1.7298505288086452,2.3871228754580116,6.703171978591266,3.0556483793554174,4.216669604823641,44.46804820905874,36.58337807683941,40.38171501630649,78.54939902622056,64.62173353719079,71.3312046273443,3.8401269864796395,1.7067787856266312,2.3892344628271154,6.347317333024198,2.8211219597134405,3.949147872441513,46.53138292114256,38.08829422556313,42.264461776935,76.91137672916126,62.95585822407131,69.85861450733059,3.794770913500014,1.7298505288086452,2.3871228754580116,6.703171978591266,3.0556483793554174,4.216669604823641,44.46804820905874,36.58337807683941,40.38171501630649,78.54939902622056,64.62173353719079,71.3312046273443,0.7989949748743719,-0.0010050251256281673,-0.0010050251256281673,0.6231155778894473,-0.0018844221105527303,-0.0018844221105527303,0.5125628140703518,-0.0024371859296482556,-0.0024371859296482556,0.4315352697095436,0.1023427231256927,0.1625697524681643,0.33333333333333337,0.42713567839195976,0.09630861072278685,0.15668492713987292,0.31818181818181823,0.4315352697095436,0.1023427231256927,0.1625697524681643,0.33333333333333337,18.0,0.0,0.0,29.0,0.0,0.0,37.0,0.0,0.0,0.000753902473884266,0.00020673678313825892,-0.00016395978512219982,1.765294534639139e-05,-6.285548396256502e-05,-8.431204445269458e-05,-0.2750570774078369
828,1,test,3.9310809683253747,1.838448469130094,2.529957257327556,6.154013658747461,2.878047305840563,3.960587849268733,50.96203625253341,42.855809516524246,46.902276851624315,79.77985437152552,67.08974942170165,73.42439769034044,3.9897425606023127,1.8295997322537274,2.530109180974964,5.999612873086184,2.7512777928627474,3.804675460112727,54.04097529625821,45.3685990650731,49.736594131052186,81.26462450565144,68.22345724071143,74.79187087376269,3.9310809683253747,1.838448469130094,2.529957257327556,6.154013658747461,2.878047305840563,3.960587849268733,50.96203625253341,42.855809516524246,46.902276851624315,79.77985437152552,67.08974942170165,73.42439769034044,0.7638190954773869,-0.001180904522613102,-0.001180904522613102,0.6432160804020101,-0.001783919597989958,-0.001783919597989958,0.5276381909547738,-0.002361809045226204,-0.002361809045226204,0.43511450381679384,0.10559069429298429,0.19019064594877355,0.4099616858237548,0.4120603015075377,0.08123323383836478,0.16164293923708695,0.3939393939393939,0.43511450381679384,0.10559069429298429,0.19019064594877355,0.4099616858237548,22.0,-9.0,-9.0,38.0,-16.0,-16.0,45.0,-12.0,-12.0,-7.676714033863525e-05,0.00013818334083182335,0.00015706495998625512,-0.00012787541372372146,-0.00017828449388890277,8.936283448512938e-05,-1.1996452808380127
706,1,test,4.3464697057550605,2.0533751673284586,2.8024703091250074,6.358058991063188,3.0036975588193155,4.099481361282036,77.20542339200924,67.29988000588011,72.52214021916274,112.93685901145152,98.44693190942792,106.08610594042813,4.3464697057550605,2.0533751673284586,2.8024703091250074,6.358058991063188,3.0036975588193155,4.099481361282036,77.20542339200924,67.29988000588011,72.52214021916274,112.93685901145152,98.44693190942792,106.08610594042813,4.3464697057550605,2.0533751673284586,2.8024703091250074,6.358058991063188,3.0036975588193155,4.099481361282036,77.20542339200924,67.29988000588011,72.52214021916274,112.93685901145152,98.44693190942792,106.08610594042813,0.8863636363636364,0.0613636363636364,0.0613636363636364,0.7272727272727273,0.057272727272727364,0.057272727272727364,0.6136363636363636,0.05363636363636359,0.05363636363636359,0.44886363636363635,0.08059168168941544,0.16207118353344763,0.4228571428571428,0.44886363636363635,0.08059168168941544,0.16207118353344763,0.4228571428571428,0.44886363636363635,0.08059168168941544,0.16207118353344763,0.4228571428571428,23.0,1.0,1.0,35.0,2.0,2.0,40.0,3.0,3.0,0.00013562847512765447,0.00010304495723615446,4.264334653738953e-05,-4.296983476148597e-05,1.1200416952128478e-05,3.029473674498462e-05,0.026009082794189453
853,1,test,3.746542346527387,1.7676593625471884,2.4044599549993917,6.422644022618377,3.030273192938037,4.121931351427528,42.37431271810808,35.13965547609575,38.547308182787276,72.64167894532814,60.239409387592715,66.08109974192105,3.7496674054831116,1.722251189082181,2.3753738025174016,6.146995746693626,2.823362605052756,3.8940554139629535,42.506942072898866,34.91250347186689,38.55465821789281,69.68351159491617,57.23361224896212,63.2043577342505,3.746542346527387,1.7676593625471884,2.4044599549993917,6.422644022618377,3.030273192938037,4.121931351427528,42.37431271810808,35.13965547609575,38.547308182787276,72.64167894532814,60.239409387592715,66.08109974192105,0.8442211055276382,-0.0007788944723617908,-0.0007788944723617908,0.6381909547738693,-0.0018090452261306789,-0.0018090452261306789,0.5125628140703518,-0.0024371859296482556,-0.0024371859296482556,0.43096234309623427,0.096933115538823,0.15279822626730521,0.4369747899159664,0.42713567839195976,0.09129607939446605,0.15501547805806992,0.43434343434343436,0.43096234309623427,0.096933115538823,0.15279822626730521,0.4369747899159664,21.0,-1.0,-1.0,33.0,1.0,1.0,39.0,0.0,0.0,0.00011326750136635964,-0.00010619060241129938,-5.648261967689462e-05,3.151278906887711e-05,-5.1862244922595835e-05,-7.525089254567519e-05,-0.8271017074584961
986,1,test,3.872009231462511,1.8024961401657866,2.4661959724739946,5.768503548913537,2.685351392491886,3.6741286936857467,48.038810268137354,40.11784487637944,43.959967719992434,71.56802346069442,59.767401550524475,65.49138048080505,3.9614404409974067,1.8297788555983239,2.516242342709649,5.426630741092338,2.5065463775319508,3.446907318780341,52.532942079222934,44.10408162535727,48.29024954951923,71.96293435509992,60.41655017172229,66.15102678016333,3.872009231462511,1.8024961401657866,2.4661959724739946,5.768503548913537,2.685351392491886,3.6741286936857467,48.038810268137354,40.11784487637944,43.959967719992434,71.56802346069442,59.767401550524475,65.49138048080505,0.8190954773869347,-0.0009045226130653949,-0.0009045226130653949,0.7135678391959799,-0.0014321608040201994,-0.0014321608040201994,0.5577889447236181,-0.00221105527638199,-0.00221105527638199,0.4501718213058419,0.09511178700052458,0.1736003927344133,0.4241379310344827,0.4522613065326633,0.08634651956524475,0.17346330987156144,0.43939393939393945,0.4501718213058419,0.09511178700052458,0.1736003927344133,0.4241379310344827,18.0,0.0,0.0,32.0,0.0,0.0,41.0,0.0,0.0,0.0005236706253381559,0.0002211111048077015,0.00014508674027106645,-0.00032884314767755995,0.00013463403094249315,-1.2269317609892028e-05,-0.7124538421630859
21,1,test,4.368352327415411,2.101679603378651,2.85163217187245,7.044915025138149,3.3894139268360903,4.598875005505281,78.91350091053367,69.2662526143154,74.35624733713755,127.26512574588956,111.70684670169942,119.91556651480565,4.500450402648005,2.137528588027511,2.9165237033238274,6.7170901532059775,3.190341176160463,4.35302045272213,90.05768438674858,79.4357428859748,85.18362714556591,134.41445430857996,118.56081027757432,127.13974200830731,4.368352327415411,2.101679603378651,2.85163217187245,7.044915025138149,3.3894139268360903,4.598875005505281,78.91350091053367,69.2662526143154,74.35624733713755,127.26512574588956,111.70684670169942,119.91556651480565,0.8040201005025126,-0.0009798994974873354,-0.0009798994974873354,0.6884422110552764,-0.0015577889447235815,-0.0015577889447235815,0.5678391959798995,-0.0021608040201005485,-0.0021608040201005485,0.44964028776978415,0.11093061035042928,0.19785031163613265,0.42599277978339345,0.4723618090452262,0.14486180904522616,0.2211138889121147,0.45959595959595956,0.44964028776978415,0.11093061035042928,0.19785031163613265,0.42599277978339345,27.0,0.0,0.0,39.0,-1.0,-1.0,46.0,2.0,2.0,0.00020327613923412142,0.0004300796118544922,0.00015548117745383365,-0.00023875416349117273,0.00018498985658865763,3.328992298534672e-05,-0.49917125701904297
78,1,test,3.710104420499982,1.7405067975724844,2.3745372008091388,5.9417461771917,2.7874281795709708,3.8028302539274175,40.858072724629345,33.69028097168136,37.05592073426666,65.43435707027105,53.955111631339314,59.34519636390073,3.676525441845458,1.7157906269171688,2.359390672830854,5.744571002883528,2.680922854558076,3.6865479262982093,39.50887941044096,32.4043337366551,35.77616844886687,61.732624078814,50.63177146352359,55.90026320135448,3.710104420499982,1.7405067975724844,2.3745372008091388,5.9417461771917,2.7874281795709708,3.8028302539274175,40.858072724629345,33.69028097168136,37.05592073426666,65.43435707027105,53.955111631339314,59.34519636390073,0.7638190954773869,-0.001180904522613102,-0.001180904522613102,0.6633165829145728,-0.0016834170854271857,-0.0016834170854271857,0.5175879396984925,-0.002412060301507535,-0.002412060301507535,0.4528301886792453,0.1045948945615982,0.18637250842846165,0.3838862559241706,0.4522613065326633,0.1038903792143675,0.18514945344418243,0.3787878787878788,0.4528301886792453,0.1045948945615982,0.18637250842846165,0.3838862559241706,22.0,0.0,0.0,33.0,0.0,0.0,45.0,0.0,0.0,0.0005810929975514174,0.00034950102746246644,0.00024386083292638475,0.00021862067930111806,9.6546482126314e-05,4.707465819286938e-05,-0.6881494522094727
872,1,test,2.7534844764025816,1.2838373867025281,1.7540646368388488,4.983208318706846,2.32346657484751,3.1744756742790035,15.69723333935831,11.349532817366374,12.980528093091232,28.408579902208245,20.54018710969023,23.49193399456185,2.5512655086852796,1.1276372851155099,1.5735967142380063,4.5155141746642125,1.9958182037442658,2.785126927854879,12.823321543427408,8.671163441781285,10.165069462287414,22.69614432465028,15.347191932356257,17.991273384579493,2.673953184315991,1.2190124415542485,1.6832927195125689,4.861733062392711,2.216386257371361,3.06053221729558,14.497166032877074,10.212936446410326,11.804153507775073,26.35848369614013,18.568975357109682,21.462097286863766,0.49246231155778897,-0.002537688442211028,-0.002537688442211028,0.4120603015075377,-0.0029396984924623393,-0.0029396984924623393,0.3417085427135679,-0.003291457286432098,-0.003291457286432098,0.3855421686746988,0.10734667995289426,0.17812733901538014,0.3655589123867069,0.3668341708542714,0.1212201357665521,0.1765169755287288,0.2828282828282829,0.37792642140468224,0.1074756701525954,0.17659160494194592,0.34563758389261745,22.0,-13.0,-13.0,35.0,-16.0,-16.0,39.0,-17.0,-17.0,0.0013950797927106456,-0.00033064362124441684,8.261763187324122e-05,-0.08846306245256397,-0.07396528779175338,-0.07960621569978343,-1.4627559185028076
99,1,test,3.9363778111755208,1.8563901059422512,2.5455109044474575,5.984574395852214,2.822316665131715,3.870004383184346,51.23269032312467,43.22831982130144,47.21435826053666,77.89035032865296,65.72110411856397,71.78117881886467,3.9363778111755208,1.8563901059422512,2.5455109044474575,5.984574395852214,2.822316665131715,3.870004383184346,51.23269032312467,43.22831982130144,47.21435826053666,77.89035032865296,65.72110411856397,71.78117881886467,3.9363778111755208,1.8563901059422512,2.5455109044474575,5.984574395852214,2.822316665131715,3.870004383184346,51.23269032312467,43.22831982130144,47.21435826053666,77.89035032865296,65.72110411856397,71.78117881886467,0.8064516129032258,0.02645161290322573,0.02645161290322573,0.6989247311827957,0.028924731182795815,0.028924731182795815,0.5591397849462365,0.024139784946236587,0.024139784946236587,0.467741935483871,0.11117357087261093,0.1980990783410138,0.4486486486486486,0.467741935483871,0.11117357087261093,0.1980990783410138,0.4486486486486486,0.467741935483871,0.11117357087261093,0.1980990783410138,0.4486486486486486,25.0,1.0,1.0,33.0,2.0,2.0,44.0,3.0,3.0,0.0001964439624784375,0.00016797244033868553,0.00011947744779652053,-0.00014130699092529397,-5.9858071880469765e-05,-2.5231514589663107e-05,-0.79970383644104
421,1,test,3.9418448045497803,1.8639233297032796,2.544554089333438,6.2047557108653955,2.933953389347755,4.005316622098931,51.51354612054026,43.525697417475484,47.46931797565401,81.08613741196153,68.51267186084104,74.7202227394554,3.9612668962334867,1.838974587653179,2.5368599802806417,5.868543549975535,2.7244067965232275,3.7583110818972463,52.52382605323394,44.173569122139625,48.368433438518835,77.81307563442064,65.44232462539202,71.6569384274353,3.9418448045497803,1.8639233297032796,2.544554089333438,6.2047557108653955,2.933953389347755,4.005316622098931,51.51354612054026,43.525697417475484,47.46931797565401,81.08613741196153,68.51267186084104,74.7202227394554,0.8190954773869347,-0.0009045226130653949,-0.0009045226130653949,0.6683417085427136,-0.0016582914572863539,-0.0016582914572863539,0.5477386934673367,-0.002261306532663321,-0.002261306532663321,0.42913385826771655,0.10103955571368906,0.16342705198499408,0.41501976284584985,0.4170854271356784,0.0812458281381847,0.14830412496539458,0.4040404040404041,0.42913385826771655,0.10103955571368906,0.16342705198499408,0.41501976284584985,25.0,0.0,0.0,38.0,0.0,0.0,44.0,1.0,1.0,0.0004618175398198464,7.208896153765541e-05,0.0001212296807780587,-7.243603883999583e-05,-0.00013431153772813786,0.00011739929023413254,-0.6919510364532471
