idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,elbow_frac,elbow_delta_slope,flat_frac,nei_delta
313,1,test,1.6925969784540176,0.7586946541747399,1.0536384924244415,3.0143440571344025,1.351158457153891,1.8764236072952136,5.4335732708788305,2.8891542935106655,3.539066574656229,9.676644532969604,5.1452916350723665,6.3027196863259825,1.646194393924432,0.7226748758875134,1.010477373400345,2.720982469296582,1.1945039270867992,1.6702105345460247,5.18720177072993,2.669064328458625,3.2988261104739696,8.573887224346992,4.41167657596467,5.452605141279289,1.7063596443744022,0.7757017312392087,1.0730208125559493,2.9762086820483757,1.3529681358823407,1.8715479288766557,5.508870682611791,2.9726934694636378,3.6249806001337213,9.608495376648472,5.1849304699947165,6.3226405816285824,0.4723618090452262,-0.0026381909547738003,-0.0026381909547738003,0.27638190954773867,-0.0036180904522613577,-0.0036180904522613577,0.20100502512562812,-0.003994974874371837,-0.003994974874371837,0.3512658227848101,0.09534165216869639,0.15863424383744174,0.3682539682539683,0.3668341708542714,0.09365121346078764,0.16483083195610782,0.3787878787878788,0.34448160535117056,0.08738644675350782,0.1542702594112373,0.3691275167785235,11.0,-1.0,-1.0,19.0,-7.0,-7.0,23.0,-4.0,-4.0,-0.00010807725731468661,-0.000172961853062251,-8.219021882927425e-06,-0.02147691255042883,-0.01968080649418802,-0.02103666369436752,0.11075949367088607,0.03489806574929318,0.0031645569620253164,-0.3434330224990845
203,1,test,2.16831575130114,1.0144981653770861,1.359016132914601,4.0612898198973735,1.9001711668967642,2.5454587886336975,8.743545327554326,5.573272702061344,6.497211183091066,16.37679918494302,10.43882823560696,12.169379676265802,1.8008369211271595,0.7771826138833566,1.0996140998286528,2.9765899522762966,1.284599361790672,1.8175439666589301,6.054712661477344,3.2713652526549577,4.038495988118292,10.00778952310305,5.407215293644559,6.675199980360816,2.0507897823364387,0.9178489074611205,1.2812537634322965,3.821347420502681,1.7102774673188579,2.3874293728552107,7.774038480667648,4.669264642214621,5.615274085156338,14.485785988821705,8.700493122139047,10.463243636937277,0.40703517587939697,-0.00296482412060306,-0.00296482412060306,0.31155778894472363,-0.003442211055276312,-0.003442211055276312,0.23115577889447236,-0.003844221105527623,-0.003844221105527623,0.37110481586402266,0.1320666263307836,0.17951146298034715,0.39488636363636365,0.3316582914572864,0.1136131786753315,0.15803558694977393,0.33838383838383834,0.3511705685618729,0.12746439160027023,0.17541973430158364,0.37248322147651003,15.0,-2.0,-2.0,26.0,-3.0,-3.0,29.0,-3.0,-3.0,-0.0005889723047546521,-0.00019498859554210627,-0.0002796664843101263,-0.10475034781615644,-0.10322230284510692,-0.10541393989681858,0.0906515580736544,0.09289780964307007,0.5495750708215298,-0.29523777961730957
110,1,test,2.4204609538959185,1.1448508727869617,1.564797271685515,3.7685657889771895,1.7824893335797,2.4363299293331435,11.251044332481216,7.670158958124809,8.898108868585615,17.517448770825183,11.942146225941157,13.854017605519374,2.438804207227932,1.1091924683371561,1.547442000781671,3.7520064726583566,1.7064499512879325,2.3806800012025704,11.459329563099569,7.679753922677465,9.020880502153904,17.629737789383952,11.815006034888409,13.87827769562139,2.4204609538959185,1.1448508727869617,1.564797271685515,3.7685657889771895,1.7824893335797,2.4363299293331435,11.251044332481216,7.670158958124809,8.898108868585615,17.517448770825183,11.942146225941157,13.854017605519374,0.6281407035175879,-0.0018592964824121205,-0.0018592964824121205,0.4522613065326633,-0.0027386934673366836,-0.0027386934673366836,0.29145728643216084,-0.0035427135678391952,-0.0035427135678391952,0.38367346938775515,0.08224780747329485,0.14893805554786366,0.36475409836065575,0.38190954773869346,0.08115766803944535,0.1481866762862728,0.35858585858585856,0.38367346938775515,0.08224780747329485,0.14893805554786366,0.36475409836065575,23.0,-12.0,-12.0,31.0,-10.0,-10.0,39.0,-14.0,-14.0,0.00020677365284657334,-7.677053253667422e-05,-1.5113412709757158e-05,-0.004685595783658236,-0.005329335130476842,-0.00568670166295604,0.10204081632653061,0.08365661065547846,0.004081632653061225,-0.2340865135192871
480,1,test,2.6043374979462777,1.208160699260068,1.6546063078547155,4.161120248115282,1.9303573183708345,2.6436726483041824,13.522263807027631,9.482538086595525,10.937249118676828,21.605404741954764,15.150870909309052,17.475157809729456,2.588397552135509,1.1626094735754446,1.6134834736810901,3.951751987993143,1.77497629553503,2.4633335476047176,13.308428444372868,9.147292591500099,10.657489015988768,20.31821136545476,13.96533220076351,16.270975596929418,2.6040466726256097,1.2078698739394,1.6543154825340476,4.160655577491198,1.929892647746751,2.643207977680099,13.51833176211662,9.478606041684515,10.933317073765817,21.599122256789684,15.144588424143972,17.468875324564376,0.6432160804020101,-0.001783919597989958,-0.001783919597989958,0.46733668341708545,-0.002663316582914521,-0.002663316582914521,0.3517587939698492,-0.0032412060301507672,-0.0032412060301507672,0.4175438596491228,0.12332319414999848,0.19233965894900606,0.41901408450704225,0.40201005025125625,0.10627070188032894,0.1716260769624416,0.41414141414141414,0.41052631578947374,0.11630565029034945,0.18532211508935703,0.41901408450704225,14.0,-3.0,-3.0,26.0,-11.0,-11.0,35.0,-10.0,-10.0,0.00018018565897434105,-0.00019410095881761824,-1.0038450974963583e-05,-0.0002872636165145437,0.00015787518124010802,8.758024202748516e-06,0.08771929824561403,0.11861731369513887,0.0035087719298245615,-0.8522632122039795
428,1,test,1.550167027991212,0.7109976207268422,0.972990821218921,2.5035561391031784,1.148277847558844,1.57140301642868,4.712257195715776,2.397813377727228,2.9312550541247395,7.610405987447075,3.8725248917284807,4.7340457212155425,1.7100659827009275,0.7251754557411858,1.0344618588170897,2.4964466900743463,1.0586503003520957,1.5101632975431962,5.529326305471653,2.851807553213503,3.5641064517978904,8.072009205068106,4.163222705421173,5.203075112113709,1.6376498422075785,0.7186874440795279,1.0117637365667793,2.5324482095993486,1.1113723362054557,1.5645830977836797,5.143068275911507,2.6363801800749846,3.27316612152364,7.95319836481161,4.076876567126265,5.061597095139649,0.4723618090452262,-0.0026381909547738003,-0.0026381909547738003,0.3266331658291457,-0.0033668341708542604,-0.0033668341708542604,0.2211055276381909,-0.003894472361809065,-0.003894472361809065,0.3440233236151603,0.09948183889900308,0.15145245362493542,0.3187134502923976,0.3467336683417085,0.08858830493318715,0.1380525331163328,0.3282828282828283,0.36454849498327757,0.11246168363102382,0.17100010788650333,0.3422818791946308,11.0,0.0,0.0,17.0,0.0,0.0,25.0,0.0,0.0,0.00033558220117796075,0.00022196535694404495,0.00013685812083417796,-0.05776918574395662,-0.06376333871342243,-0.06289548780835386,0.0728862973760933,0.12119563769551774,0.0641399416909621,-0.6507792472839355
227,1,test,1.9142977807538928,0.8917786097098621,1.2050431565080162,3.3451870310143783,1.5583606008061226,2.105782485615018,6.782174550922328,4.001984827959409,4.7496988151567,11.851678760702654,6.99336742663614,8.299978737597062,1.6506326903960686,0.713944996045615,1.0025218773899844,2.599421559678848,1.1243228284182913,1.5787746100629676,5.210275275698413,2.6587592705261316,3.2983498453476505,8.205157914485689,4.187022473269498,5.1942517249569296,1.8902883855033823,0.8578917597155198,1.1845449559271406,3.1680810930224284,1.4378074185176308,1.9852708758555428,6.621277886292559,3.813490894148001,4.595926054470824,11.097113775909317,6.391325520918437,7.7026693650349,0.42713567839195976,-0.002864321608040288,-0.002864321608040288,0.27135678391959794,-0.0036432160804020786,-0.0036432160804020786,0.20603015075376885,-0.003969849246231116,-0.003969849246231116,0.33043478260869563,0.08730887812244381,0.13786391261847075,0.34302325581395354,0.3065326633165829,0.06843742522134477,0.12456271340005531,0.297979797979798,0.3210702341137124,0.08567791357948873,0.13419592933062008,0.33221476510067116,17.0,-7.0,-7.0,23.0,-9.0,-9.0,30.0,-13.0,-13.0,-0.00046433518532409956,-0.00012616923052417815,-0.00023885539616331158,-0.04270941797686145,-0.04016231328773756,-0.03844687833168248,0.0782608695652174,0.16598760897615594,0.4289855072463768,-0.6718816757202148
478,1,test,2.116603997103054,0.9870421666147833,1.3494606389915158,3.610677406822857,1.6837778136369834,2.302021090044351,8.302892907128353,5.208592532172734,6.149287528197097,14.163758488630721,8.885246084294666,10.489961077512696,2.4027035110239723,1.1001044324461409,1.5061683120543468,3.457127353991327,1.5828840754620732,2.167148650437909,11.053017979876161,7.3741721177144814,8.601922157570748,15.903622992627572,10.610319593833786,12.376866413770863,2.16773493495777,1.0032918739349026,1.3798997466714784,3.592930831421718,1.6629147081793965,2.2871266519416764,8.738468408050721,5.534330531143313,6.539836760902665,14.483649295111691,9.172923532281734,10.839508443485078,0.6030150753768844,-0.0019849246231156137,-0.0019849246231156137,0.4321608040201005,-0.002839195979899567,-0.002839195979899567,0.3015075376884422,-0.0034924623115578646,-0.0034924623115578646,0.35534591194968557,0.09160964821342188,0.14927896634299098,0.331230283911672,0.371859296482412,0.09617007342476791,0.14481422135720334,0.38383838383838387,0.3612040133779264,0.09743105845305167,0.1543074616537885,0.3355704697986577,17.0,-4.0,-4.0,28.0,-9.0,-9.0,36.0,-7.0,-7.0,0.0003840727159171343,0.00018998519607406545,0.000235070939538587,-0.0125268315487288,-0.012139217276779135,-0.014700670854006503,0.07861635220125786,0.08156328668014644,0.7704402515723271,-0.7609357833862305
5,1,test,2.117441014540569,0.9924114109389004,1.3668785258503324,3.656202497157008,1.7136047965280394,2.3602001874931204,8.309845482580972,5.229537446800569,6.191654342436369,14.34867729290379,9.029884535469305,10.691179547809384,2.2574817559036284,1.057288603759459,1.4421889157717651,3.5273152435994195,1.652013443374155,2.253420180893383,9.558986969390407,6.238228697014305,7.299149622861264,14.93591713967251,9.74723233908485,11.404921285720723,2.117441014540569,0.9924114109389004,1.3668785258503324,3.656202497157008,1.7136047965280394,2.3602001874931204,8.309845482580972,5.229537446800569,6.191654342436369,14.34867729290379,9.029884535469305,10.691179547809384,0.6231155778894473,-0.0018844221105527303,-0.0018844221105527303,0.4170854271356784,-0.0029145728643216184,-0.0029145728643216184,0.27135678391959794,-0.0036432160804020786,-0.0036432160804020786,0.371841155234657,0.07994926334276509,0.14975231970044334,0.322463768115942,0.3869346733668342,0.09620785632422768,0.15988959824162552,0.3282828282828283,0.371841155234657,0.07994926334276509,0.14975231970044334,0.322463768115942,25.0,-16.0,-16.0,32.0,-17.0,-17.0,43.0,-19.0,-19.0,0.00024270354006825762,0.00035929182873403065,0.00013414473152057688,-0.00023182424163081805,0.0001888633816387042,3.6794479953528025e-05,0.10469314079422383,0.1040784938230088,0.23104693140794225,-0.657902717590332
378,1,test,2.408542303372793,1.1344262887457601,1.5398473006835869,3.656491683358696,1.7222119305829415,2.337695643006689,11.11774303087366,7.542203742632177,8.733945058002123,16.878231647906645,11.450081329488228,13.25930519168198,2.4180175980960317,1.0809455335953126,1.5071449179820413,3.245661205498029,1.450933602141359,2.023013312727572,11.223587585017945,7.415709638709223,8.737096086492784,15.065218234923417,9.953972669408355,11.72764575368159,2.408542303372793,1.1344262887457601,1.5398473006835869,3.656491683358696,1.7222119305829415,2.337695643006689,11.11774303087366,7.542203742632177,8.733945058002123,16.878231647906645,11.450081329488228,13.25930519168198,0.5829145728643217,-0.002085427135678275,-0.002085427135678275,0.4824120603015075,-0.0025879396984924696,-0.0025879396984924696,0.33668341708542715,-0.0033165829145728187,-0.0033165829145728187,0.4212328767123288,0.15456621004566207,0.21622148719068868,0.4192439862542955,0.4321608040201005,0.14895278396997513,0.2201407706311188,0.4444444444444444,0.4212328767123288,0.15456621004566207,0.21622148719068868,0.4192439862542955,19.0,-9.0,-9.0,32.0,-17.0,-17.0,39.0,-19.0,-19.0,0.0002457546782695773,-3.181757480745754e-05,3.724733580430808e-05,-0.039605834023389797,-0.03709246368845065,-0.03740312478695795,0.08561643835616438,0.20025872935038105,0.003424657534246575,-0.6685786247253418
102,1,test,1.4856610877630803,0.6547716874169075,0.8762385393989444,2.5388762250974706,1.118952555022321,1.4974217293014824,4.417885057351706,2.122525731291705,2.5785161119047593,7.549812961859253,3.627227071315402,4.4064782381846594,1.5132845083922692,0.6380704855873103,0.8939523755355161,2.2419029753959543,0.9452896082774966,1.3243738896822461,4.541623323527937,2.1422345605966036,2.683936384150492,6.728330849671018,3.1736808305134865,3.976202050593321,1.5002298342617946,0.6338630659729064,0.8850046438000634,2.419725539131927,1.0223597838272684,1.4274268448388119,4.482719234416104,2.104464846102116,2.6326460629318262,7.230192313574361,3.3942981388743805,4.246203327309397,0.4371859296482412,-0.002814070351758735,-0.002814070351758735,0.2613065326633166,-0.003693467336683409,-0.003693467336683409,0.19095477386934678,-0.004045226130653168,-0.004045226130653168,0.3415977961432507,0.10225804373609804,0.14804940904647645,0.34806629834254144,0.36180904522613067,0.11118247881009058,0.1598057063279671,0.38888888888888884,0.3377926421404682,0.09572252527903247,0.14980599030509556,0.3557046979865772,15.0,-6.0,-6.0,24.0,-13.0,-13.0,30.0,-14.0,-14.0,-0.00014350338640224897,3.558158309764318e-05,-2.8729163710857718e-05,-0.04245851109995247,-0.05316485414973826,-0.05121638190421329,0.06887052341597796,0.040793968034889994,0.0027548209366391185,-0.5605487823486328
