idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,elbow_frac,elbow_delta_slope,elbow_idx,nei_delta
187,1,test,3.4765567588168245,1.6223444407540422,2.2001115716599013,5.137768609088903,2.3975533607202593,3.2513964113200515,32.34814762312777,25.961482015445856,28.764270580731996,47.80514427063218,38.36672219031408,42.5087742572394,3.302942546767805,1.5321155338116625,2.075657561512721,4.619500065409518,2.14281892840792,2.9030175685492603,27.192536622392478,21.316825980976486,23.780583176680153,38.03151975159787,29.813742630736343,33.25955689046175,3.4765567588168245,1.6223444407540422,2.2001115716599013,5.137768609088903,2.3975533607202593,3.2513964113200515,32.34814762312777,25.961482015445856,28.764270580731996,47.80514427063218,38.36672219031408,42.5087742572394,0.6783919597989949,-0.0016080402010050232,-0.0016080402010050232,0.5678391959798995,-0.0021608040201005485,-0.0021608040201005485,0.46733668341708545,-0.002663316582914521,-0.002663316582914521,0.4548494983277592,0.12984949832775927,0.21067635737326418,0.4664429530201343,0.457286432160804,0.149786432160804,0.22267744713584559,0.43939393939393945,0.4548494983277592,0.12984949832775927,0.21067635737326418,0.4664429530201343,23.0,0.0,0.0,37.0,0.0,0.0,41.0,1.0,1.0,-0.0012818127253004187,-0.0002192597052815776,-3.7868951405976704e-05,-0.012633280820117498,-0.014663866186867658,-0.015782448285359685,0.033444816053511704,0.5044645393356735,10,-0.9780564308166504
397,1,test,3.1961038423796833,1.4472252028862436,1.9856315206279997,5.405981356253635,2.447878057453303,3.358553886319359,24.437133553493293,18.688980244950585,21.082064603079214,41.33366589619437,31.611075157173563,35.658806414351126,3.271074692807605,1.4987396677355074,2.0525248908256204,5.1512987288308745,2.3602199491897755,3.232322662717513,26.339631150194265,20.455053181603194,22.957351949478277,41.47973409479412,32.21268217575306,36.153310156658705,3.1961038423796833,1.4472252028862436,1.9856315206279997,5.405981356253635,2.447878057453303,3.358553886319359,24.437133553493293,18.688980244950585,21.082064603079214,41.33366589619437,31.611075157173563,35.658806414351126,0.7135678391959799,-0.0014321608040201994,-0.0014321608040201994,0.5778894472361809,-0.002110552763819218,-0.002110552763819218,0.44723618090452266,-0.0027638190954772934,-0.0027638190954772934,0.4101694915254237,0.07739922125515342,0.14245295609235287,0.37755102040816324,0.4170854271356784,0.09208542713567847,0.16250971998093633,0.38383838383838387,0.4101694915254237,0.07739922125515342,0.14245295609235287,0.37755102040816324,27.0,-1.0,-1.0,39.0,-1.0,-1.0,49.0,0.0,0.0,-8.010115564438888e-05,0.0001816359139797242,-1.4104188543380426e-05,-0.00035656283511986686,0.00011913993074319507,-2.6287545484393604e-05,0.04745762711864407,0.43172260173407945,14,-0.8656165599822998
102,1,test,3.389502651220226,1.5427813282980805,2.1131782974510527,5.410473715562802,2.4626556414147767,3.3731484560251546,29.651201613620973,23.31219973968478,26.06775759706699,47.33055656634334,37.21196202578791,41.610505084520085,3.3199745536449567,1.459344681859316,2.0290840020001255,4.91848082021475,2.1619921212730606,3.0060503733335184,27.659646712371014,21.231862535851853,24.023623531598698,40.977254388697794,31.454611164224964,35.59055338014622,3.278396242039658,1.4858698640041126,2.027898004895518,5.2038035587931075,2.3585235936573214,3.2188857220563776,26.53318575156092,20.528582533817477,23.04110334229812,42.11616785962051,32.585051640980126,36.57317990840971,0.6231155778894473,-0.0018844221105527303,-0.0018844221105527303,0.5175879396984925,-0.002412060301507535,-0.002412060301507535,0.4522613065326633,-0.0027386934673366836,-0.0027386934673366836,0.43067846607669613,0.12479611313551964,0.19071764335387542,0.42307692307692313,0.4321608040201005,0.1396608040201005,0.202543499527588,0.41414141414141414,0.42140468227424754,0.1197380156075809,0.18278093088690017,0.4093959731543624,20.0,0.0,0.0,32.0,0.0,0.0,41.0,0.0,0.0,0.00021304906746583244,-0.00010921715488515774,-3.9647692247980626e-05,-0.0043264510304013015,-0.005295788339877205,-0.004017871283992669,0.038348082595870206,-0.316147406483057,13,-1.1825587749481201
577,1,test,2.9206194952130318,1.321133125626163,1.7736441956164783,5.0291643015131715,2.2749267968099294,3.054128785622521,18.552777257141415,13.60228820760344,15.404122502517112,31.946977423272774,23.42247676723909,26.525147528724585,3.318894991922618,1.4729733309628974,2.033474194492081,4.577786195755335,2.031687353052272,2.804791992402871,27.62980252874457,21.295867687260134,24.013613208468097,38.110072453440786,29.373610603117424,33.12222511512841,2.988198521942598,1.3368785474804068,1.8383670629998587,4.768401896716911,2.133316831085755,2.9335644622338166,19.84989111926518,14.636033673546484,16.692230449894012,31.67535816904018,23.355372883318857,26.63653795195853,0.6683417085427136,-0.0016582914572863539,-0.0016582914572863539,0.5577889447236181,-0.00221105527638199,-0.00221105527638199,0.42713567839195976,-0.002864321608040288,-0.002864321608040288,0.3920454545454546,0.09884432140097865,0.15744134897360706,0.37891737891737887,0.38190954773869346,0.06940954773869346,0.14064498867047381,0.41414141414141414,0.39799331103678925,0.09632664437012262,0.16158931547630095,0.38926174496644295,23.0,0.0,0.0,33.0,1.0,1.0,43.0,0.0,0.0,-0.00041413049763719444,0.00032623096360846825,0.0001829047165555917,-0.02166858081411771,-0.026161939011183577,-0.0265939142037519,0.03125,0.6427008902628157,11,-1.5342164039611816
384,1,test,3.1665454831453834,1.4086033418665895,1.9520065388947314,4.987719310239361,2.2187327250126594,3.074663149347142,23.7253828925465,17.924894374361138,20.35664236351953,37.37055129188671,28.234030517128424,32.064348593315735,3.4881702296098873,1.5493833176454708,2.147068263642179,5.0189499706617084,2.2293285145977997,3.089306854161409,32.72601180110191,25.77569728989115,28.90275752012386,47.08778676417542,37.08733423005921,41.58670146780412,3.157191942368064,1.4175685521305739,1.9533144435847027,4.95894022361476,2.226547464079435,3.0680331574628834,23.50450117964379,17.80930302813476,20.171485516314274,36.918064680068774,27.97272726932161,31.68296154394912,0.6783919597989949,-0.0016080402010050232,-0.0016080402010050232,0.592964824120603,-0.0020351758793969443,-0.0020351758793969443,0.4723618090452262,-0.0026381909547738003,-0.0026381909547738003,0.3993399339933993,0.08026098662497827,0.16385252983129628,0.36092715231788075,0.4170854271356784,0.09208542713567847,0.1774847615782741,0.3737373737373737,0.4013377926421404,0.08467112597547377,0.16604367499508155,0.35906040268456374,24.0,0.0,0.0,33.0,0.0,0.0,42.0,0.0,0.0,0.0011558141983589302,5.0059758107492204e-05,0.0002936137103860758,-0.0041842896743773395,-0.0034081770482767837,-0.0042425244870019085,0.033003300330033,0.792902868794652,10,-1.0705504417419434
94,1,test,3.0116589937424125,1.3692907320203371,1.682167327407248,5.357021749931194,2.4356410366025467,2.9921737416712997,20.32108452831385,15.153691757227516,16.541962683953244,36.14635389549632,26.95479684250204,29.42419911039471,3.154645375270939,1.364908885666649,1.880588009254825,4.743827631986375,2.052494564912254,2.8279518936162784,23.444721539044217,17.45684714772188,19.869391945066077,35.255220359464985,26.250897966499068,29.87878487979861,2.989632875225616,1.3074635635939147,1.8097941506171997,5.010557891439579,2.1912797155205275,3.0331745541070383,19.878383304804665,14.501175136650232,16.624533910068468,33.31572620916983,24.303645480419384,27.862347335310282,0.6331658291457287,-0.0018341708542712887,-0.0018341708542712887,0.5326633165829145,-0.0023366834170853723,-0.0023366834170853723,0.40703517587939697,-0.00296482412060306,-0.00296482412060306,0.39152119700748134,0.10509529414322227,0.14029930062429463,0.39249999999999996,0.40201005025125625,0.08872684223120608,0.1582704843080175,0.41414141414141414,0.38795986622073575,0.08578958241439183,0.14658055587590813,0.38926174496644295,25.0,0.0,0.0,34.0,0.0,0.0,46.0,0.0,0.0,-0.0004752237739483357,-8.003569029048657e-06,-0.0001535435614846645,-0.010952661403378805,-0.014458206754736302,-0.012651708502165349,0.9675810473815462,-0.4810543164762865,388,-1.3207781314849854
583,1,test,3.2153985336029636,1.506921448157604,2.0519718007491363,4.953451795009971,2.3214735822968495,3.1611457471000213,24.913218687761983,19.39267093772406,21.712335612183065,38.37982338384954,29.875195768926254,33.448733240390126,3.086733430474248,1.4282840640835428,1.9547934726540095,4.1712613925327675,1.9301136001128958,2.6416128008837965,21.905405447961947,16.654243548025736,18.803737675879276,29.601899254002632,22.505734524359106,25.41045631875578,3.1801158397094063,1.4942702745095542,2.0373073531435084,4.77017375956411,2.241405411764332,3.055961029715263,24.04953928235411,18.652526752862187,20.913977087323346,36.07430892353117,27.978790129293284,31.370965630985022,0.7085427135678393,-0.0014572864321606982,-0.0014572864321606982,0.5628140703517588,-0.0021859296482411583,-0.0021859296482411583,0.4371859296482412,-0.002814070351758735,-0.002814070351758735,0.4369501466275659,0.10507880159832617,0.18475073313782986,0.43529411764705883,0.4321608040201005,0.10716080402010053,0.1792489903761737,0.398989898989899,0.4347826086956522,0.09978260869565225,0.18395020026058007,0.4295302013422819,25.0,0.0,0.0,38.0,0.0,0.0,44.0,0.0,0.0,8.568032511693276e-05,-0.00016233541660768433,-8.664786115514525e-05,-0.006988939509499303,-0.008292073940565636,-0.006414628186105276,0.07624633431085044,0.2200212113477541,26,-1.4254515171051025
190,1,test,3.3006063624747894,1.535864964711295,2.0978015745542775,5.186667141031812,2.4135020874034634,3.296545331442436,27.129083992825347,21.289022083104783,23.799641774624565,42.63141770301126,33.454177559164656,37.39943707441003,3.110903175631959,1.3978291277684758,1.9244578095056306,4.444147393759942,1.9968987539549659,2.7492254421509013,22.44130368916281,16.89531976882425,19.16588610974021,32.05900527023259,24.13617109832036,27.379837299628875,3.2721712381943413,1.5150532238984453,2.07102864091647,5.139535976221478,2.3796647495787098,3.2529245668845084,26.368529592551518,20.572819444205773,23.04461694517747,41.41653862704427,32.313328969956714,36.19573342174472,0.6733668341708543,-0.001633165829145744,-0.001633165829145744,0.5376884422110553,-0.0023115577889447625,-0.0023115577889447625,0.4170854271356784,-0.0029145728643216184,-0.0029145728643216184,0.4088050314465409,0.10159500009857847,0.16350231745906696,0.42586750788643535,0.40201005025125625,0.0970100502512562,0.16407327820466722,0.41414141414141414,0.4013377926421404,0.09467112597547378,0.15716465168764537,0.41946308724832215,21.0,1.0,1.0,34.0,0.0,0.0,40.0,0.0,0.0,-0.0004915084730889761,-0.0001288905547209715,-3.157955888230082e-05,0.0004320054688413677,3.0048854599229458e-05,-0.0001068923557658863,0.03459119496855346,0.40112670880310597,11,-1.1000232696533203
353,1,test,2.789697461830073,1.2704695314995125,1.7375127205560148,4.622927222461264,2.1053495093420493,2.879306794064253,16.27609491687345,11.70739843574449,13.41219374557717,26.971814433676006,19.400831693519443,22.225921064099314,3.083763647918126,1.3847913635724276,1.9195158439434967,4.672369163512312,2.098168732685496,2.908357339308328,21.84044765997249,16.372123039870484,18.63693535249367,33.091587363594684,24.806247030106796,28.23778083711162,2.789697461830073,1.2704695314995125,1.7375127205560148,4.622927222461264,2.1053495093420493,2.879306794064253,16.27609491687345,11.70739843574449,13.41219374557717,26.971814433676006,19.400831693519443,22.225921064099314,0.6733668341708543,-0.001633165829145744,-0.001633165829145744,0.4974874371859297,-0.002512562814070307,-0.002512562814070307,0.39698492462311563,-0.0030150753768843908,-0.0030150753768843908,0.37229437229437234,0.0871971800697503,0.1463950917188328,0.30434782608695654,0.3869346733668342,0.09871412198838803,0.15321180191441353,0.3282828282828283,0.37229437229437234,0.0871971800697503,0.1463950917188328,0.30434782608695654,24.0,-12.0,-12.0,35.0,-16.0,-16.0,41.0,-13.0,-13.0,0.00044987810671696607,0.000511233149759842,0.0002169646707877605,-0.02326191177917547,-0.026240636620455504,-0.027998337931263606,0.0735930735930736,0.26967734078145317,17,-1.1281373500823975
612,1,test,2.959198125905419,1.363827628374308,1.8640314398373887,5.40818967837887,2.4925125622013216,3.4066781486683313,19.28250341453387,14.35234807036727,16.29282243450399,35.24043727483777,26.230153369981565,29.77653755271419,3.133514799664368,1.4311974813440935,1.9573328253565,5.013623679462989,2.28991597015055,3.1317325205704005,22.954518454215815,17.467871475103323,19.712545845776308,36.727229526745305,27.948594360165313,31.540073353242093,3.0320712937957865,1.426407764359993,1.938471737374585,5.546471878894732,2.609282495780475,3.545984885441314,20.740147067745394,15.758983412585248,17.75514763615908,37.93929341660743,28.827408681558378,32.47892860273002,0.7487437185929648,-0.0012562814070351536,-0.0012562814070351536,0.5728643216080402,-0.0021356783919597166,-0.0021356783919597166,0.37688442211055273,-0.003115577889447274,-0.003115577889447274,0.38801261829653,0.07983651766759914,0.13879795861066613,0.3607594936708861,0.36180904522613067,0.029309045226130648,0.09891387051731204,0.36363636363636365,0.37792642140468224,0.06459308807134889,0.1270940129696101,0.3657718120805369,23.0,0.0,0.0,33.0,0.0,0.0,39.0,0.0,0.0,-7.3628285341403e-05,6.749871998844732e-05,0.00012463715665009606,-0.0027802358083848233,-0.0047776592920278915,-0.005868176410274373,0.03470031545741325,0.24342218332902282,11,-1.0016088485717773
