idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,elbow_frac,elbow_delta_slope,elbow_idx
61,1,test,1.3291983464879715,-0.035640652580267496,-0.07455494762987103,5.588674865915334,-0.14985274380339764,-0.31346966617104854,3.778013515474069,-0.1370791522063568,-0.29243540856222827,15.884829553697788,-0.5763555263221818,-1.2295579678184616,1.5195810217887422,-0.08102291466781053,-0.10799712416381779,4.536062751608186,-0.24185944676958293,-0.3223794751158735,4.5703099336628625,-0.38571471104835187,-0.5212189012277255,13.642716219889142,-1.1513871971592593,-1.5558773170976874,1.4234917627799006,-0.11835579068683422,-0.1540454793196251,5.14515094980687,-0.42779201453072613,-0.556790889107079,4.151591533529957,-0.521624783471121,-0.691422407929764,15.005752530831169,-1.885390783630557,-2.499117137095533,0.4824120603015075,-0.0025879396984924696,-0.0025879396984924696,0.31658291457286436,-0.008417085427135595,-0.003417085427135591,0.20603015075376885,-0.003969849246231116,0.001030150753768888,0.34959349593495936,0.008592142754986432,0.011372577068879175,0.3097826086956522,0.36180904522613067,0.01343811790783489,0.017902534374711676,0.3282828282828283,0.3612040133779264,0.00895025711749231,0.01303938601418897,0.32885906040268453,22.0,-13.0,-13.0,32.0,-21.0,-21.0,38.0,-23.0,-23.0,0.00030498553024290955,0.0002652803622004071,0.0001556026900567427,-0.06403912454923688,-0.069423957895836,-0.06750398986621153,0.02710027100271003,0.32257271579732305,10
20,1,test,1.79823251559393,-0.026930988299864733,-0.0410706866814301,5.896906627713427,-0.08831423190225962,-0.13468225182018578,6.038964250845267,-0.16484503231343428,-0.2531881248629091,19.8034503361052,-0.5405728987575671,-0.8302745716225104,1.8869187312779716,-0.03111634323381529,-0.026610324072946723,5.169640359665676,-0.08525025543510978,-0.07290499746012724,6.599004017978481,-0.20856493517068841,-0.1779589064906144,18.07946306295474,-0.5714107812895577,-0.4875586479194922,1.8108360742553957,-0.027025858647752976,-0.03161125211875748,5.543375737516517,-0.08273222035026429,-0.09676913913905416,6.115558356275935,-0.16753186499936312,-0.19640846055791172,18.721097009007966,-0.5128526479572315,-0.6012503894629937,0.37688442211055273,-0.003115577889447274,-0.003115577889447274,0.33668341708542715,-0.0033165829145728187,-0.0033165829145728187,0.3065326633165829,-0.0034673366834171437,-0.0034673366834171437,0.33333333333333337,-0.00045787545787545625,0.0009775171065493637,0.3287292817679558,0.33668341708542715,0.0016834170854271857,0.0022408214115502423,0.3282828282828283,0.3277591973244147,-0.0005741360089186465,-0.0007646650507240338,0.3221476510067114,21.0,-12.0,-12.0,31.0,-22.0,-22.0,37.0,-21.0,-21.0,0.0001233394516877409,0.00012512069834009533,4.456165884744769e-05,-0.12114611514295515,-0.11904634074288989,-0.12210876513783031,0.9696969696969697,0.46400832765619926,352
4,1,test,1.1130705161595782,-0.02432890585742431,-0.04866280176454896,5.221812298032589,-0.11413560772618858,-0.22829462556208213,3.0436897596421755,-0.07495776459240933,-0.1517774796715563,14.27903837856823,-0.351653710433526,-0.7120424972245853,1.2043656443816442,-0.07558059610817147,-0.09482407464711451,3.649592861762558,-0.22903210941870134,-0.2873456807488317,3.334643057424893,-0.2618033197516363,-0.33168165314946485,10.104978961893615,-0.7933433931867775,-1.0050959186347423,1.1468545623319815,-0.07145799658493668,-0.08876258946186999,4.527057482889401,-0.2820710391510657,-0.35037864261264406,3.148274617610961,-0.23320225599757194,-0.2922265594993889,12.427399806359055,-0.9205352210430462,-1.1535258927607455,0.3919597989949749,-0.0030402010050251116,-0.0030402010050251116,0.23115577889447236,-0.003844221105527623,-0.003844221105527623,0.1507537688442211,-0.0042462311557789345,-0.0042462311557789345,0.3562005277044855,0.008374440747963785,0.010159471986010415,0.3121693121693122,0.3467336683417085,0.01340033500837512,0.02286054647192548,0.303030303030303,0.36454849498327757,0.02064198413185858,0.026394991090062936,0.31879194630872487,15.0,-3.0,-3.0,24.0,-7.0,-7.0,30.0,-9.0,-9.0,0.000100017174809355,0.00014635124254393898,4.217385695822369e-05,-0.16753712297927326,-0.17801872351471815,-0.1740774092618267,0.026385224274406333,0.3585836470420549,10
75,1,test,1.2868758074695845,-0.0808685967820959,-0.14442859699519528,6.177003875854005,-0.38816926455406,-0.6932572655769373,3.621454741732179,-0.30502939688462183,-0.5626987205879552,17.38298276031446,-1.4641411050461848,-2.700953858822185,1.3927363004087334,-0.08829312626681873,-0.09856109739894836,5.15828259410642,-0.32701157876599485,-0.36504110147758606,4.025850932827262,-0.37161929200322064,-0.4170050001414438,14.910559010471339,-1.376367748160078,-1.5444629634868292,1.3153234528102298,-0.04907660139340697,-0.05833381937395088,5.718797620914042,-0.2133765277974211,-0.25362530162587316,3.7259559612907394,-0.18741857367911718,-0.22381373384453074,16.19980852735104,-0.8148633638222513,-0.9731031906283967,0.4371859296482412,-0.002814070351758735,-0.002814070351758735,0.2562814070351759,-0.00371859296482413,-0.00371859296482413,0.16582914572864327,-0.004170854271356772,-0.004170854271356772,0.32432432432432434,0.011824324324324342,0.009563816015428883,0.2733990147783252,0.371859296482412,0.031859296482412036,0.03242502027608918,0.2828282828282829,0.34448160535117056,0.009481605351170597,0.010408353408884241,0.2818791946308725,14.0,-5.0,-5.0,24.0,-11.0,-11.0,29.0,-15.0,-15.0,0.0003167824111682307,0.00029468434433013686,0.000119030581122834,-0.15967045517517153,-0.17460522457286665,-0.16914111920530672,0.02457002457002457,0.8779147578699202,10
12,1,test,1.7407087568641715,-0.007049899656849323,-0.029021222975754712,5.759526289490178,-0.0233261780592402,-0.09602324112112104,5.701382885259673,-0.04033619324122739,-0.16788544136381756,18.864307130422944,-0.1334613642142628,-0.5554867288078,1.6252407332696255,0.006399956958401454,0.01607856928845175,4.578142910618664,0.018028047770145328,0.04529174447451201,5.079641728764797,0.032405680338681186,0.08102028095387759,14.308849940182526,0.09128360658783485,0.22822614353204962,1.725558596860887,-0.0033053447631661292,0.0019615092099700693,5.176675790582662,-0.009916034289497944,0.00588452762991043,5.615657042123812,-0.01859239280272096,0.011004366896359308,16.846971126371436,-0.05577717840816376,0.03301310068907881,0.37688442211055273,-0.003115577889447274,-0.003115577889447274,0.321608040201005,-0.0033919597989949812,-0.0033919597989949812,0.25125628140703515,-0.003743718592964851,-0.003743718592964851,0.3577235772357723,0.0017398044162997284,0.0019073504518035689,0.35437881873727084,0.33668341708542715,-0.000816582914572872,0.0022408214115502423,0.31818181818181823,0.34782608695652173,0.001159420289855051,0.004873811706799236,0.3422818791946308,18.0,0.0,0.0,29.0,0.0,0.0,35.0,0.0,0.0,-0.0002368255184343557,-0.00016564684729028183,-0.00015652044467790802,-0.09908537240848325,-0.09211567864588854,-0.09554204925911502,0.02032520325203252,0.33805744434670304,10
3,1,test,1.4787921930327446,-0.03224415910125367,-0.03925259229006772,4.206908825006946,-0.09172907330529068,-0.11166685737691662,4.3876430534383974,-0.14378145974726397,-0.17565119370027116,12.482087996850614,-0.40903346307411326,-0.49969736138870147,1.542464480364571,-0.12155909394021802,-0.15878375801963784,3.5458953571599334,-0.27944619296601836,-0.36502013337847794,4.676100239339606,-0.6044144621230059,-0.8046842098861564,10.749655722619783,-1.3894585336161054,-1.8498487583589807,1.5390455572567765,-0.04647788713675949,-0.06018475745068752,4.08596165643392,-0.12339262071706081,-0.15978254190448027,4.660140310607878,-0.22170577418637283,-0.28908130432685475,12.372053921967819,-0.588599400494795,-0.7674724893633318,0.3668341708542714,-0.0031658291457286047,-0.0031658291457286047,0.2613065326633166,-0.003693467336683409,-0.003693467336683409,0.22613065326633164,-0.003869346733668344,-0.003869346733668344,0.2978723404255319,-0.0010654440964711354,-0.0024309962782091965,0.2774390243902439,0.29648241206030146,0.005755595017694959,0.0026593736629725306,0.2777777777777778,0.3010033444816054,-0.0028363884065415457,-0.004892094895480259,0.28859060402684567,18.0,-4.0,-4.0,29.0,-9.0,-9.0,34.0,-6.0,-6.0,0.00013809199402078877,8.042191798155657e-05,5.180027191757122e-05,-0.12892630394507965,-0.1213520655586029,-0.12609853679261995,0.0364741641337386,0.17821393365364968,12
70,1,test,1.2091885122359596,0.025421112291593717,0.038218142974189684,4.9399774585249565,0.10385454411809558,0.1561350962969943,3.3507644446435725,0.08410658837425711,0.12564376606548988,13.68909864579996,0.3436061842119038,0.5133007516090142,1.255440009270162,0.06365518368833145,0.09166705350167681,4.255728844983601,0.21578028368925928,0.31073577458195567,3.509382195368397,0.2164288825736569,0.30739070885401176,11.896210831757278,0.7336572290632439,1.0420024028949548,1.2200127626086505,0.016598654050033135,0.03070786604608733,4.753296477696042,0.06467008071441516,0.11964103654319747,3.3872309632486655,0.055759429001664085,0.10243382338837392,13.19700375291688,0.217244528577913,0.3990928183962623,0.31155778894472363,0.0015577889447235815,0.0015577889447235815,0.2814070351758794,-0.003592964824120637,-0.003592964824120637,0.18592964824120606,-0.004070351758793889,-0.004070351758793889,0.29640718562874246,0.006422133311851597,0.011546627859818193,0.2732732732732732,0.3015075376884422,0.010780720645835684,0.017701193781931357,0.26262626262626265,0.3010033444816054,0.008849755166079443,0.010680763836444118,0.2751677852348994,12.0,0.0,0.0,18.0,0.0,0.0,22.0,0.0,0.0,0.0004274219735233347,0.0001683272468818744,0.00016998312488768325,-0.10012714263459,-0.10252326213171692,-0.10146671482159686,0.03592814371257485,0.41603006040585416,12
76,1,test,1.367446027172226,-0.021153671482233793,-0.023961452244853465,4.933029593350273,-0.07631137562749757,-0.08644037912629354,3.925312740514859,-0.0839192469583594,-0.0951921098635431,14.160473998492858,-0.3027367226722113,-0.34340331221801534,1.3767115450063006,-0.04980231968547866,-0.05541386676683846,3.7208420135305422,-0.1346008640148071,-0.1497672074779417,3.9618518110154213,-0.20230523278816293,-0.22573828243317173,10.707707597338976,-0.546770899427468,-0.6101034660356,1.3805409300680869,-0.045290727566025035,-0.05878542070165671,4.359602937057117,-0.14302335020849988,-0.18563817063681043,3.977052352946337,-0.1842648423252249,-0.24080115302975225,12.559112693514749,-0.581888975763869,-0.760424693778166,0.3869346733668342,-0.0030653266331658324,-0.0030653266331658324,0.29145728643216084,-0.0035427135678391952,-0.0035427135678391952,0.1758793969849246,-0.004120603015075441,-0.004120603015075441,0.34285714285714286,0.0004446914952751513,0.0026811897779639438,0.30729166666666663,0.3417085427135679,0.008375209380234505,0.007818726352966876,0.2828282828282829,0.34448160535117056,0.003913992663357568,0.006328101457955926,0.30536912751677847,14.0,-4.0,-4.0,20.0,-7.0,-7.0,31.0,-16.0,-16.0,0.0005282744237006393,-9.795116673108255e-05,0.00020549617764731095,-0.12705141254161934,-0.12670709082551213,-0.13173488255819077,0.025974025974025976,0.6196827207491127,10
56,1,test,1.4033463934214538,-0.029631984513345477,-0.0493856432586266,4.450251625985151,-0.09396809503331216,-0.15661032817150033,4.068792992457196,-0.12237049741647699,-0.20598443243267095,12.902839039143538,-0.3880577936090077,-0.6532118938405418,1.5106082319785974,-0.0375927295912899,-0.04536819827012861,3.7298968690829564,-0.09282155454639485,-0.11202024264229271,4.529484934234936,-0.17351675229397667,-0.21022733062655075,11.183913417864037,-0.4284364254172264,-0.5190798287075342,1.3957228311567702,-0.04351815397635406,-0.055565495370926365,4.145711379673575,-0.1292618434941213,-0.16504602585423722,4.037892232330708,-0.17960122926360444,-0.23071810580571306,11.993739303952598,-0.5334689978126868,-0.6853013043734038,0.42211055276381915,-0.0028894472361808976,-0.0028894472361808976,0.3015075376884422,-0.0034924623115578646,-0.0034924623115578646,0.23115577889447236,0.0011557788944723812,-0.003844221105527623,0.33618233618233617,0.010435536751326246,0.01555672523414453,0.3114285714285714,0.35678391959798994,0.020944320600496225,0.029571899564600934,0.3282828282828283,0.33444816053511706,0.012244487747137045,0.017429250635228266,0.30536912751677847,14.0,0.0,0.0,20.0,-1.0,-1.0,30.0,-6.0,-6.0,0.000293792033169814,8.727263774599095e-05,0.00022214139729212056,-0.10942124661816255,-0.10531165829056022,-0.11017874471136935,0.03418803418803419,0.4894952600643146,12
48,1,test,0.9925706590714869,-0.021486898270166144,-0.05496226567852136,5.416249769254287,-0.11724949426436382,-0.29991754851736374,2.6981616185099497,-0.058602462136639666,-0.15244814854953148,14.723301671375282,-0.3197813365974671,-0.8318775513443573,1.021624791598418,-0.04927053019642469,-0.05913646471990863,3.405415971994727,-0.16423510065474867,-0.1971215490663618,2.777704290045533,-0.14028658157256313,-0.16921777038760277,9.259014300151776,-0.4676219385752116,-0.5640592346253435,1.0061254377496758,-0.03866007591748111,-0.04998728735174951,4.37445842499859,-0.16808728659774452,-0.21733603196412865,2.734983595179324,-0.1078051237500226,-0.14018905620437572,11.8912330225188,-0.46871792934792467,-0.6095176356711978,0.3316582914572864,0.0016582914572864649,0.0016582914572864649,0.2160804020100503,-0.003919597989949675,-0.003919597989949675,0.12562814070351758,-0.004371859296482428,-0.004371859296482428,0.3310657596371882,0.011699961222692123,0.0094626315824472,0.30681818181818177,0.3266331658291457,0.015856223473255993,0.019454534777392785,0.2777777777777778,0.3177257525083612,0.007208223293002303,0.011830313131275583,0.28859060402684567,11.0,-1.0,-1.0,14.0,-3.0,-3.0,23.0,-9.0,-9.0,-3.2570386346595525e-05,0.0001246822812060009,-6.187836208929285e-05,-0.2231322385328296,-0.23335139287059015,-0.2304430904125061,0.022675736961451247,0.13800955783025085,10
