idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,elbow_frac,elbow_delta_slope,elbow_idx,loss_seq_orig
156,1,test,2.67856971731774,1.2400171403041087,1.5700694020553492,5.53472416727533,2.562245361733352,3.2442318031419926,14.564247400835601,10.34965629686626,11.534436176859193,30.094080264710026,21.385477652088298,23.833586354394132,3.8956119642784848,1.7950324162768965,2.4661598582452617,6.13482199098974,2.826822702798262,3.883716312197262,49.186144317768864,41.01524034607301,45.00973398283912,77.45849498861239,64.59092967885513,70.88147083911673,3.195806333452563,1.4757637081192514,2.0188022650588344,5.673028994294491,2.6196988901525176,3.583672659867754,24.429864369485085,18.845097857748463,21.185225458712132,43.36662314109778,33.45283643387301,37.606909098305564,0.8090452261306533,-0.0009547738693467256,-0.0009547738693467256,0.6633165829145728,-0.0016834170854271857,-0.0016834170854271857,0.542713567839196,-0.0022864321608039306,-0.0022864321608039306,0.4021447721179625,0.1317297788114029,0.17291554288873323,0.29569892473118276,0.457286432160804,0.11392803617082903,0.20019127356314126,0.4292929292929293,0.4381270903010034,0.12927901016744747,0.19897247406073637,0.3489932885906041,28.0,-8.0,-8.0,38.0,-6.0,-6.0,47.0,-6.0,-6.0,0.0007827122156970879,0.0019083214436081293,0.0005348235639342341,-0.03891532012829213,-0.058835678694241444,-0.04741118389663068,0.029490616621983913,-0.35394587258191335,11,"[3.58984375, 8.4375, 0.625, 0.6025390625, 7.3125, 0.353271484375, 0.215576171875, 10.25, 5.4453125, 1.0703125, 10.5859375, 7.421875, 0.44287109375, 7.77734375, 2.62890625, 8.1640625, 5.859375, 11.5, 0.66552734375, 7.3046875, 0.392578125, 1.26171875, 1.8115234375, 5.02734375, 4.40234375, 5.3984375, 3.60546875, 5.71484375, 4.1640625, 6.9921875, 6.77734375, 0.63037109375, 0.8955078125, 0.1263427734375, 3.33984375, 5.078125, 4.203125, 12.84375, 2.421875, 2.248046875, 1.76953125, 2.369140625, 1.9609375, 5.52734375, 2.234375, 5.3203125, 0.0095977783203125, 2.83203125, 2.19921875, 3.572265625, 8.8515625, 1.505859375, 9.03125, 0.385009765625, 0.72509765625, 8.8828125, 2.484375, 9.515625, 8.3515625, 1.5322265625, 7.78125, 3.71875, 3.65625, 0.25390625, 7.0078125, 6.5078125, 3.919921875, 7.20703125, 7.3046875, 5.0234375, 1.29296875, 4.8515625, 5.7890625, 1.2919921875, 2.16015625, 4.72265625, 0.4189453125, 1.3017578125, 0.44677734375, 1.076171875, 0.328125, 6.1796875, 8.484375, 0.0221710205078125, 2.185546875, 3.017578125, 1.703125, 6.4453125, 2.40234375, 1.9501953125, 2.91015625, 1.373046875, 7.359375, 9.515625, 0.1934814453125, 0.0273895263671875, 0.0007534027099609375, 1.6806640625, 4.38671875, 0.88232421875, 5.21875, 6.46484375, 1.4521484375, 1.2001953125, 9.203125, 0.0147857666015625, 8.5078125, 2.939453125, 6.65234375, 6.69140625, 6.0390625, 2.283203125, 5.109375, 1.43359375, 2.375, 3.708984375, 7.89453125, 2.640625, 10.2265625, 6.00390625, 0.2408447265625, 5.484375, 2.7890625, 3.439453125, 9.421875, 9.1171875, 0.01003265380859375, 1.4990234375, 6.625, 3.265625, 2.6953125, 6.6875, 2.419921875, 5.52734375, 3.5078125, 3.345703125, 5.90234375, 7.62890625, 4.60546875, 1.8701171875, 9.234375, 7.640625, 2.41015625, 5.125, 0.0008306503295898438, 0.008514404296875, 1.3291015625, 6.08203125, 1.6728515625, 4.44921875, 0.9150390625, 3.43359375, 1.8466796875, 6.3671875, 4.7734375, 3.294921875, 3.896484375, 3.984375, 0.64111328125, 1.419921875, 5.046875, 3.296875, 1.029296875, 5.53515625, 0.381591796875, 0.396728515625, 5.54296875, 1.291015625, 4.40625, 0.03546142578125, 3.94921875, 2.4296875, 3.5625, 1.94140625, 8.2578125, 5.23046875, 1.7607421875, 3.77734375, 4.36328125, 4.39453125, 2.712890625, 4.15625, 4.46875, 0.432861328125, 3.978515625, 7.15234375, 0.6748046875, 7.04296875, 4.1015625, 4.28515625, 2.341796875, 0.309326171875, 0.0166778564453125, 2.716796875, 11.0078125, 0.131591796875, 1.0263671875, 0.0892333984375, 7.85546875, 2.611328125, 2.05859375, 8.7265625, 0.97998046875, 0.4765625, 3.197265625, 0.5849609375, 1.2978515625, 7.734375, 1.0244140625, 0.004932403564453125, 0.1380615234375, 0.0001531839370727539, 0.0003306865692138672, 0.0078582763671875, 9.7734375, 7.359375, 3.197265625, 0.28076171875, 0.286376953125, 2.912109375, 3.36328125, 8.8515625, 3.09765625, 4.09375, 0.27880859375, 8.328125, 4.578125, 0.75830078125, 0.0004892349243164062, 0.5673828125, 7.63671875, 1.986328125, 3.529296875, 6.125, 4.10546875, 0.156005859375, 1.4248046875, 0.0027179718017578125, 0.000614166259765625, 0.0017805099487304688, 0.036285400390625, 1.7705078125, 1.8154296875, 0.005939483642578125, 0.0012102127075195312, 4.971027374267578e-05, 0.043304443359375, 5.3048133850097656e-05, 0.93896484375, 1.546875, 0.1011962890625, 0.2435302734375, 0.01326751708984375, 1.654296875, 0.045684814453125, 1.3896484375, 0.0609130859375, 0.0235748291015625, 2.888671875, 3.64453125, 1.98828125, 4.18359375, 3.5, 6.91015625, 1.01171875, 5.37890625, 3.478515625, 0.0006804466247558594, 4.410743713378906e-06, 0.003704071044921875, 0.0004296302795410156, 5.8828125, 1.251953125, 0.08135986328125, 2.373046875, 1.3916015625, 0.092529296875, 0.08807373046875, 0.0016736984252929688, 0.037261962890625, 0.65234375, 0.332763671875, 0.021240234375, 1.853515625, 0.1304931640625, 0.0009136199951171875, 0.0276947021484375, 0.25537109375, 0.004177093505859375, 0.0027294158935546875, 0.06549072265625, 0.020050048828125, 0.051544189453125, 0.0032901763916015625, 0.00672149658203125, 0.01493072509765625, 2.033203125, 3.416015625, 6.0078125, 0.298095703125, 2.87109375, 2.544921875, 7.3515625, 0.818359375, 0.693359375, 0.3134765625, 0.0008797645568847656, 0.04901123046875, 0.00011229515075683594, 3.516674041748047e-05, 0.00012373924255371094, 0.004062652587890625, 0.221923828125, 0.0010929107666015625, 0.01983642578125, 0.0180206298828125, 2.9802322387695312e-06, 0.03802490234375, 0.00036835670471191406, 0.00247955322265625, 0.004955291748046875, 2.806640625, 1.142578125, 3.59375, 4.203125, 5.203125, 0.35986328125, 3.37890625, 0.01861572265625, 0.1273193359375, 0.0244293212890625, 0.049072265625, 5.602836608886719e-05, 1.6689300537109375e-06, 0.002475738525390625, 0.01557159423828125, 0.046722412109375, 0.0010242462158203125, 0.0036468505859375, 0.0006113052368164062, 4.172325134277344e-06, 0.490966796875, 0.00439453125, 0.00034236907958984375, 0.00033545494079589844, 0.0127716064453125, 0.93603515625, 0.23828125, 0.006740570068359375, 0.0003364086151123047, 0.002956390380859375, 0.1329345703125, 0.001140594482421875, 5.984306335449219e-05, 0.0001888275146484375, 0.002475738525390625, 0.0833740234375, 0.004413604736328125, 0.0024929046630859375, 1.3134765625, 0.1370849609375, 0.0192108154296875, 0.002475738525390625, 0.023956298828125, 0.7431640625, 0.00685882568359375, 3.048828125, 0.00118255615234375, 0.0011463165283203125, 0.0005273818969726562, 0.0030422210693359375, 0.0067291259765625, 0.1031494140625]"
198,1,test,2.8341903686523438,1.2089898316789085,1.6893566429116238,5.546667040491396,2.3660598546354095,3.306164227538699,17.016617534682332,11.937179984597364,13.87469864151477,33.302460083212665,23.361720337954353,27.153551329099464,2.639900056561034,1.1194480850982393,1.5639366415918843,5.176274620707909,2.194996245290665,3.0665424344938903,14.011803149958574,9.437510972433401,11.078986090204804,27.474123823448185,18.50492347535961,21.723502137656478,2.778564708288697,1.1960291769230842,1.6721177958117361,5.520327235010656,2.3762169077942072,3.322088336049807,16.095902046019596,11.228620722786285,13.07230586167619,31.978613336462775,22.308517992290632,25.971468599356673,0.5577889447236181,-0.00221105527638199,-0.00221105527638199,0.44221105527638194,-0.0027889447236180143,-0.0027889447236180143,0.3467336683417085,-0.003266331658291488,-0.003266331658291488,0.37106918238993714,0.07593574439935624,0.13048340833135974,0.3722397476340694,0.371859296482412,0.07862621377564505,0.14314477227540034,0.3484848484848485,0.36454849498327757,0.07907270199496375,0.13318030810897274,0.3657718120805369,19.0,0.0,0.0,31.0,0.0,0.0,38.0,0.0,0.0,-0.00025132924054148387,3.0490016939826313e-05,-0.00030714232004791774,-0.004235625719608116,-0.004208046382757402,-0.004290870865236052,0.9622641509433962,0.18340830343357517,306,"[3.58984375, 8.4375, 0.625, 0.6025390625, 1.3115234375, 2.63671875, 1.2421875, 10.9453125, 2.25, 0.45703125, 5.51171875, 0.830078125, 1.7109375, 6.72265625, 9.7578125, 0.05535888671875, 7.50390625, 2.283203125, 6.3984375, 0.35595703125, 0.1822509765625, 0.353759765625, 0.0290069580078125, 2.033203125, 2.880859375, 2.337890625, 3.046875, 0.55859375, 4.02734375, 2.3828125, 1.1640625, 6.671875, 5.4140625, 0.365234375, 0.60595703125, 5.51171875, 1.7236328125, 1.244140625, 0.5732421875, 5.77734375, 2.48828125, 0.00196075439453125, 2.197265625, 0.0019054412841796875, 0.046630859375, 0.156494140625, 0.00038933753967285156, 1.4091796875, 3.00390625, 1.314453125, 1.16015625, 2.65625, 0.043426513671875, 0.5478515625, 0.38330078125, 3.0390625, 0.80322265625, 0.0007867813110351562, 5.0546875, 1.7021484375, 3.91796875, 3.330078125, 0.869140625, 5.81640625, 0.399658203125, 5.01171875, 1.5712890625, 11.625, 5.53515625, 0.61865234375, 7.4921875, 0.310791015625, 3.30859375, 1.6640625, 2.240234375, 1.7578125, 0.0302886962890625, 3.826171875, 3.88671875, 8.75, 0.15087890625, 0.006732940673828125, 4.45703125, 7.85546875, 0.32177734375, 0.005733489990234375, 10.703125, 3.298828125, 2.15234375, 7.43359375, 4.12890625, 5.55078125, 2.48046875, 4.05859375, 0.00360107421875, 2.484375, 6.40234375, 5.99609375, 1.7919921875, 0.56201171875, 5.8046875, 4.7578125, 2.400390625, 0.80859375, 0.9248046875, 4.4921875, 0.609375, 0.0006761550903320312, 1.7880859375, 0.0006079673767089844, 0.03424072265625, 0.02899169921875, 0.000347137451171875, 0.92041015625, 0.9619140625, 0.0061798095703125, 0.80517578125, 0.00289154052734375, 0.00024008750915527344, 0.0029296875, 0.93359375, 3.75, 6.55078125, 5.2734375, 10.8359375, 4.07421875, 7.58984375, 5.296875, 0.00337982177734375, 1.470703125, 7.2890625, 3.826171875, 9.5, 2.6796875, 8.0546875, 5.38671875, 0.183837890625, 0.0076751708984375, 0.7548828125, 0.00469970703125, 0.2705078125, 0.0002994537353515625, 0.87158203125, 6.49609375, 0.0906982421875, 0.00943756103515625, 0.67578125, 0.16552734375, 1.951171875, 0.148193359375, 0.00014841556549072266, 2.66015625, 0.036041259765625, 0.01270294189453125, 0.0012722015380859375, 0.01447296142578125, 0.014739990234375, 0.00015485286712646484, 0.253662109375, 1.5849609375, 0.020355224609375, 0.0013322830200195312, 0.0058746337890625, 0.0021228790283203125, 4.73046875, 6.5546875, 5.80859375, 1.7998046875, 0.279296875, 6.87109375, 3.26953125, 2.1953125, 0.6337890625, 1.7236328125, 1.6376953125, 4.1640625, 0.3017578125, 6.6328125, 6.04296875, 5.125, 7.4296875, 0.0019969940185546875, 0.603515625, 1.55859375, 0.36572265625, 1.6064453125, 0.08172607421875, 8.171875, 0.04205322265625, 0.010345458984375, 4.55859375, 0.7919921875, 9.1640625, 0.043121337890625, 0.005702972412109375, 2.87890625, 0.2802734375, 5.76171875, 13.1796875, 0.41455078125, 5.97265625, 1.400390625, 2.955078125, 0.1539306640625, 0.04083251953125, 0.47705078125, 0.4267578125, 0.005329132080078125, 0.000911712646484375, 0.0012006759643554688, 1.7646484375, 0.9765625, 0.4228515625, 0.74609375, 0.1622314453125, 4.6796875, 0.72802734375, 0.034759521484375, 0.429443359375, 8.3359375, 0.2235107421875, 0.4794921875, 0.5576171875, 7.53515625, 0.0204620361328125, 0.010833740234375, 2.271484375, 2.30859375, 1.5947265625, 6.44140625, 1.0498046875, 2.19921875, 4.35546875, 1.04296875, 2.20703125, 0.556640625, 2.154296875, 0.96875, 2.3125, 1.8037109375, 0.08984375, 0.87060546875, 2.26953125, 0.67529296875, 5.45703125, 9.6484375, 4.25, 0.00942230224609375, 0.09783935546875, 0.02862548828125, 0.0004506111145019531, 0.49169921875, 13.515625, 0.002208709716796875, 1.232421875, 1.3974609375, 8.96875, 3.966796875, 0.01129913330078125, 0.560546875, 4.19140625, 2.75, 7.49609375, 2.298828125, 4.015625, 2.224609375, 5.5234375, 3.568359375, 7.01953125, 7.484375, 1.94140625, 0.1534423828125, 2.87890625, 2.701171875, 7.45703125, 11.3828125, 7.6328125, 0.01541900634765625, 7.34375, 4.91796875, 9.71875, 1.5, 5.734375, 0.140625, 2.8984375, 1.87109375, 5.40625, 1.2939453125, 0.403076171875, 9.4609375, 9.0625, 3.75, 7.34765625, 2.3046875, 6.3828125, 5.4609375, 11.1640625, 1.66015625, 3.126953125, 0.51953125, 8.3359375, 3.314453125, 2.109375, 1.9775390625, 10.625, 3.720703125, 2.63671875, 2.41015625, 2.5078125, 7.28125, 2.224609375, 0.80126953125, 3.046875, 2.970703125, 0.443115234375, 1.935546875, 8.0234375, 5.59765625]"
370,1,test,3.067304518914992,1.3455628657862335,1.741977904601933,5.807637490128386,2.5476900961333255,3.298262733078787,21.483915071161167,15.889651820562895,17.720500731884933,40.677666606817844,30.085482888679998,33.552014076107,3.0696954691230354,1.3318962238097398,1.8495561821710882,5.159152048946278,2.2384810484197306,3.1084977851614926,21.535343499275772,15.850524744926654,18.147683941740652,36.19385462063155,26.63953738643135,30.50030914578261,2.9257030514969076,1.3176547075996436,1.8071424619038752,5.384729542632345,2.425131363680326,3.3260290709887275,18.647331476772273,13.654274494439814,15.58688568299891,34.32024198178946,25.13056655418371,28.687519661961183,0.6432160804020101,-0.001783919597989958,-0.001783919597989958,0.5527638190954773,-0.0022361809045226,-0.0022361809045226,0.44221105527638194,-0.0027889447236180143,-0.0027889447236180143,0.42741935483870963,0.11869452262394453,0.16315509057444533,0.3854447439353099,0.4321608040201005,0.12389012732837112,0.18842123807686173,0.3434343434343434,0.43143812709030105,0.13427619052936612,0.19895759316371597,0.3657718120805369,20.0,-5.0,-5.0,28.0,-3.0,-3.0,39.0,-5.0,-5.0,0.0010041310426863361,-0.00039792415216560034,0.0005126629777356096,-0.021656104743110305,-0.017634278051954944,-0.020826841397099116,0.9704301075268817,-0.8329447022792642,361,"[3.58984375, 8.4375, 0.625, 0.6025390625, 2.310546875, 5.46484375, 3.990234375, 5.3125, 1.0185546875, 0.0206146240234375, 9.6328125, 5.625, 1.7177734375, 0.1317138671875, 5.15234375, 4.73046875, 0.705078125, 3.072265625, 0.10748291015625, 8.21875, 0.7509765625, 2.80078125, 4.3046875, 3.380859375, 9.3125, 2.40234375, 0.38427734375, 10.90625, 8.15625, 6.26953125, 2.47265625, 4.35546875, 2.076171875, 3.611328125, 4.5703125, 6.05859375, 7.96484375, 9.046875, 3.568359375, 1.0087890625, 4.67578125, 6.84765625, 2.52734375, 1.0107421875, 0.36181640625, 8.40625, 2.97265625, 4.30859375, 3.48046875, 3.8671875, 2.001953125, 4.90625, 1.158203125, 4.1796875, 1.3583984375, 14.6875, 1.1728515625, 3.646484375, 3.82421875, 7.78515625, 0.41650390625, 0.73828125, 1.5283203125, 0.0335693359375, 1.55078125, 5.5234375, 8.1171875, 0.1241455078125, 6.05078125, 2.890625, 3.490234375, 5.23828125, 0.442138671875, 0.368408203125, 4.00390625, 12.9765625, 3.498046875, 10.03125, 1.068359375, 4.9375, 4.06640625, 4.08203125, 2.13671875, 9.6484375, 0.796875, 6.9609375, 3.951171875, 5.1875, 4.5078125, 4.54296875, 4.82421875, 3.439453125, 4.44921875, 1.6337890625, 4.97265625, 3.337890625, 2.033203125, 2.2265625, 0.09088134765625, 2.923828125, 0.127685546875, 0.88525390625, 1.8486328125, 2.263671875, 0.30712890625, 8.0625, 1.005859375, 3.033203125, 2.673828125, 2.09375, 1.3173828125, 4.9453125, 1.8974609375, 1.2470703125, 8.9453125, 0.09674072265625, 3.53515625, 1.4423828125, 0.0006961822509765625, 0.368408203125, 0.00083160400390625, 0.0001652240753173828, 0.00124359130859375, 0.4697265625, 2.349609375, 0.24853515625, 5.4921875, 5.70703125, 3.22265625, 2.013671875, 0.004344940185546875, 0.38037109375, 0.12646484375, 3.25390625, 0.018341064453125, 9.0703125, 2.740234375, 0.3212890625, 0.0008425712585449219, 0.1783447265625, 0.11175537109375, 3.296875, 0.06866455078125, 3.833984375, 0.6162109375, 7.62109375, 0.2227783203125, 0.0784912109375, 0.0003268718719482422, 0.77001953125, 0.06732177734375, 2.40625, 0.0188140869140625, 6.05078125, 3.837890625, 0.287841796875, 0.0003840923309326172, 0.424072265625, 0.051239013671875, 2.86328125, 0.0193634033203125, 10.9765625, 3.92578125, 1.0087890625, 0.0003581047058105469, 0.427490234375, 0.09112548828125, 9.0390625, 0.6044921875, 9.2265625, 8.859375, 8.1171875, 0.348388671875, 0.0013561248779296875, 0.43359375, 0.0736083984375, 2.556640625, 0.0117034912109375, 4.73046875, 5.82421875, 4.73828125, 0.2332763671875, 0.0036640167236328125, 0.18505859375, 0.037994384765625, 4.0, 0.08673095703125, 8.6953125, 3.3359375, 0.830078125, 0.06195068359375, 0.0008912086486816406, 0.1915283203125, 0.07757568359375, 3.037109375, 0.0172882080078125, 7.9453125, 0.837890625, 0.06396484375, 0.0025348663330078125, 0.1126708984375, 0.046539306640625, 1.974609375, 0.036895751953125, 4.4375, 8.109375, 0.053955078125, 0.0021839141845703125, 0.196533203125, 0.03277587890625, 3.33984375, 0.0174407958984375, 8.5, 5.1796875, 2.607421875, 0.73876953125, 0.003955841064453125, 3.12109375, 0.0004630088806152344, 0.91552734375, 7.66796875, 3.263671875, 0.45849609375, 1.4052734375, 1.8623046875, 3.0078125, 3.18359375, 4.19140625, 6.21875, 0.798828125, 1.1337890625, 0.884765625, 0.038604736328125, 0.08966064453125, 0.0650634765625, 0.0247650146484375, 0.00795745849609375, 0.038970947265625, 0.0712890625, 0.07794189453125, 2.390625, 0.00931549072265625, 0.0002491474151611328, 0.00725555419921875, 0.0013208389282226562, 7.6171875, 4.4375, 1.0302734375, 4.2890625, 3.50390625, 7.78515625, 2.85546875, 1.1806640625, 0.44873046875, 1.3662109375, 2.404296875, 1.6669921875, 4.734375, 1.3837890625, 5.6015625, 2.21875, 0.1519775390625, 5.140625, 6.71875, 0.0198516845703125, 7.9921875, 2.15234375, 5.69140625, 0.6455078125, 0.0001844167709350586, 4.34765625, 5.37109375, 7.53515625, 0.28759765625, 0.0005259513854980469, 7.19921875, 6.8828125, 1.44140625, 5.7109375, 7.2265625, 4.8515625, 0.30810546875, 2.373046875, 3.7578125, 1.9931640625, 7.01953125, 3.169921875, 3.802734375, 5.14453125, 7.421875, 1.0390625, 0.00323486328125, 0.05657958984375, 3.373046875, 1.21484375, 1.7421875, 5.96875, 2.791015625, 4.515625, 0.48779296875, 4.56640625, 0.436279296875, 1.830078125, 2.2578125, 0.43017578125, 8.3984375, 0.01271820068359375, 4.2578125, 5.1640625, 13.015625, 2.642578125, 5.55859375, 1.9970703125, 0.10137939453125, 2.185546875, 1.2763671875, 6.83984375, 0.35400390625, 3.265625, 0.0068817138671875, 4.5234375, 3.72265625, 0.55322265625, 0.327880859375, 2.513671875, 0.8408203125, 0.00014793872833251953, 3.671875, 6.4609375, 4.07421875, 4.34765625, 1.4482421875, 2.05078125, 10.8203125, 5.2109375, 2.734375, 8.5390625, 1.2099609375, 1.453125, 10.921875, 2.640625, 8.625, 4.37890625, 8.3828125, 1.541015625, 10.171875, 2.189453125, 0.46875, 7.17578125, 0.0301666259765625, 0.0084075927734375, 0.347412109375, 6.77734375, 6.125, 3.185546875, 0.357421875, 4.26953125, 0.6103515625, 1.7509765625, 4.5625, 0.0022792816162109375, 3.193359375, 11.421875, 4.9609375, 10.59375, 2.91015625, 7.03515625, 1.697265625, 0.9189453125, 1.1650390625, 6.28125, 1.962890625]"
383,1,test,2.6327681178788103,1.102592730646883,1.5437184667051633,6.3993560821433855,2.6800246664628617,3.75224999571401,13.912227335440255,9.293240472857775,10.940778518049694,33.815851844537264,22.588679397530214,26.593279171609844,2.7759710083055738,1.1587747976618723,1.6305713076854351,5.140687052417729,2.1458792549293926,3.0195764957137685,16.054208199193233,11.015265840260486,12.910510555542405,29.730015183691172,20.398640444926826,23.908352880634084,2.5565812400352197,1.077269429922265,1.51054028961969,6.185277193633596,2.6062970078764476,3.654532958757315,12.89166837151492,8.501744831365478,10.045308469932051,31.189520253665126,20.568737495239056,24.303165653061413,0.6030150753768844,-0.0019849246231156137,-0.0019849246231156137,0.4723618090452262,-0.0026381909547738003,-0.0026381909547738003,0.371859296482412,-0.003140703517587995,-0.003140703517587995,0.37951807228915657,0.09831506477035956,0.143045126397373,0.3474320241691843,0.3919597989949749,0.11627057593733081,0.15322858029714514,0.3535353535353535,0.3612040133779264,0.08908381304403656,0.1320605206081823,0.3221476510067114,23.0,-7.0,-7.0,38.0,-14.0,-14.0,45.0,-13.0,-13.0,0.0008820478587527155,3.007765058840077e-05,0.00019957418966527507,-0.006055659911511135,-0.0048357621677759255,-0.005577171525013469,0.9668674698795181,-0.35353842588639606,321,"[3.58984375, 8.4375, 0.625, 0.6025390625, 1.3115234375, 4.63671875, 1.306640625, 4.2734375, 0.1898193359375, 0.9111328125, 5.22265625, 0.194091796875, 1.0712890625, 9.1796875, 4.30078125, 5.00390625, 4.37109375, 5.98828125, 7.26953125, 0.1348876953125, 9.7890625, 6.0625, 0.57275390625, 1.2666015625, 9.140625, 9.2578125, 0.50732421875, 1.53515625, 4.4921875, 4.53515625, 2.064453125, 9.1640625, 2.77734375, 0.9013671875, 4.171875, 2.130859375, 3.2890625, 0.4970703125, 1.87890625, 0.1854248046875, 0.9208984375, 6.02734375, 0.256591796875, 9.9765625, 1.056640625, 1.1962890625, 3.8828125, 4.28515625, 2.005859375, 3.25390625, 2.96875, 0.8740234375, 0.55517578125, 1.10546875, 0.58349609375, 5.57421875, 0.184326171875, 0.7177734375, 3.75390625, 1.03125, 0.388671875, 0.75439453125, 0.006816864013671875, 4.69921875, 5.875, 1.162109375, 0.186279296875, 0.457763671875, 3.736328125, 3.03125, 7.0703125, 1.4619140625, 0.01299285888671875, 2.05078125, 4.921875, 0.15283203125, 6.21484375, 0.262939453125, 8.515625, 3.013671875, 2.9453125, 0.0025310516357421875, 0.74365234375, 0.0003070831298828125, 0.0007176399230957031, 0.0034332275390625, 5.80859375, 8.0, 8.2890625, 0.11407470703125, 0.76123046875, 0.00012433528900146484, 3.083984375, 4.671875, 0.023040771484375, 0.0252532958984375, 0.09600830078125, 3.931640625, 2.3359375, 9.9375, 0.23486328125, 2.244140625, 7.95703125, 0.38623046875, 3.646484375, 9.5234375, 8.2265625, 6.7421875, 0.366455078125, 0.059600830078125, 0.005924224853515625, 0.0007252693176269531, 1.462890625, 0.1539306640625, 0.00033020973205566406, 0.0020771026611328125, 0.0010232925415039062, 2.744140625, 2.251953125, 1.8115234375, 8.703125, 0.47509765625, 3.76953125, 1.400390625, 3.34765625, 3.359375, 2.138671875, 0.292236328125, 5.9375, 2.6875, 8.3125, 0.08087158203125, 0.92138671875, 2.279296875, 4.16015625, 1.80859375, 0.01221466064453125, 1.4755859375, 0.33544921875, 0.75048828125, 6.16796875, 8.40625, 0.0855712890625, 0.046966552734375, 4.09765625, 0.7490234375, 0.0300140380859375, 2.060546875, 2.041015625, 6.046875, 0.0390625, 0.0115509033203125, 0.277587890625, 1.390625, 5.25390625, 2.873046875, 7.3828125, 0.77587890625, 9.46875, 2.228515625, 3.63671875, 1.689453125, 0.1328125, 0.65380859375, 3.3671875, 1.078125, 1.435546875, 10.515625, 9.2421875, 6.26953125, 0.034271240234375, 0.34814453125, 0.9150390625, 2.671875, 0.85791015625, 0.8935546875, 1.201171875, 4.1953125, 0.3642578125, 0.669921875, 1.2734375, 6.97265625, 4.96875, 0.332763671875, 3.23828125, 0.1181640625, 0.0033054351806640625, 0.642578125, 5.53125, 4.36328125, 0.03631591796875, 1.193359375, 9.265625, 0.5380859375, 0.459716796875, 1.916015625, 2.248046875, 0.316650390625, 1.5244140625, 3.935546875, 9.03125, 0.54931640625, 0.061492919921875, 0.011993408203125, 0.341552734375, 0.38330078125, 0.0006103515625, 0.63720703125, 0.64013671875, 0.04296875, 0.58740234375, 6.35546875, 6.8984375, 0.1776123046875, 0.63525390625, 3.41015625, 0.04449462890625, 0.01529693603515625, 0.0423583984375, 0.11712646484375, 0.74609375, 4.25390625, 0.2646484375, 2.466796875, 6.9140625, 4.41796875, 0.56103515625, 4.609375, 2.595703125, 0.646484375, 2.00390625, 2.4375, 1.03125, 1.21484375, 0.047821044921875, 0.00934600830078125, 0.014862060546875, 0.9970703125, 3.98828125, 6.70703125, 7.2265625, 8.703125, 0.0167083740234375, 0.654296875, 7.546875, 2.818359375, 0.990234375, 0.1778564453125, 0.521484375, 2.068359375, 2.46484375, 2.818359375, 7.16015625, 0.054107666015625, 0.86669921875, 1.8525390625, 1.3642578125, 0.02606201171875, 1.1748046875, 2.17578125, 0.01139068603515625, 0.036041259765625, 0.27880859375, 0.9931640625, 5.203125, 3.693359375, 2.1640625, 0.429443359375, 7.0546875, 2.173828125, 0.66259765625, 1.0498046875, 0.006572723388671875, 0.006984710693359375, 0.005008697509765625, 2.203125, 2.443359375, 2.3984375, 0.80908203125, 0.10247802734375, 11.125, 0.0041656494140625, 0.56884765625, 2.01171875, 0.0010652542114257812, 3.90625, 9.359375, 0.143310546875, 0.033233642578125, 4.46875, 0.056732177734375, 0.00041365623474121094, 1.1181640625, 1.234375, 6.30859375, 0.20263671875, 1.6435546875, 6.08203125, 1.4775390625, 0.666015625, 2.80859375, 4.80078125, 7.06640625, 6.49609375, 0.1357421875, 0.08306884765625, 0.2174072265625, 1.931640625, 3.99609375, 7.359375, 5.26953125, 3.126953125, 2.0234375, 6.71484375, 1.02734375, 5.8671875, 0.08984375, 0.050689697265625, 0.86279296875, 2.8359375, 6.015625, 2.939453125, 3.400390625, 11.3671875, 3.041015625, 0.77001953125, 5.359375, 3.572265625, 1.7783203125, 0.93701171875, 1.3671875, 5.68359375]"
