idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,nei_delta
156,1,test,2.110662605385166,0.9835565603446277,1.233449225132695,4.517958874229869,2.105342691332284,2.6402480710948497,8.253708424798235,5.166997664627235,5.849517627182003,17.667397493081626,11.060167974012892,12.521129623589582,3.3225474405960482,1.5439139740341468,2.1313653395089505,5.232358174167005,2.4313605890301524,3.356480849620394,27.730903484970792,21.80914487923259,24.43993431779104,43.670714149560304,34.34511004603558,38.488085539828404,2.740422333435452,1.2539281511809235,1.733201088766481,4.952570482112262,2.2661352129775723,3.1322911242767724,15.49352714932708,11.071960042735736,12.755544897525727,28.000350269868218,20.009566342293496,23.052189573841673,0.7185929648241206,-0.006407035175879372,-0.0014070351758793676,0.592964824120603,-0.0020351758793969443,-0.0020351758793969443,0.4773869346733668,-0.0026130653266331905,-0.0026130653266331905,0.359493670886076,0.1268767303045336,0.16203521536310428,0.2766497461928934,0.44221105527638194,0.12140905026385063,0.20014093841494618,0.43434343434343436,0.4046822742474916,0.12755372666819276,0.1899992931573915,0.36241610738255037,21.0,-9.0,-9.0,33.0,-14.0,-14.0,42.0,-15.0,-15.0,0.000759630930159564,0.0027841932812191473,0.0002981259294667887,-0.04929626516997221,-0.07398278497825395,-0.05901153742540011,-1.6540496349334717
198,1,test,2.091021523241685,0.8984381728296293,1.2434491155749292,4.135316308533835,1.7767995149815015,2.459111658734776,8.093178312833029,4.797594444911237,5.759204281233782,16.00550347901057,9.487980075411048,11.389711260093623,1.762690602479459,0.7185865674666887,1.0468138743289814,3.3575059094846837,1.3687363189841688,1.99393118919806,5.828097410859874,2.987245331797093,3.782117746728157,11.101137925447379,5.689991108184939,7.204033803291728,1.7878080317073897,0.7344069752066982,1.0589135439862662,3.7246000660570617,1.5300145316806208,2.206069883304721,5.976338154815161,3.1089514575972492,3.9035503066620696,12.450704489198252,6.476982203327602,8.132396472212644,0.4321608040201005,-0.002839195979899567,-0.002839195979899567,0.3266331658291457,-0.0033668341708542604,-0.0033668341708542604,0.24120603015075381,-0.0037939698492461815,-0.0037939698492461815,0.35127478753541075,0.1079933165311675,0.14599619516004414,0.40625,0.3417085427135679,0.11865089860329214,0.15806914371523728,0.36363636363636365,0.34782608695652173,0.11076431734049497,0.15539004691202785,0.3657718120805369,17.0,-7.0,-7.0,25.0,-10.0,-10.0,31.0,-13.0,-13.0,0.00024631936712210187,-0.0005284091487479881,9.03035551688864e-05,-0.06681617251916894,-0.05447534074983018,-0.06134157039714072,-1.1682710647583008
370,1,test,2.5418536777677683,1.1601014823555187,1.4880819079098546,4.832038674568431,2.2053414318045506,2.828828973452397,12.703196792925352,8.721324255620171,9.834746920103939,24.148651329125425,16.579151060188842,18.695756521385707,2.488611712177904,1.0794102298170294,1.5254214575263498,4.182540692735973,1.8141348400286206,2.563733542061092,12.044543215419408,7.9518571984820845,9.424501460464889,20.242929773814133,13.364465879801825,15.83949825288217,2.3750412479509873,1.0415122272946717,1.4635413691030028,4.4255426980453185,1.9407060135925565,2.7270957188254714,10.751456652487295,6.9570463124483215,8.26340514047407,20.033770159914216,12.963440333754637,15.397649330075907,0.5728643216080402,-0.0021356783919597166,-0.0021356783919597166,0.44221105527638194,-0.0027889447236180143,-0.0027889447236180143,0.31658291457286436,-0.003417085427135591,-0.003417085427135591,0.3942558746736292,0.1191580911012694,0.1596517691017817,0.38743455497382195,0.39698492462311563,0.12630823289379234,0.18162599307052796,0.38383838383838387,0.3946488294314381,0.12586752726115424,0.18663993065501983,0.3691275167785235,16.0,-6.0,-6.0,25.0,-11.0,-11.0,32.0,-13.0,-13.0,0.0005103731324402221,-0.0001860689316736852,0.00015353204378276873,-0.008276072026501602,-0.009376139244504422,-0.008646018250699328,-1.5386741161346436
383,1,test,2.011351718764047,0.8629894916965681,1.2007385549655285,4.854986907361492,2.083078083405509,2.898334443020241,7.4734124747690975,4.320387734643174,5.224125729633606,18.039271490821957,10.428522118104212,12.60995865773629,2.308073609131687,0.9149627547201677,1.3423022034426357,4.085086033861393,1.6194031056994116,2.3757561122878506,10.055036056360255,6.027676942521497,7.428222842592158,17.796523993557976,10.668454765524775,13.147297066534795,1.98074004855745,0.8793640763243182,1.2199166362013207,4.626884957177168,2.0541395220388368,2.8496490173765228,7.248104950471792,4.239802432294724,5.108067321831104,16.9311201577427,9.903913494188455,11.932126009589844,0.5226130653266332,-0.002386934673366814,-0.002386934673366814,0.371859296482412,-0.008140703517588,-0.008140703517588,0.29648241206030146,-0.0035175879396985854,-0.0035175879396985854,0.32951289398280803,0.07915524019167786,0.12912188714018824,0.3247126436781609,0.35678391959798994,0.1086636188461102,0.15645002978162936,0.35858585858585856,0.325503355704698,0.08597236742999115,0.13353906999041232,0.303030303030303,21.0,-12.0,-12.0,30.0,-16.0,-16.0,37.0,-17.0,-17.0,0.0008414426421469766,5.570364060701041e-05,0.0004491573387220912,-0.036151770858674936,-0.03274402231820517,-0.038175961723218244,-0.870197057723999
8,1,test,2.0912887839342384,0.9756807831580372,1.0480189027301234,4.235745926782059,1.976167009955685,2.1226823538347412,8.09534159034052,5.043918707564339,5.256858230783769,16.396496949926988,10.216072636507434,10.647365399638314,1.6690996005065013,0.6692032860423897,0.9976137396050669,3.1492445292575493,1.2626477095139426,1.8822900747265412,5.307386876679403,2.589386880117239,3.35024367288215,10.013937503168684,4.885635622862714,6.321214477136131,2.044803991490366,0.9310628588114283,1.2906111125056692,3.882539224348797,1.76784087116094,2.4505274288082326,7.72764370552901,4.681912112687198,5.601748729322788,14.672741213029767,8.889706543076958,10.636231764536939,0.4522613065326633,-0.0027386934673366836,-0.0027386934673366836,0.3417085427135679,-0.003291457286432098,-0.003291457286432098,0.2211055276381909,-0.003894472361809065,-0.003894472361809065,0.37316561844863727,0.1375635242077996,0.1424715813029872,0.4012605042016807,0.3517587939698492,0.10614475888212993,0.16478049680791262,0.38383838383838387,0.3946488294314381,0.14590091624279033,0.19887574823010323,0.4295302013422819,18.0,-9.0,-9.0,27.0,-15.0,-15.0,34.0,-20.0,-20.0,-0.0008350940394814758,-0.000510426229796708,-0.00021954949476308042,-0.09554404154693952,-0.0948017836142725,-0.09722625701666843,-1.4697463512420654
475,1,test,2.2782768029828713,1.0440671514439557,1.4503229163502547,4.7979604195268415,2.198763934828993,3.0543224331084833,9.759847770152014,6.324185693009458,7.471216622709375,20.553851595419474,13.318483777331176,15.734085337891267,2.428472103626049,1.0515768565793346,1.5045639307143743,4.1512343651727335,1.7975672762039911,2.571904155067307,11.341540136978898,7.378960458848686,8.822423818105088,19.387248097399826,12.613607621963567,15.081066355735196,2.305713976437212,1.0643034641736147,1.4749823292504058,4.705538727422882,2.1720478860686017,3.010168018878379,10.031337835082113,6.570846745983354,7.736340580647957,20.47211803077982,13.409891318333376,15.788450164587667,0.5577889447236181,-0.00221105527638199,-0.00221105527638199,0.4321608040201005,-0.002839195979899567,-0.002839195979899567,0.3266331658291457,-0.0033668341708542604,-0.0033668341708542604,0.362776025236593,0.10293350555155367,0.17389879543596343,0.3607594936708861,0.3869346733668342,0.11375171597335043,0.1849313344686706,0.38383838383838387,0.36454849498327757,0.10745333638561483,0.17544949609562466,0.36241610738255037,18.0,-7.0,-7.0,29.0,-14.0,-14.0,35.0,-15.0,-15.0,0.0008866937089955838,-0.00011087221802090917,0.0001356321455920987,-0.05861875817942952,-0.051254905703281395,-0.05606095070168582,-0.6520624160766602
133,1,test,2.1984938346731133,0.967499240457069,1.354981427189519,4.368801850952982,1.9225946444980222,2.692591297620199,9.011430568664048,5.586796604534345,6.6869132619182,17.90732997619138,11.101967611574661,13.288096866632323,2.1623836049081238,0.8656749476694909,1.2583065844529742,3.9316065543784067,1.5739544503081655,2.287830153550862,8.691830877176528,5.034591269740237,6.222179444135588,15.803328867593686,9.153802308618612,11.313053534791978,2.176411098161678,0.931969448374153,1.32240708037033,4.295548220055943,1.839413384948986,2.610013974415125,8.814614637002562,5.343618410297273,6.465581017604849,17.397265730926108,10.54661528348146,12.761015166325361,0.4623115577889447,-0.002688442211055242,-0.002688442211055242,0.35678391959798994,-0.0032160804020100464,-0.0032160804020100464,0.26633165829145733,-0.0036683417085426884,-0.0036683417085426884,0.3656957928802589,0.11367640677363533,0.16763336015690045,0.37662337662337664,0.3467336683417085,0.10613216458231,0.1497386766889539,0.3535353535353535,0.3612040133779264,0.11078665110747565,0.1643185851243113,0.37248322147651003,11.0,0.0,0.0,19.0,0.0,0.0,25.0,0.0,0.0,-0.00014056000172344994,0.00013109924726790968,-6.49839537399949e-05,-0.013860502772621963,-0.0166404082291276,-0.015224459022640247,-1.0385711193084717
242,1,test,2.120473160870105,0.9583757938669197,1.3151988939241224,4.167190733536032,1.8834167775123811,2.5846517393639266,8.335080388690002,5.138449630694536,6.097770353819711,16.380244937773394,10.098170578582305,11.98344434750656,1.7915485504268305,0.7619262182161572,1.0708165042142066,3.5128402949545694,1.4939729768944257,2.0996402043415814,5.998734620643493,3.1987264585489545,3.942796919337506,11.76222474635979,6.27201266382148,7.7309743516421685,2.119616654666299,0.9575444746838058,1.3144313528633391,4.165507512648553,1.8817830545960006,2.583143354322736,8.327944397074663,5.131394151670303,6.0908333959579455,16.36622116294673,10.084305028499898,11.969811717273874,0.38190954773869346,-0.0030904522613065533,-0.0030904522613065533,0.3065326633165829,-0.0034673366834171437,-0.0034673366834171437,0.20603015075376885,-0.003969849246231116,-0.003969849246231116,0.33333333333333337,0.11603843311160389,0.16051206302314136,0.3348214285714286,0.31155778894472363,0.09601894182692916,0.14127398260081714,0.28787878787878785,0.33333333333333337,0.11603843311160389,0.16051206302314136,0.3348214285714286,15.0,0.0,0.0,20.0,0.0,0.0,24.0,0.0,0.0,0.0002151646887699567,-4.607474374801009e-05,-0.00026886520390051444,-0.1226692150986537,-0.12267140172194946,-0.12192857291660975,-1.8336598873138428
282,1,test,2.679206976844728,1.1948853496817917,1.6624192760057497,4.645015646245593,2.0716059612826325,2.8821825317732817,14.573531564141764,10.161560128344645,11.809230838587006,25.266536972151105,17.617379394112312,20.473991927254396,3.168547328723535,1.4689197275692458,2.0263841173913146,4.55906090463818,2.113553564847836,2.9156606005630428,23.77292501549756,18.301015735941657,20.6393854684424,34.205647504313035,26.332396742362096,29.696957508550213,2.678473175322723,1.1943701892138114,1.6615171037968135,4.643743434139395,2.0707128132523476,2.880618410724653,14.562841407205411,10.151834504046285,11.79807521525426,25.248003149770327,17.6005178087903,20.454651112837265,0.6432160804020101,-0.001783919597989958,-0.001783919597989958,0.542713567839196,-0.0022864321608039306,-0.0022864321608039306,0.4522613065326633,-0.0027386934673366836,-0.0027386934673366836,0.40068493150684936,0.12889005971197753,0.19225668549318198,0.3883161512027491,0.4371859296482412,0.13894031561315345,0.22182699809565354,0.4797979797979798,0.40068493150684936,0.12889005971197753,0.19339563765719103,0.3883161512027491,22.0,-11.0,-11.0,30.0,-7.0,-7.0,41.0,-14.0,-14.0,0.0014728642032776536,-5.9713983137425774e-05,6.525898735962127e-05,-0.013711236333151966,-0.009878157873322024,-0.012010197316720372,-1.2390408515930176
254,1,test,2.6050334937916664,1.1735112421529013,1.5520175287256575,4.483080896292636,2.019530974867784,2.670913886644155,13.53167852237891,9.346613454759773,10.665395818635162,23.28707466641952,16.084869666330775,18.35440210648842,2.6983069908952557,1.1799710384150406,1.6654505260793084,4.216104673273837,1.843704747523501,2.60226644699892,14.85456151629469,10.289938394288718,12.045483097207095,23.21025236921045,16.07802874107612,18.821067339386083,2.5445335790257415,1.1310049744310149,1.5803197733850955,4.126270668690392,1.8340621206989431,2.5626807135974525,12.737285763126179,8.626851822503848,10.114560888921483,20.65505799425867,13.989489441898133,16.401990630683486,0.6331658291457287,-0.0018341708542712887,-0.0018341708542712887,0.507537688442211,-0.0024623115577889765,-0.0024623115577889765,0.35678391959798994,-0.0032160804020100464,-0.0032160804020100464,0.3929539295392954,0.11419885511439687,0.16421492660674408,0.4130434782608695,0.40201005025125625,0.10125817055200814,0.16494828063522948,0.45959595959595956,0.3946488294314381,0.11084248552492726,0.16661768371397423,0.412751677852349,21.0,-12.0,-12.0,31.0,-16.0,-16.0,39.0,-18.0,-18.0,0.0003682343627846829,-1.7818388968623936e-05,0.00014892901294882475,-0.0021071543058059916,-0.0036638297015612054,-0.0026958953894542503,-1.511171817779541
