idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,elbow_frac,elbow_delta_slope,flat_frac
52,1,test,0.9787691184143769,0.3552843259163173,0.5067199578444769,2.2205824374026175,0.8060513144226449,1.149620904359657,2.6611786293958013,0.7957613087267501,1.0579024296348762,6.037549015441724,1.8053834691738135,2.400116137234125,0.5135011354096026,0.06420041040044605,0.18315268167443122,0.9336384280174592,0.11672801890990192,0.333004875771693,1.6711318233651213,0.10391593601249283,0.27967892240598524,3.038421497027493,0.18893806547725944,0.5085071316472458,0.814970137444232,0.26090622128507446,0.4133653733320702,1.6408794713642254,0.5253145395001497,0.8322792751652419,2.2591082085975214,0.5187970636786059,0.7648875622677889,4.5485400173104455,1.0445578463327632,1.5400420716801113,0.12060301507537685,-0.0043969849246231485,-0.0043969849246231485,0.08040201005025127,-0.004597989949748693,-0.004597989949748693,0.06030150753768848,-0.0046984924623114654,-0.0046984924623114654,0.2154696132596685,0.04995237188035817,0.07470714991656002,0.1911357340720221,0.1507537688442211,0.032959282628682196,0.033892333118010765,0.05555555555555558,0.18729096989966554,0.03704055253739513,0.0660451412011116,0.1476510067114094,10.0,0.0,0.0,15.0,0.0,0.0,17.0,-1.0,-1.0,-0.00010777032222829436,-0.0005848766010865798,-8.843023343646035e-05,-0.08897150108163032,-0.1085556206076741,-0.09850758795382886,0.9585635359116023,0.4444850862692272,0.5524861878453039
38,1,test,1.8378179936315766,0.7935221983678842,1.1162018530750575,3.7540794382108422,1.6209142466661048,2.2800464681716113,6.282814152932919,3.4414172591273884,4.225058005013068,12.833797202637365,7.029724279315093,8.630453851703525,1.3575579196479306,0.5364128395146758,0.7681491619389929,2.3009456265219166,0.9091743042621625,1.3019477320999882,3.886690093207424,1.6135888623008134,2.0837679568076566,6.587610327470211,2.7348963767810397,3.531810096284164,1.6945345877154394,0.7248810413897105,1.0167980904669913,3.389069175430879,1.449762082779421,2.0335961809339826,5.4441116190745955,2.8070809269727586,3.4746967118085657,10.888223238149191,5.614161853945517,6.949393423617131,0.2613065326633166,-0.003693467336683409,-0.003693467336683409,0.20603015075376885,-0.003969849246231116,-0.003969849246231116,0.18090452261306533,-0.0040954773869347205,-0.0040954773869347205,0.3053892215568862,0.09761642634014478,0.14005057613855953,0.3063063063063063,0.24120603015075381,0.0682736993236861,0.1009723072793014,0.19191919191919193,0.2976588628762542,0.09398607489628763,0.12746976387736653,0.2785234899328859,16.0,-3.0,-3.0,20.0,-2.0,-2.0,23.0,0.0,0.0,-0.0005712715578943877,0.00012703960198821014,-0.0008572927371038022,-0.07642948374456404,-0.07419704517959724,-0.06971353358006915,0.03293413173652695,-0.39108513491794894,0.7275449101796407
189,1,test,1.3136323947594892,0.48454865960038573,0.5732984308323169,2.9891839186874094,1.1025954192947556,1.3045464293429254,3.7196604779798164,1.4284420626724081,1.623024879735079,8.464125373362235,3.2504344895504786,3.6932096753155363,0.6854098244882482,0.11683436973595884,0.2247943709273595,1.2692774527560151,0.2163599439554793,0.41628587208770285,1.9845850004305219,0.21883513207531125,0.39953579138949125,3.67515740820467,0.4052502445839097,0.7398810951657246,0.9946893918142988,0.32708003241873795,0.48833597665788364,2.0299783506414264,0.6675102702423226,0.9966040339956812,2.703884362217925,0.754313340726916,1.044654734177667,5.518131351465153,1.539414981075339,2.13194843709728,0.14070351758793975,-0.004296482412060265,-0.004296482412060265,0.09547738693467334,-0.004522613065326642,-0.004522613065326642,0.07537688442211055,-0.004623115577889414,-0.004623115577889414,0.24943820224719104,0.06425301706200581,0.07348512306830546,0.2657657657657657,0.14572864321608037,0.007884031687258264,0.022189411162658046,0.14646464646464652,0.21070234113712372,0.03207128938420223,0.06276018318384224,0.21812080536912748,13.0,-1.0,-1.0,16.0,-2.0,-2.0,19.0,-3.0,-3.0,-0.0003632778375377105,-0.0013256746027178413,-0.00015650819515604093,-0.12884441848146544,-0.12779689420940166,-0.13929242605815162,0.9752808988764045,-0.5306355474522777,0.298876404494382
214,1,test,1.5970994885755907,0.6521815971107505,0.7715088943180587,3.7153577576337424,1.517180346962904,1.794773322571484,4.9386869119813674,2.3660847746583227,2.6554580829355263,11.488945342609286,5.5042603705209405,6.177434066618435,1.103532248289999,0.43509967004861116,0.6350580142547053,1.839220413816665,0.7251661167476853,1.0584300237578423,3.0147962474892807,1.0636196416091124,1.4172414095398105,5.024660412482135,1.7726994026818539,2.362069015899684,1.263796989317426,0.49492490603066264,0.7184415024352026,2.5968431287344367,1.0169689849945123,1.4762496625380874,3.5388329205136717,1.3815013298763437,1.8136113534972385,7.271574494206174,2.8387013627596094,3.7265986715696675,0.24623115577889443,-0.0037688442211055717,-0.0037688442211055717,0.18592964824120606,-0.004070351758793889,-0.004070351758793889,0.15577889447236182,-0.004221105527638214,-0.004221105527638214,0.3015873015873016,0.0920742778047422,0.10608388027742865,0.3318181818181818,0.23115577889447236,0.05822344806740465,0.08925260694121695,0.21717171717171713,0.2775919732441472,0.07725808342778662,0.1151893036112217,0.2785234899328859,14.0,0.0,0.0,21.0,0.0,0.0,24.0,0.0,0.0,-0.0005568316751887637,-0.0007829934902675952,-8.856592874204295e-05,-0.0934179764479337,-0.10639940684698335,-0.09910750090180631,0.027210884353741496,-0.4722805666284355,0.29931972789115646
123,1,test,1.7037056560799664,0.6422538895550822,0.6422538895550822,5.786366161198423,2.181313515135249,2.181313515135249,5.494269588441505,2.60370521922512,2.60370521922512,18.66041561440194,8.843071994563365,8.843071994563365,2.5098590712294566,1.1464449951242741,1.5713318279073347,4.605246002255884,2.1035687983931637,2.883177665885018,12.303196064033227,8.393678129071894,9.746982100479983,22.574671677125185,15.401244273526409,17.884370826568773,1.9898874580248593,0.934628304496419,1.267180344613084,4.592047980057368,2.15683454883789,2.9242623337225018,7.3147105040171745,4.4419909711710535,5.25470817495867,16.880101163116557,10.250748395010122,12.126249634520008,0.44723618090452266,-0.0027638190954772934,-0.0027638190954772934,0.38190954773869346,-0.0030904522613065533,-0.0030904522613065533,0.321608040201005,-0.0033919597989949812,-0.0033919597989949812,0.29316546762589923,0.06931405022609471,0.06931405022609471,0.2792792792792793,0.3467336683417085,0.13370108688807436,0.171441514752393,0.38383838383838387,0.3177257525083612,0.12406965901921263,0.15421073582315548,0.3087248322147651,24.0,0.0,0.0,32.0,0.0,0.0,39.0,0.0,0.0,0.0018113200744475613,-0.00020304877558554864,0.0004737641243616743,-0.14587705445652155,-0.1252103223019887,-0.1344830201691547,0.9748201438848921,0.4481868430609674,0.289568345323741
154,1,test,1.8050821220863424,0.819024697362378,0.884917704965418,4.359967587193165,1.9782596536291281,2.1374166104549324,6.080470768962932,3.3998258024276167,3.570767774806488,14.686675549648927,8.21188693817132,8.624777548378749,1.023255713267928,0.2922486577470139,0.4799355744748667,2.379664449460298,0.6796480412721253,1.1161292429648062,2.7822382043882516,0.7050668227457932,1.0605244927272965,6.470321405554074,1.639690285455334,2.4663360295983647,1.227122471513419,0.5258195376552128,0.7296524669362472,2.706887804809013,1.1598960389453226,1.609527500594663,3.411399001445102,1.3950207973372044,1.766843715829604,7.525144856128902,3.0772517588320687,3.8974493731535382,0.24120603015075381,-0.0037939698492461815,-0.0037939698492461815,0.20100502512562812,-0.003994974874371837,-0.003994974874371837,0.11557788944723613,-0.004422110552763869,-0.004422110552763869,0.3191489361702128,0.11404797974088232,0.12071296354069172,0.3454157782515992,0.24120603015075381,0.03819851135376129,0.06758332564324132,0.2222222222222222,0.27090301003344486,0.07223856929888728,0.11406207566192095,0.27181208053691275,18.0,-9.0,-9.0,23.0,-14.0,-14.0,30.0,-17.0,-17.0,-0.0008190146287566508,-0.00072132721330863,-0.0009709088413986228,-0.181655905011592,-0.16854071319187813,-0.16063399852795346,0.027659574468085105,-0.29054116725622664,0.5042553191489362
66,1,test,3.579422088231697,1.624625638220624,2.0441782871991876,10.317157783726657,4.682744486635916,5.89204329839766,35.852815095041386,28.7903337856509,31.210357867182058,103.3404670386487,82.98390326452318,89.9592667936424,4.522519741210871,2.0096710052474505,2.811713885924341,8.955484636061131,3.979546545044456,5.567750269157111,92.0672917005305,79.7272581667055,86.53387288432702,182.31146871392178,157.87575874595146,171.35420373134065,4.018265007727976,1.8255222596834457,2.5120312848211355,9.491964585184196,4.312257306338848,5.933932168868824,55.604548625863,46.64479483380331,51.09483468883127,131.3493274626685,110.1845547255196,120.696459894877,0.778894472361809,-0.0011055276381910506,-0.0011055276381910506,0.6582914572864322,-0.0017085427135676845,-0.0017085427135676845,0.5728643216080402,-0.0021356783919597166,-0.0021356783919597166,0.4117647058823529,0.1256855232514461,0.17031798056465985,0.3256410256410256,0.4371859296482412,0.1013463306507475,0.17675187288697247,0.38888888888888884,0.43143812709030105,0.11090390338412404,0.1856094285363522,0.35906040268456374,30.0,-3.0,-3.0,41.0,-4.0,-4.0,48.0,-1.0,-1.0,0.0008692984866707461,0.002019135507278829,0.0003118443579876653,-0.009207324250887439,-0.01423803358852016,-0.011126629711870173,0.02557544757033248,-0.5933060713338554,0.8337595907928389
206,1,test,1.936301834260593,0.7962783794200554,1.0815823062145378,4.32401145810341,1.778192209257056,2.4153126347367593,6.933063883037881,3.806222179138251,4.582348904553735,15.482424867642875,8.499784498198302,10.23297546783779,1.9578880589626932,0.7663776815197372,1.0954226719908515,3.3756690671770575,1.3213408302064433,1.8886597792945718,7.084349526396858,3.792299834506006,4.715355539396414,12.214395735166997,6.5384479905275965,8.12992334378692,1.9343987049239701,0.789445955856497,1.1166646307087058,3.743997493401232,1.5279599145609617,2.1612863820168497,6.919881913244753,3.7775890361821762,4.654521035389033,13.393319832086616,7.311462650675178,9.008750391075546,0.4623115577889447,-0.002688442211055242,-0.002688442211055242,0.3316582914572864,-0.0033417085427135396,-0.0033417085427135396,0.25125628140703515,-0.003743718592964851,-0.003743718592964851,0.3415977961432507,0.0926294330070746,0.14022927219408154,0.3784530386740331,0.3467336683417085,0.08858830493318715,0.13972198219813592,0.4191919191919192,0.3411371237458194,0.09071976147536864,0.14536404254448454,0.38590604026845643,21.0,-4.0,-4.0,28.0,-4.0,-4.0,35.0,-7.0,-7.0,-0.0018367199060147239,0.00046621630402391605,-0.0005415395945882735,-0.0859471004020218,-0.1015555677855513,-0.09249136377361822,0.9338842975206612,0.24555797468156346,0.1046831955922865
87,1,test,2.2880951944638634,1.0183774980034257,1.2696779998237477,6.666752185308379,2.967215012168255,3.6994215102778263,9.856145748379763,6.29629828542822,7.087336939979216,28.717546964703626,18.345329536679348,20.65015439346462,2.829660424850612,1.2782141967747773,1.7736723124048075,5.548353774216887,2.5063023466172107,3.477788847852564,16.939707544040903,12.221418571419349,14.064893153234296,33.21511283145275,23.963565826312447,27.578221869086853,2.5086833855869592,1.1474764145459344,1.5741866323191334,6.020840125408702,2.7539433949102423,3.7780479175659196,12.28873987269737,8.387841139328062,9.742807969311052,29.492975694473685,20.130818734387347,23.38273912634652,0.6231155778894473,-0.0018844221105527303,-0.0018844221105527303,0.457286432160804,-0.0027135678391959628,-0.0027135678391959628,0.39698492462311563,-0.0030150753768843908,-0.0030150753768843908,0.3712871287128713,0.1005825551652817,0.13766054024757313,0.32506203473945405,0.4120603015075377,0.11882721880077074,0.17833743005511704,0.3737373737373737,0.3913043478260869,0.11751469841039408,0.17884606084054744,0.3355704697986577,20.0,0.0,0.0,32.0,0.0,0.0,42.0,0.0,0.0,0.00018296288552076677,0.0011765300141659764,9.925289870356079e-05,-0.03488273316711954,-0.0462115785064352,-0.03977543450011467,0.9727722772277227,-0.5259435048341389,0.4777227722772277
28,1,test,0.8869323594993135,0.3358831367358607,0.35377747119787417,2.7535481749161694,1.0427744441146003,1.0983287504509167,2.4276709950342488,0.6925984542701842,0.7233702808431186,7.53688707608672,2.1502239593355394,2.245757407846283,1.2999788361077695,0.36340738815529694,0.6226858497288411,2.6530180328729993,0.7416477309291776,1.2707874484262065,3.6692190118417614,1.1179995939755352,1.7006773678285114,7.488202064983186,2.2816318244398675,3.470770138425533,1.2906373201850956,0.49922963423042055,0.7162715081734177,3.0487495752403833,1.1792826005443005,1.6919799405671283,3.6351025418868983,1.4286022413015385,1.8590986925062682,8.586856398158027,3.374650963704421,4.391571714581735,0.35678391959798994,-0.0032160804020100464,-0.0032160804020100464,0.20603015075376885,-0.003969849246231116,-0.003969849246231116,0.1507537688442211,-0.0042462311557789345,-0.0042462311557789345,0.2257383966244726,0.03817253782573704,0.03805511216699453,0.18816067653276958,0.2814070351758794,0.008224077782395645,0.039336918314443636,0.30808080808080807,0.26086956521739135,0.04384118458300068,0.07288291338201869,0.2785234899328859,14.0,-2.0,-2.0,16.0,-2.0,-2.0,23.0,-7.0,-7.0,0.001205618849209158,0.00015938247588165048,0.0005449639770396603,-0.10608918623447883,-0.1156969689115459,-0.10717093407825562,0.9725738396624473,-0.31768541284555385,0.48523206751054854
