idx,membership,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,nei_delta
7,1,1.9225038465857507,-0.11528932978313167,-0.16425405859510223,5.586406104933957,-0.33500740031185394,-0.4772889673669276,6.8380585018610205,-0.7446079350500812,-1.0357852079297727,19.87001057424833,-2.163679579384656,-3.009781654926371,2.1025281737198185,-0.17861554185050244,-0.24418840662873076,5.256320434299546,-0.4465388546262563,-0.610471016571827,8.186841528439675,-1.3391428815402238,-1.7737608079857328,20.467103821099187,-3.347857203850559,-4.434402019964331,1.9544197213290926,-0.09988445159184889,-0.14928126184826507,5.188724923882547,-0.26517995997835975,-0.39632193411043826,7.059821171221921,-0.6710926460943885,-0.9790078347290336,18.742888065190943,-1.7816618922859888,-2.5991358444133645,0.46733668341708545,0.002663316582914521,0.002663316582914521,0.371859296482412,0.003140703517587995,0.003140703517587995,0.29648241206030146,0.0035175879396985854,0.0035175879396985854,0.355,-0.010860349127182034,-0.01580156402737043,0.31328320802005016,0.35678391959798994,-0.001783919597989958,-0.009030175837590582,0.297979797979798,0.35785953177257523,-0.0061928651059085515,-0.013797378609423205,0.30536912751677847,15.0,-1.0,-1.0,26.0,-2.0,-2.0,31.0,1.0,1.0,-0.00035158838281271215,-0.0004115751548703085,-9.994038577493651e-05,0.045199509371822266,0.04942387219929589,0.047456439915263715,-2.4868998527526855
7,0,2.2673515698209923,-0.11695200234944769,-0.15782135629623983,6.870245734119247,-0.3543733605024615,-0.47821057584499727,9.653799513435102,-1.065510200698398,-1.4094322309603804,29.251738375295833,-3.22857602166507,-4.270685632158145,2.417727468600824,-0.17457138090427193,-0.3005266016889725,5.896896264880059,-0.4257838558640783,-0.7329917114365188,11.220331763545245,-1.7973074665728959,-2.912481631053037,27.366662837915232,-4.383676747738772,-7.103613734275701,2.2534020529144185,-0.19024138887258157,-0.2994635107717263,6.5633069502361705,-0.5541011326385874,-0.8722238177817268,9.520068583385138,-1.6492610672690455,-2.4636436340093564,27.728355097238268,-4.803673011463243,-7.175661069930165,0.457286432160804,0.0027135678391959628,0.0027135678391959628,0.42211055276381915,0.0028894472361808976,0.0028894472361808976,0.39698492462311563,0.0030150753768843908,0.0030150753768843908,0.3955223880597015,-0.0059442242879893525,-0.005493062546505056,0.36408977556109723,0.4170854271356784,-0.009585427135678448,-0.014423197518373954,0.35858585858585856,0.3913043478260869,-0.006304347826086909,-0.009506345606331124,0.3489932885906041,20.0,0.0,0.0,30.0,0.0,0.0,35.0,1.0,1.0,-0.0005181346175929569,-0.0005702565474991943,-0.00015423725484345783,0.15616522885722173,0.16996590097820174,0.16256086913807088,-1.1276609897613525
8,1,1.4203727074012071,-0.06266629051846562,-0.10586775141320093,5.732829602161498,-0.2529302087191079,-0.42729755088460575,4.138662663040231,-0.25139536424574205,-0.4157551371260304,16.704240868897315,-1.0146680364135356,-1.6780478426171097,1.48244685264089,-0.07424095027358257,-0.1328584972835496,4.706180484574254,-0.2356855564240723,-0.42177300724936373,4.40370773286757,-0.315094284628314,-0.5478697639466974,13.980024548785936,-1.000299316280362,-1.7392690918942773,1.4038149277900773,-0.0445292688836596,-0.09928178313411773,5.541374714960831,-0.17577342980391997,-0.3919017755294121,4.070699808482515,-0.1772887238269858,-0.38473193032745323,16.068551875588874,-0.6998239098433654,-1.5186786723452101,0.35678391959798994,0.0032160804020100464,0.0032160804020100464,0.31658291457286436,0.003417085427135591,0.003417085427135591,0.2211055276381909,0.003894472361809065,0.003894472361809065,0.3083832335329342,-0.003450498106925215,0.02129804136746427,0.2792792792792793,0.321608040201005,-0.013337363509275613,-0.019437756394661054,0.2727272727272727,0.3076923076923077,-0.007191472967766788,0.01266364336442194,0.2751677852348994,14.0,-3.0,-3.0,21.0,-7.0,-7.0,26.0,-7.0,-7.0,-0.0006825598077233179,-0.00015048051241357434,-0.00022671435133383538,0.1510948316144578,0.15013668597687335,0.15060756425203525,-0.9168379306793213
8,0,1.980458919172245,-0.03642493644209721,-0.025625354302076353,6.345836677629377,-0.11671370479686072,-0.08210940991158289,7.246067581578715,-0.2591884335557717,-0.1833241443251774,23.218033448016303,-0.8304981497737742,-0.5874118709010965,2.0451409451326534,-0.12629804596072391,-0.1997976984497969,4.928050470199165,-0.3043326408692142,-0.4814402372284263,7.73024800196083,-0.9171775048934467,-1.3999757394713308,18.627103619182723,-2.210066276851677,-3.373435516798386,1.9857679438032834,-0.02989416605234796,-0.07445198340186088,5.415730755827137,-0.0815295437791308,-0.20305086382325666,7.284639431700689,-0.21454541532943328,-0.522657985820679,19.86719845009279,-0.5851238599893627,-1.4254308704200334,0.40201005025125625,0.002989949748743781,0.002989949748743781,0.33668341708542715,0.0033165829145728187,0.0033165829145728187,0.2864321608040201,0.003567839195979916,0.003567839195979916,0.3303964757709251,-0.005864022525600587,-0.010748381929282846,0.3134657836644592,0.3316582914572864,-0.008350020780594658,-0.016132414996518518,0.297979797979798,0.3311036789297659,-0.00556110797817988,-0.008523033768475519,0.30536912751677847,21.0,-3.0,-3.0,30.0,-2.0,-2.0,35.0,-3.0,-3.0,-0.0001977704930203293,-0.0002221859089467662,9.886360977984437e-06,0.18955304011333673,0.18519433855463685,0.1856672866327047,-2.3223931789398193
5,1,1.5691692216528788,-0.003908651461401513,-0.047308671543403236,5.344057443553671,-0.013311539410999274,-0.16111726818083572,4.802656592830959,-0.01873527203354719,-0.2219166249770419,16.356217264263925,-0.06380597362368334,-0.7557726567614349,1.489448953513524,0.0051813954975266086,-0.004547631166230026,4.080682064420614,0.014195604102812176,-0.012459263469123627,4.434651146651011,0.02303731265846576,-0.02012137080197629,12.14972916890688,0.06311592509168662,-0.05512704329308704,1.454868939409288,-0.002921836050619575,-0.007732512747772091,4.744137845899853,-0.009527726252020585,-0.025214715481865824,4.283921975463637,-0.012498649272060014,-0.032997739150526506,13.96931078955534,-0.04075646501758712,-0.10760132331693484,0.39698492462311563,0.0030150753768843908,0.0030150753768843908,0.2864321608040201,0.003567839195979916,0.003567839195979916,0.2211055276381909,0.003894472361809065,0.003894472361809065,0.35,-0.0004854368932039055,-4.887585532742378e-05,0.3259052924791086,0.33668341708542715,-0.005856349416254236,-0.007801947970235146,0.2828282828282829,0.34782608695652173,0.001088771140306366,0.0014508874594960641,0.3087248322147651,13.0,-2.0,-2.0,21.0,-7.0,-7.0,27.0,-8.0,-8.0,-0.00011179912864137527,0.00014313066597134797,-0.00014963703425269401,0.12266769599944904,0.11820157477307092,0.12042786401049987,-1.6677500009536743
5,0,2.501756948114622,-0.164046083944986,-0.2060332699182248,7.0853955523526,-0.4646060419420932,-0.5835207994187481,12.203916784383177,-1.8464171033919339,-2.272296074753349,34.56354054318312,-5.229363124991142,-6.435523848077668,2.6378259023829322,-0.24657769025935794,-0.38945273484026943,6.513150376254154,-0.6088338031095262,-0.9616116909636281,13.982770629282816,-3.0556458254575194,-4.510457201290878,34.525359578476085,-7.544804507302512,-11.136931361212042,2.5150866767634517,-0.18347001796520823,-0.2824023330085379,6.85932730026396,-0.5003727762687502,-0.7701881809323767,12.367680723191688,-2.073109827159877,-3.0428170702464215,33.73003833597733,-5.653935892254211,-8.29859200976297,0.4974874371859297,0.002512562814070307,0.002512562814070307,0.44221105527638194,0.0027889447236180143,0.0027889447236180143,0.40703517587939697,0.00296482412060306,0.00296482412060306,0.39603960396039606,-0.009142199757676606,-0.01089786397994641,0.36972704714640203,0.42211055276381915,-0.01358924950567375,-0.02311222221290099,0.3737373737373737,0.4013377926421404,-0.00901725841843426,-0.012016324344031437,0.3657718120805369,22.0,-2.0,-2.0,31.0,-1.0,-1.0,38.0,-1.0,-1.0,-0.0007780769392094469,-0.00045682933399401714,-0.00019853467537350248,0.09169010435421399,0.10265425703237874,0.09434435023420118,-1.2089526653289795
4,1,1.2118309020365357,-7.60127561836299e-05,0.017850020687049994,5.670171751504284,-0.00035566462461211756,0.08352046716533224,3.359630178640231,-0.0002553650440129118,0.06050789518670996,15.719751082773428,-0.00119485619359061,0.2831171885896673,1.3259933557941685,0.024763142114784698,0.032283922876714,4.018161684224753,0.07503982459025593,0.09783006932337557,3.765924400414789,0.09442036868975556,0.12356262425893316,11.411892122469057,0.28612232936289494,0.3744321947240401,1.2377108435168314,0.04413705535173573,0.04303742487157103,4.885700698092755,0.1742252184936932,0.16988457186146455,3.447712072009144,0.15558002460111586,0.15161991251176898,13.609389757930831,0.6141316760570366,0.5984996546517198,0.4120603015075377,0.0029396984924623393,0.0029396984924623393,0.2562814070351759,0.00371859296482413,0.00371859296482413,0.19095477386934678,0.004045226130653168,0.004045226130653168,0.35449735449735453,-0.005752308262215844,-0.001613679033033888,0.32625994694960214,0.36180904522613067,-0.018450649236155692,-0.026249779783726668,0.3282828282828283,0.35451505016722407,0.004416502420422019,-0.0007886875420850536,0.32885906040268453,16.0,-7.0,-7.0,29.0,-19.0,-19.0,32.0,-18.0,-18.0,-4.0487634796201356e-05,-8.411701475636342e-05,-1.019590047161721e-05,0.12747660728901788,0.13451000001226188,0.12989649290015048,-2.0262606143951416
4,0,2.5920675351787796,-0.17531643968550759,-0.28986199962198267,7.318778922857731,-0.49501112381790424,-0.818433881285598,13.35735988495437,-2.147978005144976,-3.361154739098742,37.71489849869469,-6.064879073350518,-9.490319263337621,2.6036131106429363,-0.2032716019616223,-0.3294993924652174,6.054914210797526,-0.47272465572470246,-0.7662776568958547,13.512471997772716,-2.4855304638217923,-3.7931708435126,31.424353483192363,-5.780303404236726,-8.821327543052558,2.590019641512612,-0.18376289414741542,-0.3069676339785299,6.815841161875295,-0.4835865635458303,-0.8078095631013946,13.330033422644092,-2.2376716000102768,-3.5234689308217284,35.079035322747615,-5.888609473711259,-9.272286660057183,0.4773869346733668,0.0026130653266331905,0.0026130653266331905,0.42713567839195976,0.002864321608040288,0.002864321608040288,0.4120603015075377,0.0029396984924623393,0.0029396984924623393,0.4046997389033943,-0.005742763675232632,-0.014670413390197812,0.39790575916230364,0.4170854271356784,-0.008564123877533025,-0.018087096584760265,0.4040404040404041,0.40802675585284276,-0.010697874383727601,-0.018705287554733774,0.3993288590604027,25.0,-12.0,-12.0,34.0,-10.0,-10.0,39.0,-12.0,-12.0,-0.00031683267937274417,8.907288062013297e-05,-5.894522100905824e-05,0.07084662369469719,0.07585698001779573,0.07518590171083339,-1.2525849342346191
0,1,1.2885832586235908,-0.00134407289472116,0.0028500465947152165,6.013388540243424,-0.006272340175365265,0.013300217442004048,3.627643480791407,-0.00487254201488474,0.01035370020488724,16.929002910359902,-0.022738529402797525,0.048317267622806526,1.3313420639565243,0.0031898685166582563,0.0023144057598825096,4.671375663005349,0.01119252111108171,0.008120721964500532,3.786121196227129,0.01209651168789927,0.008772768661396313,13.284635776235541,0.04244390065929515,0.030781644425951882,1.301101207334461,0.004949030480124295,0.008257305187255204,5.656961771019396,0.02151752382662675,0.03590132690110881,3.6733395496390533,0.01822452907232286,0.030457460936089475,15.971041520169797,0.07923708292314124,0.1324237432003894,0.44723618090452266,0.0027638190954772934,0.0027638190954772934,0.31155778894472363,0.003442211055276312,0.003442211055276312,0.17085427135678388,0.004145728643216162,0.004145728643216162,0.3911845730027548,-0.007942814760996564,-0.007020350128854491,0.3729281767955801,0.3919597989949749,0.0005402010050250539,-0.005936504485823502,0.36363636363636365,0.39799331103678925,-0.004659977703455942,-0.008426163423026822,0.37583892617449666,18.0,-9.0,-9.0,31.0,-19.0,-19.0,37.0,-21.0,-21.0,-5.60760949619542e-05,-6.336553015533706e-05,-3.9344636787263715e-05,0.10194363555397867,0.1081927068000832,0.10943142748351509,-1.7338790893554688
0,0,2.4635920043003527,-0.08137934391941082,-0.08105494068493968,7.502757467641984,-0.2478370928454785,-0.2468491375404982,11.746930874495606,-0.9180939608804781,-0.9145804812988843,35.77474402687298,-2.7960134263178205,-2.785313283955695,2.6704167990229237,-0.15961709797042278,-0.23669983258972493,6.3581352357688665,-0.38004070945338775,-0.5635710299755354,14.445989012293783,-2.1312147505786303,-3.0448077853274285,34.395211934032815,-5.074320834711024,-7.249542346017684,2.5761073991207772,-0.086207356822535,-0.14836592818450178,7.290869997511634,-0.24398308534679725,-0.4199035703334957,13.145866822221492,-1.085796258964674,-1.8126101587622863,37.20528345911743,-3.0730082800887004,-5.13002875121402,0.5025125628140703,0.0024874371859296973,0.0024874371859296973,0.4321608040201005,0.002839195979899567,0.002839195979899567,0.4170854271356784,0.0029145728643216184,0.0029145728643216184,0.40648379052369077,-0.00797818653863469,-0.009611845264648755,0.37,0.42713567839195976,-0.018614375133814365,-0.024798449677435608,0.35858585858585856,0.4147157190635451,-0.009039592185414835,-0.01872016845175417,0.3691275167785235,24.0,0.0,0.0,36.0,1.0,1.0,42.0,0.0,0.0,-0.000813861741329933,-0.0007919907681141222,-0.00028840157764980573,0.06332720286829385,0.06806763117143344,0.06587599898965646,-1.448517084121704
