idx,membership,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000
0,1,1.2885832586235908,-0.00134407289472116,0.0028500465947152165,6.013388540243424,-0.006272340175365265,0.013300217442004048,3.627643480791407,-0.00487254201488474,0.01035370020488724,16.929002910359902,-0.022738529402797525,0.048317267622806526,1.3313420639565243,0.0031898685166582563,0.0023144057598825096,4.671375663005349,0.01119252111108171,0.008120721964500532,3.786121196227129,0.01209651168789927,0.008772768661396313,13.284635776235541,0.04244390065929515,0.030781644425951882,1.301101207334461,0.004949030480124295,0.008257305187255204,5.656961771019396,0.02151752382662675,0.03590132690110881,3.6733395496390533,0.01822452907232286,0.030457460936089475,15.971041520169797,0.07923708292314124,0.1324237432003894,0.44723618090452266,0.0027638190954772934,0.0027638190954772934,0.31155778894472363,0.003442211055276312,0.003442211055276312,0.17085427135678388,0.004145728643216162,0.004145728643216162,0.3911845730027548,-0.007942814760996564,-0.007020350128854491,0.3729281767955801,0.3919597989949749,0.0005402010050250539,-0.005936504485823502,0.36363636363636365,0.39799331103678925,-0.004659977703455942,-0.008426163423026822,0.37583892617449666,18.0,-9.0,-9.0,31.0,-19.0,-19.0,37.0,-21.0,-21.0,-5.60760949619542e-05,-6.336553015533706e-05,-3.9344636787263715e-05,0.10194363555397867,0.1081927068000832,0.10943142748351509
0,0,2.4635920043003527,-0.08137934391941082,-0.08105494068493968,7.502757467641984,-0.2478370928454785,-0.2468491375404982,11.746930874495606,-0.9180939608804781,-0.9145804812988843,35.77474402687298,-2.7960134263178205,-2.785313283955695,2.6704167990229237,-0.15961709797042278,-0.23669983258972493,6.3581352357688665,-0.38004070945338775,-0.5635710299755354,14.445989012293783,-2.1312147505786303,-3.0448077853274285,34.395211934032815,-5.074320834711024,-7.249542346017684,2.5761073991207772,-0.086207356822535,-0.14836592818450178,7.290869997511634,-0.24398308534679725,-0.4199035703334957,13.145866822221492,-1.085796258964674,-1.8126101587622863,37.20528345911743,-3.0730082800887004,-5.13002875121402,0.5025125628140703,0.0024874371859296973,0.0024874371859296973,0.4321608040201005,0.002839195979899567,0.002839195979899567,0.4170854271356784,0.0029145728643216184,0.0029145728643216184,0.40648379052369077,-0.00797818653863469,-0.009611845264648755,0.37,0.42713567839195976,-0.018614375133814365,-0.024798449677435608,0.35858585858585856,0.4147157190635451,-0.009039592185414835,-0.01872016845175417,0.3691275167785235,24.0,0.0,0.0,36.0,1.0,1.0,42.0,0.0,0.0,-0.000813861741329933,-0.0007919907681141222,-0.00028840157764980573,0.06332720286829385,0.06806763117143344,0.06587599898965646
1,1,1.4607726207095615,0.027095963460248784,0.03762702965348441,5.302604613175708,0.09835834736070304,0.13658611764214879,4.30928768738808,0.11836060754429312,0.16523484948247358,15.64271430521873,0.42964900538578554,0.5998025036213779,1.4555437858380265,0.044948206358510934,0.02761456276896257,4.043177182883407,0.12485612877364094,0.07670711880267334,4.286813940616196,0.19708062827133244,0.12002812744038671,11.907816501711656,0.5474461896425904,0.3334114651121851,1.502756160637208,0.03134796344628721,0.03886698909415465,4.900291828164809,0.1022216199335455,0.12674018182876523,4.494058363391051,0.14311097679310247,0.1781093840681507,14.65453814149256,0.46666622867316043,0.5807914697874477,0.4371859296482412,0.002814070351758735,0.002814070351758735,0.2864321608040201,0.003567839195979916,0.003567839195979916,0.21105527638190957,0.0039447236180903955,0.0039447236180903955,0.33149171270718236,0.005509662808636073,0.006729206158897827,0.3157894736842105,0.36180904522613067,-0.017669394353312717,-0.01686708834387529,0.3282828282828283,0.34782608695652173,-0.0017362367069376772,0.0010111223458038054,0.33221476510067116,14.0,-4.0,-4.0,24.0,-13.0,-13.0,32.0,-17.0,-17.0,-0.0004147855755698672,9.541719009026963e-06,-4.993863761921583e-05,0.13780623302280937,0.12578786349881987,0.13618923417799778
1,0,2.5574334567215398,-0.14285587045523762,-0.2074024617702226,7.460783317353063,-0.41675246418520473,-0.6050537982469653,12.902659549182918,-1.717614906132546,-2.416764819695466,37.64084139160129,-5.010786342702467,-7.050411654449928,2.7577310303347793,-0.1808715576465012,-0.3222488935415311,6.809212420579701,-0.4465964386333363,-0.7956762803494595,15.764034223713026,-2.608277023853036,-4.34271019706892,38.92354129311858,-6.440190182353177,-10.722741227330669,2.64530583408764,-0.1543289623360553,-0.2786159871237892,7.214470456602655,-0.4208971700074233,-0.7598617830648795,14.087752939413306,-2.014688742256318,-3.4257121191934594,38.42114438021811,-5.494605660699051,-9.34285123416398,0.49246231155778897,0.002537688442211028,0.002537688442211028,0.4522613065326633,0.0027386934673366836,0.0027386934673366836,0.44221105527638194,0.0027889447236180143,0.0027889447236180143,0.41860465116279066,-0.009572393098274512,-0.010980017731705649,0.3886010362694301,0.44723618090452266,-0.016158486668933714,-0.026535012290165416,0.38888888888888884,0.43143812709030105,-0.012406407557746801,-0.018757370694305497,0.3926174496644296,20.0,-10.0,-10.0,31.0,-13.0,-13.0,35.0,-13.0,-13.0,-0.0006189740479921801,-0.00023340571926237707,-0.00020297467061101743,0.07364370521721852,0.07852845917814832,0.07674378413807847
2,1,1.289451862597952,-0.017462724874608204,-0.013133367023716813,8.222348890072656,-0.11135321965496914,-0.0837465351772071,3.6307958352119805,-0.06285319746696016,-0.047372811110107715,23.152217598559513,-0.4007911682633427,-0.3020785747410777,1.166527736127077,-0.011374686002431744,-0.022390012058360664,4.574618573047361,-0.044606611774242744,-0.08780396885631703,3.2108244305942786,-0.03631519121039961,-0.07109155740463668,12.591468355271681,-0.14241251455058723,-0.278790421194655,1.2634578197696138,-0.014589766810171767,-0.026203348091297984,6.113505579530389,-0.07059564585566935,-0.12679039399015135,3.5376328596757887,-0.05123855034327818,-0.09149386738167609,17.117578353269945,-0.24792846940295732,-0.4427122615242389,0.31155778894472363,0.003442211055276312,0.003442211055276312,0.20100502512562812,0.003994974874371837,0.003994974874371837,0.10552763819095479,0.0044723618090452,0.0044723618090452,0.3204081632653061,0.0013840974271582818,0.001194964789434927,0.31492842535787324,0.29648241206030146,-0.001482412060301419,-0.0019732606459920143,0.25757575757575757,0.3076923076923077,0.008974358974358942,0.008622897635106264,0.2953020134228188,15.0,-3.0,-3.0,21.0,-2.0,-2.0,24.0,-2.0,-2.0,0.00017645290634177183,4.075622367821331e-05,0.00011428069915580595,0.19190517970862597,0.19819627589116262,0.20101448367738683
2,0,2.2970060215439907,-0.12674016973121827,-0.1317102742923031,7.55732515485084,-0.41698483323782476,-0.43333685664108845,9.944364626669918,-1.1837518707072103,-1.2271850090970524,32.71771873354759,-3.8946340173649396,-4.037532358174268,2.503094884618443,-0.14168387958396034,-0.2160110084655762,6.1051094746791295,-0.34557043800965914,-0.5268561182087224,12.220255777969241,-1.6143498918065848,-2.3740726917002366,29.805501897485954,-3.9374387605038628,-5.79042119926887,2.392238449890877,-0.06174473921696677,-0.13566830680650455,6.645106805252436,-0.17151316449157417,-0.37685640779584517,10.937950614672832,-0.6549334993572238,-1.3876737696091226,30.38319615186898,-1.8192597204367331,-3.8546493600253413,0.5175879396984925,0.002412060301507535,0.002412060301507535,0.4623115577889447,0.002688442211055242,0.002688442211055242,0.37688442211055273,0.003115577889447274,0.003115577889447274,0.41162790697674423,-0.014415363422737304,-0.013778444611152851,0.365967365967366,0.42211055276381915,-0.008576718177352949,-0.019773324049294994,0.3434343434343434,0.4147157190635451,-0.014047939430823941,-0.0231695566608755,0.3557046979865772,23.0,-4.0,-4.0,37.0,-10.0,-10.0,43.0,-9.0,-9.0,-0.0005913650918337836,-0.00044485746492070865,-0.0002374557495132923,0.10281286781227994,0.11196638389448754,0.10898231157817939
9,1,1.517744189775907,-0.050446762121640676,-0.08543720856691017,5.961260311649949,-0.198140294598252,-0.3355726505158163,4.561922747352451,-0.2244258600224942,-0.3735722465017046,17.917913441408423,-0.8814798839437721,-1.4672837633681404,1.6801620134756194,-0.0608713081733665,-0.11844817897183213,5.419877462824579,-0.1963590586237629,-0.38209089990913636,5.366425333915829,-0.31691787671895,-0.5994412638632145,17.311049464244608,-1.0223157313514513,-1.933681496332948,1.5467579488371528,-0.04002844051373855,-0.08174458461727463,5.873764362672732,-0.15200673612812032,-0.31042247323015637,4.696220089355482,-0.18426974757823,-0.36861901442885703,17.833747174767655,-0.6997585351072004,-1.3998190421349008,0.3517587939698492,0.0032412060301507672,0.0032412060301507672,0.2814070351758794,0.003592964824120637,0.003592964824120637,0.2562814070351759,0.00371859296482413,0.00371859296482413,0.29230769230769227,-0.01538461538461533,-0.019487179487179485,0.25617283950617287,0.29145728643216084,-0.007537688442211143,-0.01675041876046901,0.2525252525252525,0.28428093645484953,-0.0016722408026755842,-0.00891861761426982,0.25503355704697983,17.0,-8.0,-8.0,23.0,-12.0,-12.0,30.0,-13.0,-13.0,-0.0007589009059145088,-0.00030988259149316455,-8.606806386128055e-05,0.12178936913516658,0.12048834143572318,0.12231362993530936
9,0,2.589068505913019,-0.02978850180665571,-0.038397418813941986,7.056480829841366,-0.08118826962990422,-0.10465178853211654,13.31736078096774,-0.39085384865163597,-0.5016594316442493,36.29633624616697,-1.0652683325995511,-1.3672678627166732,2.7567354812094913,0.010416220210979432,-0.032383391698556085,6.058759299361519,0.022892791672482815,-0.07117228944737608,15.748348162648345,0.16489556578818743,-0.5018158248596283,34.61175420362274,0.36240783689711265,-1.1028919227684142,2.6042591756004154,-0.013187915008038953,-0.03667886871239112,6.300627037742941,-0.03190624598719083,-0.08873919849772083,13.521204753079232,-0.17714583950962925,-0.4869573787346724,32.71259214454653,-0.42857864397490886,-1.1781226904871076,0.5527638190954773,0.0022361809045226,0.0022361809045226,0.4723618090452262,0.0026381909547738003,0.0026381909547738003,0.4321608040201005,0.002839195979899567,0.002839195979899567,0.4254807692307693,0.0018901791485824715,-0.0012383449883450748,0.4048192771084337,0.4371859296482412,0.006423092908149797,0.001879178865949127,0.4040404040404041,0.42140468227424754,-0.0023729627416932964,-0.0031621906168504132,0.3926174496644296,22.0,-7.0,-7.0,35.0,-11.0,-11.0,43.0,-9.0,-9.0,-0.0005133668474996236,-0.00021386029100653678,-0.00013437556755613802,0.02223521191233413,0.025150821082405628,0.025220338397518027
3,1,1.7575720031529862,0.016044926728842723,0.017237567936737364,4.8413119723214075,0.044196479989448534,0.04748166440755863,5.798341933527388,0.09378434093599441,0.10081572565917352,15.971796416898167,0.2583332300327843,0.27770149886117856,1.8724846156997297,0.03101913868420847,0.03426248265939269,4.304562334941908,0.07130836479128355,0.07876432795262645,6.504437366131088,0.20492389508860764,0.22671998852007746,14.952729577312846,0.4710894139968005,0.5211953759082242,1.763677164463694,0.08950617230371605,0.12394995024492328,4.854157333386313,0.2463472632212369,0.34114665205024775,5.83385002739565,0.5462472007855368,0.7698302717924443,16.05646796530913,1.5034326627124877,2.118798913190215,0.4723618090452262,0.0026381909547738003,0.0026381909547738003,0.3316582914572864,0.0033417085427135396,0.0033417085427135396,0.25125628140703515,0.003743718592964851,0.003743718592964851,0.33112582781456956,-0.0022002079798588703,-0.005134638387256807,0.31229235880398676,0.3316582914572864,-0.0033374894522738563,-0.0027768223420944205,0.31818181818181823,0.3311036789297659,-0.007230557059982878,-0.008523033768475519,0.3120805369127517,18.0,-8.0,-8.0,29.0,-14.0,-14.0,36.0,-17.0,-17.0,-0.00032118020197908473,5.242167659753853e-05,-0.00012203830085771877,0.02509284683836821,0.023445747720377774,0.02568584917838379
3,0,2.3453237862526617,-0.10626143207681915,-0.13999316537324313,6.633915852543243,-0.30056805073157467,-0.39598066777003105,10.436651424786707,-1.0521236272777479,-1.3634005465903947,29.52081403011097,-2.9760068314427706,-3.856475831784259,2.4703397097899087,-0.1809552001033694,-0.2939211828490773,5.881761213785497,-0.4308457145318316,-0.6998123401168508,11.826463734831181,-1.9576021120774225,-3.011783615759935,28.15824698769329,-4.66095740970815,-7.1709133708569865,2.4197078743905927,-0.18802278464401256,-0.30092796821423873,6.367652301027875,-0.49479680169477014,-0.7919157058269439,11.242574591175494,-1.927024191684728,-2.9215956744154585,29.585722608356562,-5.071116293907178,-7.688409669514364,0.4371859296482412,0.002814070351758735,0.002814070351758735,0.40201005025125625,0.002989949748743781,0.002989949748743781,0.37688442211055273,0.003115577889447274,0.003115577889447274,0.379746835443038,-0.0004800844948711358,0.0005073190046648302,0.36548223350253806,0.39698492462311563,-0.006007481014093097,-0.014681084890227458,0.36868686868686873,0.3913043478260869,-0.005661609929592748,-0.01310635005078098,0.37248322147651003,20.0,0.0,0.0,30.0,0.0,0.0,35.0,0.0,0.0,-0.00021270422041824299,-0.0002914015794999191,-0.00014024299593681295,0.09254027594946024,0.09971254792032536,0.09660199170283601
