idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,elbow_frac,elbow_delta_slope,elbow_idx
259,1,test,1.9185044983029365,0.8472509016827696,1.0640200589406408,4.5254135518792795,1.998515362204651,2.5098355507952763,6.810765338146554,3.891728836558369,4.460602921199568,16.065393532922165,9.179901549764152,10.521775125888391,2.5376386953957715,1.1554804419698292,1.6074560455811466,4.787997538482587,2.1801517773015644,3.0329359350587666,12.649765726980712,8.666275990106055,10.114793579452003,23.867482503737193,16.351464132275574,19.084516187645292,2.308201805803688,1.0438199258475112,1.4443014995762131,4.585831402258983,2.0738144222135984,2.869473177965986,10.056325161147235,6.515421804956052,7.68392941902008,19.979453962544177,12.944546632363018,15.26608493845049,0.6381909547738693,-0.0018090452261306789,-0.0018090452261306789,0.4723618090452262,-0.0026381909547738003,-0.0026381909547738003,0.36180904522613067,-0.0031909547738693256,-0.0031909547738693256,0.35750000000000004,0.10656367041198511,0.13462609970674488,0.29323308270676696,0.42211055276381915,0.12637120439289184,0.19840437580221648,0.398989898989899,0.3913043478260869,0.12085359657400008,0.18107075494510805,0.3557046979865772,19.0,-8.0,-8.0,32.0,-13.0,-13.0,38.0,-13.0,-13.0,0.000380842822787215,0.0014617840369023877,0.00015983871555284583,-0.042147706928571615,-0.05695706271144996,-0.048668811000863066,0.025,-0.5666264096979744,10
16,1,test,2.7845397963920164,1.3081619295589308,1.6942598417725947,4.69107154887664,2.2038403678154963,2.8542936073105873,16.192364377322306,11.815301748025558,13.217257526428568,27.279028275308747,19.905057899826836,22.266911328307586,2.2830890477003165,1.0547598606513113,1.444584436747089,3.9027163208552422,1.8030083088056608,2.4693751055505797,9.806927735328586,6.391409660935533,7.4940220397268895,16.76397903474972,10.925486599889801,12.810294085003232,2.550328601164164,1.185937631688722,1.6300533761719191,4.298306631175557,1.9987712893630145,2.7472809710762682,12.811312903398699,8.897973920211328,10.301331798987707,21.59210039898657,14.996585258783135,17.361795166833215,0.5175879396984925,-0.002412060301507535,-0.002412060301507535,0.4120603015075377,-0.0029396984924623393,-0.0029396984924623393,0.3417085427135679,-0.003291457286432098,-0.003291457286432098,0.3994638069705094,0.13038750174962588,0.1814774922100011,0.42741935483870963,0.3869346733668342,0.14382690394327524,0.1932785798776856,0.38383838383838387,0.3946488294314381,0.13588422175197234,0.19776340117782298,0.4093959731543624,23.0,-4.0,-4.0,35.0,-9.0,-9.0,39.0,-4.0,-4.0,-0.0002872665017234198,-0.0008501305301267218,-5.081775932505871e-05,-0.012356382705214664,-0.01067198135900238,-0.012478241981161986,0.9651474530831099,-0.5198132646830902,360
179,1,test,2.585563807131408,1.1707300775126492,1.6121163426766416,4.318590358938406,1.955435642980587,2.6926699993896337,13.270769135396225,9.15496706229833,10.623714762255435,22.165771150472615,15.291269309460452,17.744474927226648,2.932857822533229,1.3448094355411593,1.8519251510149508,4.618673736272801,2.1178101347104867,2.916417560653466,18.781227289683933,13.887039248942548,15.833800038719136,29.576735889266036,21.86935314794102,24.935118171211236,2.5527760675519606,1.142502357992082,1.5795895799361228,4.302431574525776,1.9255657718967671,2.6622296291058243,12.84270656290562,8.745629903241326,10.196342919511451,21.645011061076886,14.73982567962021,17.18484761715413,0.592964824120603,-0.0020351758793969443,-0.0020351758793969443,0.49246231155778897,-0.002537688442211028,-0.002537688442211028,0.3919597989949749,-0.0030402010050251116,-0.0030402010050251116,0.3701298701298701,0.12215580205855725,0.17358559367198667,0.3127035830618893,0.3919597989949749,0.11376431027317035,0.17993976560599323,0.33838383838383834,0.3712374581939799,0.12248954500533216,0.1743520299403648,0.30536912751677847,22.0,-5.0,-5.0,34.0,-4.0,-4.0,40.0,-5.0,-5.0,0.0028424705071021564,0.0005190422518955518,0.0003079876111327812,-0.043355779128773975,-0.03501725766895625,-0.03935265862837678,0.032467532467532464,-0.6216045287639661,10
235,1,test,2.696294338806816,1.2073957883990198,1.6752317350344113,4.472296597901126,2.002686427464243,2.7786777880510893,14.824694518056274,10.392483545567877,12.048551380675242,24.589463362284956,17.237831988756298,19.98472294878468,2.52792798813863,1.069440387826433,1.5152402379654977,3.9498874814666096,1.6710006059788016,2.3675628718210904,12.52752205201339,8.228069933371948,9.774531621389901,19.57425320627092,12.856359270893668,15.272705658421717,2.696294338806816,1.2073957883990198,1.6752317350344113,4.472296597901126,2.002686427464243,2.7786777880510893,14.824694518056274,10.392483545567877,12.048551380675242,24.589463362284956,17.237831988756298,19.98472294878468,0.5778894472361809,-0.002110552763819218,-0.002110552763819218,0.4371859296482412,-0.002814070351758735,-0.002814070351758735,0.33668341708542715,-0.0033165829145728187,-0.0033165829145728187,0.3840579710144928,0.1055769583562649,0.16478086258075786,0.3527272727272728,0.3919597989949749,0.10624551328068921,0.16658417295156924,0.31313131313131315,0.3840579710144928,0.1055769583562649,0.16478086258075786,0.3527272727272728,22.0,-4.0,-4.0,32.0,-5.0,-5.0,39.0,0.0,0.0,-8.412470608592968e-07,0.0003657659890013749,0.0002484626122218914,-0.013164421609864085,-0.014331825757944117,-0.01218969730756303,0.036231884057971016,-0.3964834686793951,10
478,1,test,3.4007055949174823,1.6477736671049716,2.2291309139124533,5.4187067171762076,2.625573425606823,3.551911895794568,29.98525002487821,24.21375051118662,26.758179778986754,47.778695094586155,38.58234971562703,42.63666008739647,3.581995173315307,1.7113877531092372,2.3286235940371767,5.1912973526308805,2.4802721059554167,3.374816802952431,35.94518622719504,29.45294750837137,32.44305544111145,52.09447279303629,42.68543117155271,47.01892092914703,3.4007055949174823,1.6477736671049716,2.2291309139124533,5.4187067171762076,2.625573425606823,3.551911895794568,29.98525002487821,24.21375051118662,26.758179778986754,47.778695094586155,38.58234971562703,42.63666008739647,0.7537688442211055,-0.0012311557788945438,-0.0012311557788945438,0.6281407035175879,-0.0018592964824121205,-0.0018592964824121205,0.5175879396984925,-0.002412060301507535,-0.002412060301507535,0.4325259515570934,0.1014914687984727,0.17879460827351135,0.3472222222222222,0.4321608040201005,0.10466080402010047,0.1792489903761737,0.33838383838383834,0.4325259515570934,0.1014914687984727,0.17879460827351135,0.3472222222222222,21.0,0.0,0.0,32.0,1.0,1.0,42.0,1.0,1.0,0.0010289301540360588,0.00048675911161887974,0.0001694263426746337,-0.0003149833039568506,0.00014238108104080993,-5.260203672641239e-06,0.9550173010380623,-0.4164494704565225,276
228,1,test,3.7853019627959887,1.8341798368386655,2.481450818319179,6.194130484575254,3.0013851875541797,4.060555884522293,44.048969700777086,37.0123906206075,40.365514796353594,72.08013223763523,60.565730106448626,66.05266057585133,3.670095553949251,1.7456437821151092,2.3831874068171923,5.690070626277908,2.706424468395518,3.694864196615802,39.255656714126665,32.40426520382392,35.6340848538767,60.861483277715756,50.23917085864173,55.24664318430495,3.7853019627959887,1.8341798368386655,2.481450818319179,6.194130484575254,3.0013851875541797,4.060555884522293,44.048969700777086,37.0123906206075,40.365514796353594,72.08013223763523,60.565730106448626,66.05266057585133,0.728643216080402,-0.001356783919598037,-0.001356783919598037,0.5979899497487438,-0.0020100502512562235,-0.0020100502512562235,0.5125628140703518,-0.0024371859296482556,-0.0024371859296482556,0.4390243902439024,0.12424178154825016,0.19800469151852584,0.4895104895104895,0.4321608040201005,0.12138386166421078,0.19176013624046773,0.505050505050505,0.4390243902439024,0.12424178154825016,0.19800469151852584,0.4895104895104895,23.0,-2.0,-2.0,36.0,-5.0,-5.0,45.0,-4.0,-4.0,7.261761446817133e-05,-0.0007249447988416512,-0.00010928254605107786,-0.00030112346023614123,0.00015012813114179124,1.7489102663859057e-06,0.03484320557491289,0.3277853276053443,10
90,1,test,3.30640357778978,1.5889963060338164,2.160027205638012,5.385902683317943,2.588365051967034,3.518534882139906,27.28681388937142,21.716745835716274,24.14004438587314,44.44833205878741,35.375076550003236,39.322462238623544,3.3096627386371096,1.568921378479456,2.146141752705802,5.21206730494033,2.470742328314104,3.3797507916626808,27.375891084452217,21.674322312302834,24.174706301574574,43.11163950307436,34.132791042996594,38.07040362452689,3.30640357778978,1.5889963060338164,2.160027205638012,5.385902683317943,2.588365051967034,3.518534882139906,27.28681388937142,21.716745835716274,24.14004438587314,44.44833205878741,35.375076550003236,39.322462238623544,0.7085427135678393,-0.0014572864321606982,-0.0014572864321606982,0.592964824120603,-0.0020351758793969443,-0.0020351758793969443,0.48743718592964824,-0.002562814070351749,-0.002562814070351749,0.4612403100775194,0.14402560988409585,0.22154958842803485,0.46303501945525294,0.4522613065326633,0.1339655671842923,0.21353008783483352,0.45959595959595956,0.4612403100775194,0.14402560988409585,0.22154958842803485,0.46303501945525294,14.0,0.0,0.0,25.0,0.0,0.0,35.0,0.0,0.0,-0.0002703120779534377,7.95203380258649e-05,5.53001999840379e-05,-0.00010015572628230274,-0.00015629801580718805,0.00010338106235963096,0.05426356589147287,-0.29556120120415774,14
342,1,test,2.9522305313939383,1.404407459914141,1.9151177849045167,5.209818584812832,2.478366105730837,3.379619620419735,19.14861772183342,14.447392917281334,16.327557593073983,33.791678332647216,25.495399265790592,28.813336928954087,2.9628922993214286,1.3684383048285895,1.892389297105325,4.703003649716553,2.1721242933787135,3.0037925350878174,19.353868061573987,14.42822914978133,16.437021750373997,30.720425494561884,22.901951031398937,26.09051071487936,2.9725849983285504,1.412582446875608,1.9258131509621919,5.215061400576404,2.4782148190800144,3.378619563091565,19.542371356371042,14.78353796930923,16.69393029855242,34.28486202872113,25.936031525103914,29.28759701500425,0.6884422110552764,-0.0015577889447235815,-0.0015577889447235815,0.5226130653266332,-0.002386934673366814,-0.002386934673366814,0.39698492462311563,-0.0030150753768843908,-0.0030150753768843908,0.4042553191489362,0.09924773189552194,0.17270830195985631,0.3871951219512195,0.39698492462311563,0.08871424793138627,0.16326205317069498,0.36868686868686873,0.40802675585284276,0.10418702296469584,0.17443387487397732,0.38926174496644295,20.0,-1.0,-1.0,35.0,-3.0,-3.0,41.0,-2.0,-2.0,0.0007016717305478426,0.00013592772223276615,-9.240645306915188e-05,0.00038856727672431646,-1.255992094950642e-05,-0.00014544248242298607,0.030395136778115502,0.6947168831440983,10
368,1,test,2.6175072490151834,1.1754325598324276,1.629837044048295,4.071677942912507,1.8284506486282206,2.53530206851957,13.701526486717208,9.47206494783546,11.016554740807278,21.313485646004544,14.734323252188492,17.136862930144652,2.8440565997032663,1.2583910522439197,1.7684195938988891,4.182436176034215,1.8505750768292937,2.6006170498513073,17.185338365695344,12.302798506313048,14.253478448089997,25.27255642014021,18.09235074457801,20.960997717779403,2.6175072490151834,1.1754325598324276,1.629837044048295,4.071677942912507,1.8284506486282206,2.53530206851957,13.701526486717208,9.47206494783546,11.016554740807278,21.313485646004544,14.734323252188492,17.136862930144652,0.6733668341708543,-0.001633165829145744,-0.001633165829145744,0.5477386934673367,-0.002261306532663321,-0.002261306532663321,0.40703517587939697,-0.00296482412060306,-0.00296482412060306,0.39931740614334466,0.11481996150961382,0.1802481666427771,0.36986301369863017,0.4170854271356784,0.09878968778730746,0.18002365751965166,0.41414141414141414,0.39931740614334466,0.11481996150961382,0.1802481666427771,0.36986301369863017,19.0,-9.0,-9.0,32.0,-12.0,-12.0,41.0,-14.0,-14.0,0.0009772491142484008,1.100109423675936e-06,4.01312221073021e-05,-0.009685863221410962,-0.007607537035134726,-0.008391457426784932,0.05460750853242321,-0.1778633770180559,16
266,1,test,2.8106769634015634,1.253912235399347,1.7492490942585388,4.870859030816322,2.1730102089904917,3.031421205233384,16.62116633237483,11.877716289935488,13.730671039253593,28.804220188565807,20.583895769469354,23.795037246036333,2.4242111035067624,1.0569916851444163,1.468083313510148,4.123230851263639,1.7977892764422125,2.496996405030081,11.293316646214898,7.368893315370733,8.691713655348103,19.208290705955253,12.533416835545093,14.783342029181814,2.7994641396512954,1.246990129083463,1.7372191437034883,4.799081382259363,2.1376973641430794,2.9780899606345512,16.435837097532144,11.712696257207105,13.542978937978525,28.17572073862653,20.078907869497893,23.216535322248898,0.5555555555555556,-0.004444444444444473,-0.004444444444444473,0.4191919191919192,-0.005808080808080818,-0.005808080808080818,0.3282828282828283,-0.006717171717171677,-0.006717171717171677,0.38181818181818183,0.10345206986659328,0.16407624633431084,0.3708206686930091,0.3737373737373737,0.10673485484568601,0.15058301132126628,0.29949238578680204,0.37792642140468224,0.10246732290718641,0.15990639915774119,0.36241610738255037,18.0,0.0,0.0,30.0,1.0,1.0,36.0,1.0,1.0,0.00015508637686531434,-7.173719834075175e-06,-0.00025719870496977726,-0.03781115604695717,-0.029473281113260086,-0.03439925177769876,0.04242424242424243,-0.2970897561449949,14
